sample	Akkermansia_muciniphila	Unknown_t_order_Enterobacterales	Unknown_t_family_Ruminococcaceae	Porphyromonas_gingivalis	Streptococcus_thermophilus	Unknown_t_family_Lachnospiraceae	Escherichia_coli	Clostridioides_difficile	Unknown_t_phylum_Proteobacteria	Unknown_t_genus_Pseudomonas	Klebsiella_pneumoniae	Ethanoligenens_harbinense	Streptococcus_parasanguinis	Bacteroides_thetaiotaomicron	Oxalobacter_formigenes	Odoribacter_splanchnicus	Unknown_t_family_Pasteurellaceae	Unknown_t_class_Gammaproteobacteria	Unknown_t_order_Bacteroidales	Unknown_t_class_Alphaproteobacteria	Lactococcus_lactis	Bacteroides_fragilis	Unknown_t_genus_Bacteroides	Unknown_t_class_Actinobacteria	Bacteroides_ovatus	Unknown_t_genus_Butyrivibrio	Unknown_t_order_Clostridiales	Campylobacter_coli	Clostridium_botulinum	Unknown_t_genus_Ruminococcus	Enterococcus_faecium	Unknown_t_genus_Klebsiella	Bifidobacterium_dentium	Unknown_t_genus_Lachnoclostridium	Enterobacter_cloacae	Eggerthella_lenta	Clostridium_perfringens	Faecalibacterium_prausnitzii	Megasphaera_elsdenii	Unknown_t_family_Enterobacteriaceae	Streptococcus_salivarius	Prevotella_intermedia	Unknown_t_genus_Clostridium	Citrobacter_freundii	Unknown_t_genus_Prevotella	Unknown_t_genus_Escherichia	Methanobrevibacter_smithii	Prevotella_melaninogenica	Unknown_t_genus_Bifidobacterium	Tannerella_forsythia	Unknown_t_order_Lactobacillales	Haemophilus_influenzae	Unknown_t_phylum_Bacteroidetes	Unknown_t_phylum_Firmicutes	Unknown_t_family_Flavobacteriaceae	Bifidobacterium_adolescentis	Unknown_t_genus_Citrobacter	Veillonella_parvula	Unknown_t_genus_Streptococcus	Unknown_t_genus_Bacillus	Bifidobacterium_bifidum	Unknown_t_genus_Parabacteroides	Bifidobacterium_breve	Unknown_t_genus_Paenibacillus	Unknown_t_domain_Bacteria	Bifidobacterium_longum	Unknown_t_genus_Haemophilus	Unknown_t_genus_Enterobacter	Unknown_t_genus_Campylobacter	crassphage
USA0025	0.0	0.0	0.0	0.0	0.0	0.0	0.006668318814008587	0.0	0.0	0.0	0.0	0.0	0.0	0.035226972777654644	0.0	0.05721900226874918	0.0	0.0	0.07292965396417503	0.0	0.0	0.011324438538796458	0.11762901163679489	0.0	0.6414219169952007	0.0	0.0052108762428794125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01245960658439784	0.0022942719505054036	0.002531779151099542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008830480690241416	0.0	0.0	0.003216926593348	0.0	0.0010439208471548595	0.0	0.0	0.003099098689267055	0.010680947426273586	0.0	0.0	0.0038790638725099435	0.002922290711987343	0.0	0.0	0.0	0.08450141243480112
USA0086	0.003962788815970921	0.0	0.0	0.0	0.0	0.0016817569581608098	0.0	0.001284096848170474	0.0011433006635688536	0.0	0.0	0.0	0.0	0.19965656424338313	0.0	0.13433203572123958	0.0	0.0	0.18977565731990897	0.0	0.0	0.029279814149036326	0.22303229534762176	0.0	0.1728475894668414	0.0	0.006484198969960065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007920008162614246	0.0	0.0	0.0	0.0016908908878580668	0.0	0.0	0.0012771907062042551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010692489993891406	0.002163850223157497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00642694482527238	0.0	0.0	0.006348526697139832	0.0	0.0	0.0	0.0	0.04631054742605979
USA0037	0.0	0.0	0.0025540789012005413	0.0019862302911277992	0.0	0.009634415427959064	0.006808397381614517	0.007463035080563005	0.004783318641180431	0.0012187667766408406	0.0	0.001731235682383344	0.0	0.06397884991232236	0.0	0.18303984156445186	0.0	0.0016221293992252628	0.07406663500931329	0.0	0.0	0.016792448853330158	0.1491925101842863	0.0017944677328499594	0.19191216613580675	0.0010877565805760233	0.05151965628214554	0.0028966891615719403	0.0	0.0011175128396191363	0.0015911332960553532	0.0	0.0	0.0030202602928759794	0.0	0.0	0.0	0.040748303789914196	0.0	0.002385873381331832	0.0	0.005984314318670523	0.0026003664152676057	0.0	0.009335199712025538	0.0	0.0	0.003392626812290492	0.0	0.001341924626569281	0.005959930717510195	0.0	0.006819555978755684	0.01713712552057955	0.0	0.0	0.0	0.0	0.007972197735300718	0.0017961208583523547	0.0	0.08633406608121227	0.0	0.0	0.024298878478331037	0.0	0.0	0.0	0.0	0.24066231522321704
CHI0036	0.0	0.0	0.0	0.0	0.0	0.0	0.005902137893888547	0.0014199592311970955	0.0	0.0	0.0	0.0	0.0	0.12905373049010288	0.0	0.004708881631179739	0.0	0.0	0.047277473428431194	0.0	0.0	0.2625937272137576	0.08882983222408189	0.0	0.3300823519756959	0.0	0.0027641411872129464	0.0	0.0	0.0	0.0	0.002372363241670081	0.0	0.0	0.0	0.0	0.0	0.0037410706228483263	0.0	0.014161232031588748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020799447108876853	0.0	0.0	0.0	0.0	0.0018390924586518624	0.0	0.0	0.0	0.0893876284322625	0.0	0.0	0.0022484784017472166	0.0	0.0	0.0	0.0	0.021478443895017192
CHI0023	0.0	0.0010180013699882843	0.0	0.0	0.0	0.0010680387254622847	0.09992503023809154	0.0	0.0	0.0	0.0	0.0	0.0	0.2955473655332343	0.0	0.0026532739096601426	0.0	0.0	0.022293798646230722	0.0	0.0	0.09922968353960802	0.09265753571200569	0.0	0.2412292280271306	0.0	0.0032524281058100273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036320218369920994	0.0	0.03700952607722662	0.0	0.0	0.0	0.0	0.0	0.00434850500459826	0.0	0.0	0.0	0.0	0.0	0.0	0.0033456011125547174	0.001819030414084998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08792167255899663	0.0	0.0	0.0030492591883250772	0.0	0.0	0.0	0.0	0.017289162249403297
USA0067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06036430484998721	0.0	0.1086569298235863	0.0	0.0	0.07736593892773375	0.0	0.0	0.17915845690814705	0.08245638290776909	0.0	0.4472294670349826	0.0	0.0010560366389132827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0061680876843895555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036398803899554244	0.0	0.0	0.0011455913249369158	0.0	0.0	0.0	0.0	0.9436534325510412
USA0001	0.0023718219996871123	0.0	0.0	0.0	0.0	0.001147953459441844	0.0	0.0	0.0012289015842764349	0.0	0.0	0.0	0.0	0.003047088740535256	0.0	0.023331933867479112	0.0	0.0	0.0848588000468073	0.0	0.0	0.008897583006430133	0.12144735247204248	0.0	0.4278808829469144	0.0	0.009497354086810782	0.0010900734530834314	0.0	0.0010468731584825875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010187300539416494	0.0	0.0	0.0	0.0022552231462984267	0.0	0.0	0.0017481439601584234	0.0	0.0	0.0	0.0	0.0010477119991544486	0.0	0.0	0.006576930287726545	0.0017682761362830886	0.0016474830795350976	0.0	0.0	0.0	0.0	0.0	0.0	0.2822648530372114	0.0	0.0	0.006657458992225205	0.0	0.0	0.0	0.0	0.041683163199301515
USA0008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059742239436964995	0.0	0.0035849355152871225	0.0	0.0	0.09079541174609047	0.0	0.0	0.026678641709251612	0.08307306930295892	0.0	0.7171107906871015	0.0	0.0012128073526167177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004950179514208477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011651597576168179	0.0	0.0	0.0012003271593520105	0.0	0.0	0.0	0.0	0.3274671048110081
USA0069	0.0	0.0	0.0	0.0	0.0	0.012776899424376775	0.009149775170922443	0.009412765248499592	0.001964053238534955	0.0	0.0	0.0	0.0	0.11832879022312928	0.0	0.10538796172417927	0.0	0.0	0.06952506440372312	0.0	0.0	0.026730288971077	0.20206066585879418	0.0	0.18083149892243017	0.0	0.04080145417049637	0.0019757323056504733	0.0	0.0	0.003278018644856736	0.0	0.0	0.00270841787758424	0.0	0.0	0.0	0.048519347570725894	0.0018393827148680997	0.008390213673457787	0.0	0.0020805624863861477	0.001251067297880376	0.0	0.002150636889079256	0.0	0.0017154157494612152	0.0	0.0016467484632880485	0.0	0.0017134457863332963	0.0	0.010374107254923923	0.010787236665178876	0.0	0.002152466140555181	0.0	0.0	0.0024974911112449435	0.0	0.0	0.08505146950806644	0.0	0.0	0.017271088877419325	0.004183357413787378	0.0	0.0	0.003930357863501818	0.015790059330836156
USA0098	0.009255434826750565	0.0	0.0	0.0	0.0	0.0011076767156904988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3462861084483156	0.0	0.08287190867268376	0.0	0.0	0.07031800811140675	0.0	0.0	0.1017896759339875	0.12482931200032964	0.0	0.2428712192843317	0.0	0.004942993724386895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051943827527712715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010803389017290772	0.0	0.0	0.0	0.0035282618518833278	0.0013581742936196117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001871253555649191	0.0	0.0	0.0026952509264646482	0.0	0.0	0.0	0.0	0.013665526038051264
USA0151	0.007811313367243958	0.0	0.0	0.0	0.0	0.0	0.0035387724379822775	0.0	0.0010153658620086089	0.0	0.0	0.0	0.0	0.11292175113060862	0.0	0.1535776126232772	0.0	0.0	0.08223137467253457	0.0	0.0	0.12189417146483192	0.10840486179789313	0.0	0.2861595856661152	0.0	0.004455651548327461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0058806355035457645	0.0	0.001800366751644138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009978745184757288	0.0016851239920477675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09440274596011443	0.0	0.0	0.00319666056378301	0.001045261473284655	0.0	0.0	0.0	0.19793810518799443
USA0097	0.0017181211563650713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12088581001894629	0.0	0.017963458873254838	0.0	0.0	0.1399721986483242	0.0	0.0	0.016798185245671712	0.15683575688853071	0.0	0.5099952337143985	0.0	0.005729645821001609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004298868690614578	0.0	0.0	0.0	0.0010403220630290754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007949801860396564	0.0019023541409631938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009977553290876545	0.0	0.0	0.004932689587627151	0.0	0.0	0.0	0.0	0.21570428636625147
USA0063	0.0	0.0	0.0	0.0	0.0026663960449582417	0.004962992366116595	0.0	0.006177851019291824	0.0	0.0	0.0	0.0	0.0	0.011463618553400187	0.0	0.03508118305483962	0.0	0.0	0.08695255291472719	0.0	0.0	0.011494219091554736	0.11026532222539562	0.0	0.6646519871678286	0.0	0.0202464916569448	0.0	0.0	0.0	0.0	0.001294385475497786	0.0	0.0010284892739062814	0.0	0.0	0.0	0.010487859020381688	0.0	0.0	0.0	0.002162438029588127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008288769498766642	0.003701109157133245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027811912841368886	0.0	0.0	0.007379570458344196	0.0033575878615790707	0.0	0.004133665916809411	0.0014223199287992903	0.0007659460257313254
USA0115	0.0	0.0	0.0	0.0036669839642674085	0.0	0.003786336677161895	0.00656000585780186	0.0029647799663176395	0.007175075053086329	0.0	0.0	0.0	0.0	0.0738617558761075	0.0	0.11269092772936955	0.0	0.0014747016182177638	0.07485245661565497	0.0	0.0	0.019483781211100535	0.15946767225598593	0.0	0.12070220399794977	0.0	0.02107051328988797	0.0011371457860437871	0.0	0.0	0.0	0.0	0.0	0.0013736545361353152	0.0	0.0	0.0	0.016302262575968368	0.0	0.0018342242073661858	0.0	0.06190817895584682	0.0	0.0	0.1325972028996119	0.0	0.0	0.06532474189060555	0.0	0.0015259573844914696	0.0	0.0	0.012236215859998536	0.002951599912132972	0.0019015889287544848	0.0	0.0	0.0	0.0	0.0	0.0	0.06283005052354104	0.0	0.001980669253862488	0.019349051768323935	0.0	0.0	0.0	0.0	0.11898075853774571
USA0088	0.0	0.0	0.0	0.00505086109172117	0.0	0.008042541915317745	0.0	0.003801757242693734	0.0032100930360493447	0.0	0.0	0.0	0.0	0.13775799549202228	0.0	0.21231901526934255	0.0	0.0012755399093243131	0.0650069017000275	0.0	0.0	0.015135903379976196	0.13631062119076828	0.0	0.1281409344140227	0.0	0.023118334729618897	0.0020632715631705395	0.0	0.0	0.0	0.0	0.0	0.001227388513783573	0.0	0.0	0.0	0.03534658619194216	0.0	0.0	0.0	0.016392875104091986	0.001160668933034312	0.0	0.01975403134183777	0.0	0.0	0.012679867492394912	0.0	0.0013579952402502865	0.0	0.0	0.011965149719368632	0.005659519908556409	0.0011449331828575996	0.0	0.0	0.0	0.001403943630766287	0.0011943434384124767	0.0	0.1347156455528567	0.0	0.0	0.014763280815791643	0.0	0.0	0.0	0.0	0.00015940011507305774
USA0119	0.0	0.0	0.0	0.0019065697165008529	0.0	0.007189381542253529	0.0	0.005172840406368302	0.00443710770385653	0.0	0.0	0.0	0.0	0.05559951756016453	0.0	0.0835238906931905	0.0	0.0	0.1109462203898965	0.0	0.0014726607465385898	0.015160516435348161	0.20603025887511192	0.0	0.06418027662593341	0.0	0.035723378847953756	0.0	0.0	0.0	0.0025837306847752936	0.0	0.0	0.0033236470825897314	0.0	0.0	0.0	0.03913488353189948	0.0	0.0	0.0	0.04694046362516003	0.0	0.0	0.09690215292960275	0.0	0.0	0.055662272989704525	0.003749786332704185	0.0	0.0	0.0	0.010404252546973932	0.0062582105020314825	0.001464293355933257	0.0	0.0	0.001999806354674562	0.0030618672907943164	0.0	0.0075438003014651304	0.10044394983868866	0.0011307930732349885	0.0	0.019646633141321642	0.0030026978857994623	0.0	0.0	0.001971715829070945	0.0004120366622613196
FIJ0037	0.0	0.0034660272897923702	0.0	0.0	0.0	0.0048818489947494905	0.27661975645814757	0.0	0.00393215409748719	0.0	0.004630489344231741	0.0	0.0	0.0013228015349695992	0.0	0.012652795033817277	0.0	0.003915396787452673	0.01688145092313969	0.0010888831663245098	0.006101028796240343	0.008029829379805117	0.01295305867076229	0.0021141569517016704	0.010193916275691264	0.0	0.01846518771436105	0.0	0.0	0.0	0.0	0.018918319057131143	0.0012164439141382792	0.0	0.002328924108878741	0.0	0.002695191028204605	0.0413348120804474	0.006738490549390119	0.1981292002283098	0.002086114106337786	0.014065538865502752	0.0	0.0	0.035055950606289736	0.020404589861417046	0.008770570880514566	0.012481802074281394	0.0014914005930719808	0.0	0.002243427629110799	0.0	0.0034903082900464657	0.005963208470854421	0.0	0.01280805664107586	0.0012000285900228343	0.0	0.022330654557629243	0.0	0.0	0.005331902464247937	0.0	0.0	0.02172807536822479	0.0	0.0	0.014498151053128539	0.0	0.00047482537797237145
USA0131	0.01991048927972076	0.0	0.0	0.0	0.0	0.0014507546902665016	0.0028153464331804753	0.0	0.0	0.0	0.0	0.0	0.0	0.13987813915427483	0.0	0.05957172396449577	0.0	0.0	0.05907003582371857	0.0	0.0	0.05845940968665833	0.14875563025488464	0.0	0.40282579428779475	0.0	0.007614988912692089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00935927098183236	0.0	0.001388322388303117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005656653236820215	0.0024547680361266424	0.0	0.00108555757699599	0.0	0.0	0.0	0.0	0.0	0.07482782142641564	0.0	0.0	0.003647830214717746	0.00122746365110154	0.0	0.0	0.0	0.22833383979394134
USA0034	0.0	0.0	0.0	0.0	0.0	0.010809126225856808	0.0	0.009763126532646365	0.0017414819046217638	0.0	0.0	0.0	0.0	0.044606646505548936	0.0	0.1379463284855493	0.0	0.0	0.08740712154349853	0.0	0.0	0.030396737202814966	0.22063583177104337	0.0	0.26924143158280506	0.0	0.034593507305686645	0.0018455960081264528	0.0	0.0	0.001893072039324591	0.0	0.0	0.0021307298329246278	0.0	0.0	0.0	0.038339532749785354	0.001664298649223621	0.0	0.0	0.002117680865285373	0.001582534373271272	0.0	0.0020606263365648037	0.0	0.0020506313826283537	0.0	0.0	0.0	0.0013432107540151605	0.0	0.011879141572275664	0.010922818826883927	0.0	0.0017246848292563407	0.0	0.0	0.0019341624055077748	0.0	0.0	0.05317246084789138	0.0	0.0	0.014871380907000424	0.001983026624752642	0.0	0.0	0.0013430719352104875	0.002459051083086261
USA0020	0.002758390196351483	0.0	0.0	0.0	0.0	0.009955902149189993	0.0	0.007447059369632828	0.0022073063175973634	0.0	0.0	0.0011723529684816414	0.0	0.027424964025437495	0.0	0.014409135217936221	0.0	0.0	0.10440068699809683	0.0	0.0	0.02249008958826533	0.19897210230701387	0.0011916631852573922	0.285293598848814	0.0	0.05110560274799239	0.0037528663603026507	0.0012143155549366384	0.0	0.0	0.0	0.0	0.002716427609896486	0.0	0.0	0.0	0.04951250986399294	0.0	0.0	0.0	0.0017427470640115118	0.002428259759550666	0.0	0.0	0.0	0.007614167014807594	0.0	0.0016944715220721348	0.0	0.0012596202942951307	0.0	0.01056305992665831	0.015401754630274335	0.0	0.0	0.0	0.0	0.0030008819570162	0.0	0.0	0.14410026458710487	0.0	0.0	0.02479506104070928	0.0013747388943044145	0.0	0.0	0.0	0.1162544825359182
USA0136	0.0	0.0	0.0	0.0	0.0	0.0018557197883604189	0.0	0.0014337367436615019	0.0010225546771587617	0.0	0.0	0.0	0.0	0.1859310182491838	0.0	0.08322879972826229	0.0	0.0	0.17285568924766345	0.0	0.0	0.03216456817316724	0.2194233618454328	0.0	0.2632203973121207	0.0	0.006974452334538325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006714297739020061	0.0	0.0	0.0	0.0013907190546387966	0.0	0.0	0.001058868310749357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00986706602973174	0.0023613173021987065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005008860526596106	0.0	0.0	0.005488572937515969	0.0	0.0	0.0	0.0	0.27456305434631484
