layers	Ralstonia	Shewanella	Unknown_t_class_Coriobacteriia	Unknown_t_order_Vi1virus	Unknown_t_phylum_Firmicutes	Moraxella	Bifidobacterium	Mycobacterium	Unknown_t_order_Alteromonadales	Enterobacter	Hymenobacter	Unknown_t_family_Streptococcaceae	Leuconostoc	Aggregatibacter	Fibrobacter	Oxalobacter	Alcanivorax	Eubacterium	Unknown_t_family_Burkholderiaceae	Unknown_t_family_Xanthomonadaceae	Buchnera	Desulfovibrio	Megasphaera	Unknown_t_order_Enterobacterales	Eggerthella	Vibrio	Faecalibacterium	Staphylococcus	Photobacterium	Proteus	Myroides	Rothia	Unknown_t_order_Selenomonadales	Acidovorax	Fusobacterium	Unknown_t_family_Spirochaetaceae	Lachnoclostridium	Yersinia	Haemophilus	Edwardsiella	Campylobacter	Bacillus	Unknown_t_order_T4virus	Prevotella	Pelosinus	Unknown_t_family_Tannerellaceae	Elizabethkingia	Burkholderia	Rhizobium	Corynebacterium	Weissella	Unknown_t_family_Micavibrio_aeruginosavorus	Unknown_t_family_Selenomonadaceae	Arthrobacter	Unknown_t_family_Peptostreptococcaceae	Achromobacter	Unknown_t_class_Clostridia	Chryseobacterium	Psychrobacter	Escherichia	Porphyromonas	Unknown_t_phylum_Actinobacteria	Gardnerella	Methanobrevibacter	Unknown_t_order_Cc31virus	Photorhabdus	Mannheimia	Providencia	Raoultella	Bibersteinia	Tannerella	Treponema	Enterococcus	Unknown_t_order_Burkholderiales	Anaeromyxobacter	Streptococcus	Idiomarina	Klebsiella	Ruminococcus	Unknown_t_class_Betaproteobacteria	Xanthomonas	Unknown_t_family_Ruminococcaceae	Unknown_t_order_Kp34virus	Cutibacterium	Listeria	Unknown_t_family_Lachnospiraceae	Pluralibacter	Lactobacillus	Serratia	Stenotrophomonas	Dehalobacter	Blautia	Unknown_t_order_K1gvirus	Veillonella	Unknown_t_family_Moraxellaceae	Marinobacter	Unknown_t_phylum_Caudovirales	Acidaminococcus	Unknown_t_family_Enterobacteriaceae	Unknown_t_class_Gammaproteobacteria	Unknown_t_family_Pasteurellaceae	Unknown_t_family_Rhodobacteraceae	Unknown_t_family_Bacillaceae	Erysipelothrix	Francisella	Rhodococcus	Mesorhizobium	Unknown_t_order_Kp15virus	Pseudoalteromonas	Riemerella	Plesiomonas_shigelloides	Deinococcus	Flavobacterium	Kosakonia	Unknown_t_family_Hymenobacteraceae	Aeromonas	Alteromonas	Unknown_t_order_Lactobacillales	Unknown_t_class_Bacteroidia	Paenibacillus	Acinetobacter	Pantoea	Piscirickettsia	Unknown_t_order_Clostridiales	Ethanoligenens	Neisseria	Unknown_t_family_Erysipelotrichaceae	Unknown_t_order_Rhizobiales	Pseudomonas	Bacteroides	Alicycliphilus	Unknown_t_family_Flavobacteriaceae	Unknown_t_family_Clostridiaceae	Solibacillus	Unknown_t_phylum_Proteobacteria	Unknown_t_order_Jd18virus	Pasteurella	Selenomonas	Unknown_t_class_Bacilli	Unknown_t_phylum_Bacteroidetes	Unknown_t_order_Bacteroidales	Unknown_t_order_Micrococcales	Candidatus_Moranella	Microbacterium	Unknown_t_domain_Bacteria	Clostridioides	Unknown_t_phylum_Tenericutes	Clostridium	Streptomyces	Unknown_t_class_Alphaproteobacteria	Thalassolituus	Unknown_t_phylum_Cyanobacteria	Unknown_t_order_V5virus	Ruminiclostridium	Unknown_t_family_Vibrionaceae	Acetobacter	Bordetella	Unknown_t_order_Sp6virus	Methylophaga	Lactococcus	Unknown_t_family_Oceanospirillaceae	Unknown_t_class_Siphoviridae	Unknown_t_family_Comamonadaceae	Butyrivibrio	Parabacteroides	Citrobacter	Unknown_t_phylum_Verrucomicrobia	Mycoplasma	Halomonas	Actinobacillus	Unknown_t_class_Myoviridae	Rickettsia	Unknown_t_order_Felixo1virus	Helicobacter	Lysobacter	Arcobacter	Odoribacter	Unknown_t_class_Actinobacteria	Akkermansia	Desulfotomaculum	Capnocytophaga	Unknown_t_family_Eggerthellaceae	Unknown_t_order_Bacillales	Salmonella	Unknown_t_class_Negativicutes	Cronobacter	Unknown_t_family_Aeromonadaceae	Unknown_t_order_Myxococcales	Brachyspira	Unknown_t_order_Kp36virus
USA0084	0	0	0	0	11759	0	19421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43931	0	0	0	0	0	0	0	0	0	0	0	0	0	4875	0	0	15374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7624	0	0	0	0	0	0	0	0	0	5009	0	0	0	0	9760	0	0	0	0	0	0	0	0	0	8878	0	0	0	0	0	0	0	4737	0	0	0	0	0	4156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2671	0	0	0	0	44499	0	0	0	0	6007	1255517	0	0	0	0	10697	0	0	0	0	66156	425029	0	0	0	41410	6975	0	6337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211537	0	0	0	0	0	0	0	0	0	0	0	166950	3238	145216	0	0	0	0	0	0	0	0	0	0	0
USA0086	0	0	0	0	9713	0	7860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5444	0	0	0	0	0	0	0	0	0	7549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29106	0	0	0	0	0	2804649	0	0	0	0	5132	0	0	0	0	47996	851857	0	0	0	28497	5764	0	5738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28849	0	0	0	0	0	0	0	0	0	0	0	602984	0	17844	0	0	0	0	0	0	0	0	0	0	0
USA0088	0	0	0	0	17983	0	4594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112313	3401	0	0	0	0	0	0	0	0	3900	0	0	0	8073	5357	0	155146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16073	0	0	0	0	0	0	0	0	0	4995	0	0	0	0	8754	0	0	0	0	0	0	0	0	0	25555	0	3623	0	0	0	0	0	0	0	0	0	0	0	4053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3421	0	0	0	73458	0	0	0	0	3650	1326106	0	3638	0	0	10200	0	0	0	0	38019	206558	0	0	0	46910	12080	0	13077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428056	0	0	0	0	0	0	0	0	0	0	0	674639	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0090	0	0	0	0	0	0	4785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4721	0	0	0	0	0	3843808	0	0	0	0	0	0	0	0	0	21381	278685	0	0	0	5046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67044	0	0	0	0	0	0	0	0	0	0	0	109061	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18855648	0	0	0	0	0	0	0	0	0	33526	452387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64299	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0093	0	0	0	0	0	0	5923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12364	0	0	0	0	0	4297728	0	0	0	0	0	0	0	0	0	53006	525623	0	0	0	17656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228115	0	0	0	0	0	0	0	0	0	0	0	206082	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18380279	0	0	0	0	0	0	0	0	0	39560	402765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221009	0	0	0	0	0	0	0	0	0	0	0	47712	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0095	0	0	0	0	39673	0	8572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89335	0	0	0	0	0	0	0	0	0	14001	0	0	0	10429	10594	0	99865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3588	6502	0	0	0	0	0	0	0	0	0	8880	0	5751	0	0	7631	0	2838	0	0	0	0	0	0	0	23285	0	3807	0	0	0	0	0	3061	0	0	0	0	7146	3177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3841	0	0	0	102405	3638	0	0	0	3202	1356557	0	0	0	0	9284	0	0	0	0	29610	319809	0	0	0	63456	22923	0	8356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71635	0	0	3931	0	0	0	0	0	0	0	0	69457	3486	46311	0	0	0	0	0	0	0	0	0	0	0
USA0096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11846872	0	0	0	0	0	0	0	0	0	37346	1198669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65488	0	0	622584	0	0	0	0	0	0	0	0	0	0	0	82698	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0097	0	0	0	0	12804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38564	0	0	0	0	0	5414875	0	0	0	0	0	0	0	0	0	53507	942098	0	0	0	33200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67155	0	0	0	0	0	0	0	0	0	0	0	120905	0	11609	0	0	0	0	0	0	0	0	0	0	0
USA0098	0	0	0	0	13712	0	22880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49904	0	0	0	0	0	8236001	0	0	0	0	0	0	0	0	0	35621	709924	0	0	0	27211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18892	0	0	0	0	0	0	0	0	0	0	0	836667	0	93512	0	0	0	0	0	0	0	0	0	0	0
USA0099	0	0	0	0	36623	0	33937	0	0	0	0	0	0	0	0	6707	0	0	0	0	0	0	0	0	0	0	149152	5222	0	0	0	0	0	0	0	0	7898	0	0	0	8994	6933	0	13450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16238	0	0	0	0	0	0	0	0	0	0	0	0	4528	0	0	16795	0	0	0	0	0	0	0	0	0	42400	0	4649	0	0	0	0	0	0	0	0	0	0	25873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153821	0	0	0	0	0	1846459	0	0	0	0	5876	0	0	0	0	26699	255424	0	0	0	55031	23012	0	31170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350589	0	0	0	0	0	0	0	0	0	0	0	753782	0	25627	0	0	0	0	0	0	0	0	0	0	0
USA0100	0	0	0	0	26480	0	10053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38980	0	0	0	0	0	0	0	0	0	0	0	0	0	3954	0	0	4749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7663	0	0	1690	0	0	0	0	0	0	3861	0	0	0	0	0	0	0	0	0	0	0	0	4531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4135	0	0	0	0	0	57514	0	0	0	0	0	639298	0	0	0	0	1481	0	0	0	0	18756	198228	0	0	0	34123	10715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53357	0	0	0	0	0	0	0	0	0	0	0	108752	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0101	0	0	0	0	10375	0	75327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42503	0	0	0	0	0	5008057	0	19222	0	0	7401	0	0	0	0	42035	368178	0	0	0	25781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118496	0	0	0	0	0	0	0	0	0	0	0	153258	0	33265	0	0	0	0	0	0	0	0	0	0	0
USA0102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15418	0	0	0	0	0	6971252	0	0	0	0	0	0	0	0	0	36415	514884	0	0	0	14852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147675	0	0	0	0	0	0	0	0	0	0	0	175790	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0103	0	0	0	0	12095	0	5670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61954	0	0	0	0	0	0	0	0	0	0	0	0	0	8456	0	0	17288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3925	0	0	0	0	0	0	0	0	0	4572	0	0	0	0	3895	0	0	0	0	0	0	0	0	0	15049	0	0	0	0	0	0	0	0	0	0	0	0	0	4487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71478	0	0	0	0	5303	1602592	0	0	0	0	12943	0	0	0	0	46373	386843	0	0	0	46744	9987	0	8452	0	5408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	564755	0	0	0	0	0	0	0	0	0	0	0	438330	3824	17276	0	0	0	0	0	0	0	0	0	0	0
USA0104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21040481	0	0	0	0	0	0	0	0	0	33779	1496925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69104	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0105	0	0	0	0	10569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33031	0	0	0	0	0	4551583	0	0	0	0	0	0	0	0	0	32154	388372	0	0	0	21309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192966	0	0	0	0	0	0	0	0	0	0	0	243204	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0107	0	0	0	0	54111	0	15508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2423	0	416897	0	0	0	0	0	0	0	0	0	7818	0	0	0	29858	2569	0	2013	0	0	0	0	0	2308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3164	0	0	36292	0	0	4886	0	0	4325	0	1892	0	31982	0	2266	0	0	0	0	0	0	0	0	0	0	0	2705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13513	0	2719	0	0	0	211592	5851	0	0	0	4396	314244	0	0	0	0	10893	0	0	0	0	21466	140815	0	0	0	138247	22764	0	7673	3297	2316	0	0	0	0	0	0	0	0	0	51864	0	0	0	0	10799	0	0	0	0	0	0	3090	0	0	0	0	121363	7927	65000	0	0	0	0	0	0	0	0	0	0	0
USA0108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29491	0	0	0	0	0	14819693	0	0	0	0	0	0	0	0	0	77538	331645	0	0	0	26549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	501072	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0111	0	0	0	0	6995	0	8932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5223	0	0	0	0	5923	0	0	0	0	0	0	0	0	0	5616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25755	0	0	0	0	0	3509532	0	6820	0	0	7202	0	0	0	0	57770	511627	0	0	0	29896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156787	0	0	0	0	0	0	0	0	0	0	0	285933	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0112	0	0	0	0	0	0	13326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18494	0	0	0	0	0	7946413	0	0	0	0	0	0	0	0	0	38208	393146	0	0	0	25933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190624	0	0	0	0	0	0	0	0	0	0	0	227779	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0113	0	0	0	0	0	0	18125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22877	0	0	0	0	0	8381616	0	0	0	0	0	0	0	0	0	42392	408961	0	0	0	21126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	555441	0	0	0	0	0	0	0	0	0	0	0	250565	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0114	0	0	0	0	16489	0	9660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430526	0	0	0	0	0	0	0	0	0	0	0	0	0	15403	0	0	37979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12017	0	0	0	0	0	0	0	0	0	15350	0	4540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98096	0	0	0	0	0	1940498	0	3935	0	0	4437	0	0	0	0	22927	278493	0	0	0	37767	13039	0	9723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267908	0	0	0	0	0	0	0	0	0	0	0	380972	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0115	0	0	0	0	4031	0	2440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22264	0	0	0	1589	0	0	0	0	0	1876	0	0	0	1761	0	0	354850	0	0	0	0	0	0	0	0	0	0	0	0	0	1715	0	9381	5135	0	0	0	0	0	0	0	0	0	2388	0	0	0	0	2045	0	0	0	0	0	0	0	0	0	5171	0	1732	0	0	0	0	0	0	0	0	0	1517	2505	2014	0	0	7532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3631	0	0	0	28776	0	0	0	0	1623	510110	0	2597	0	0	9799	0	0	0	0	16711	102226	0	0	0	26425	4049	0	5234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85807	0	0	0	0	0	0	0	0	0	0	0	153902	0	0	0	2180	0	0	0	0	0	0	0	0	0
USA0116	0	0	0	0	13962	0	47626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124511	0	0	0	0	0	0	0	0	0	0	0	0	0	7252	0	0	20021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4291	0	0	0	0	0	0	0	0	0	4732	0	0	0	0	3363	0	0	0	0	0	0	0	0	0	12657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51864	0	0	0	0	0	2040858	0	0	0	0	6905	0	0	0	0	42222	303868	0	0	0	31960	10280	0	3318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129278	0	0	0	0	0	0	0	0	0	0	0	259932	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0117	0	0	0	0	16815	0	6204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64686	0	0	0	0	0	0	0	0	0	0	0	0	0	8019	0	0	10377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52207	0	0	0	0	0	3741628	0	0	0	0	6555	0	0	0	0	40851	468493	0	0	0	47956	14996	0	13190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211890	0	0	0	0	0	0	0	0	0	0	0	325383	0	77955	0	0	0	0	0	0	0	0	0	0	0
USA0118	0	0	0	0	10603	0	7506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253522	0	0	0	0	0	0	0	0	0	0	0	0	0	10157	0	0	24895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8276	0	0	0	0	0	0	0	0	0	10321	0	0	0	0	0	0	0	2792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63271	0	0	0	0	0	1356237	0	2755	0	0	0	0	0	0	0	12944	168709	0	0	0	23773	8245	0	8248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164901	0	0	0	0	0	0	0	0	0	0	0	205047	0	0	0	0	0	0	0	0	0	0	0	0	0
USA0119	0	0	0	0	10471	0	29042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65479	0	0	0	0	0	0	0	0	0	5561	0	0	0	5584	0	0	333804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3218	0	0	0	0	0	0	0	0	0	0	0	4695	0	0	11888	0	0	0	0	0	0	0	0	0	12029	0	1978	0	0	0	0	0	3674	0	0	0	0	0	0	0	0	5743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1814	0	0	0	59771	0	0	0	0	0	570499	0	2450	0	0	7424	0	0	0	0	17408	185631	0	0	0	32872	8655	0	4140	0	0	0	0	0	0	0	0	0	0	0	2508	0	0	0	0	168059	0	0	0	0	0	0	0	0	0	0	0	139749	0	0	0	0	0	0	0	0	0	0	0	0	0
