Samples	SAR11_RED_32_80M_BOWTIE2	SAR11_IOS_57_05M_BOWTIE2	SAR11_IOS_56_05M_BOWTIE2	SAR11_IOS_52_75M_BOWTIE2	SAR11_PON_140_05M_BOWTIE2	SAR11_ANW_146_05M_BOWTIE2	SAR11_PSW_128_05M_BOWTIE2	SAR11_ION_41_60M_BOWTIE2	SAR11_IOS_65_05M_BOWTIE2	SAR11_ANE_151_05M_BOWTIE2	SAR11_ION_39_25M_BOWTIE2	SAR11_PSE_100_50M_BOWTIE2	SAR11_ANW_141_05M_BOWTIE2	SAR11_PSW_122_05M_BOWTIE2	SAR11_ANE_151_80M_BOWTIE2	SAR11_PON_132_05M_BOWTIE2	SAR11_PSW_124_05M_BOWTIE2	SAR11_IOS_52_05M_BOWTIE2	SAR11_ASE_68_05M_BOWTIE2	SAR11_ION_38_05M_BOWTIE2	SAR11_IOS_64_65M_BOWTIE2	SAR11_ION_38_25M_BOWTIE2	SAR11_ION_36_17M_BOWTIE2	SAR11_ASW_78_05M_BOWTIE2	SAR11_RED_31_05M_BOWTIE2	SAR11_ION_41_05M_BOWTIE2	SAR11_ASE_68_50M_BOWTIE2	SAR11_PSE_109_05M_BOWTIE2	SAR11_ANE_150_05M_BOWTIE2	SAR11_ANW_149_05M_BOWTIE2	SAR11_IOS_64_05M_BOWTIE2	SAR11_PSE_94_05M_BOWTIE2	SAR11_IOS_65_30M_BOWTIE2	SAR11_IOS_58_66M_BOWTIE2	SAR11_RED_34_60M_BOWTIE2	SAR11_ANW_148_05M_BOWTIE2	SAR11_ASE_66_30M_BOWTIE2	SAR11_ANE_150_40M_BOWTIE2	SAR11_ASW_76_05M_BOWTIE2	SAR11_RED_33_05M_BOWTIE2	SAR11_ION_36_05M_BOWTIE2	SAR11_RED_32_05M_BOWTIE2	SAR11_PSE_102_05M_BOWTIE2	SAR11_ANE_152_05M_BOWTIE2	SAR11_ANW_145_05M_BOWTIE2	SAR11_PSW_123_05M_BOWTIE2	SAR11_PON_138_05M_BOWTIE2	SAR11_PSE_109_30M_BOWTIE2	SAR11_PSE_111_05M_BOWTIE2	SAR11_PSE_110_05M_BOWTIE2	SAR11_IOS_62_05M_BOWTIE2	SAR11_PON_138_60M_BOWTIE2	SAR11_ANE_004_05M_BOWTIE2	SAR11_PSW_125_05M_BOWTIE2	SAR11_ANW_142_05M_BOWTIE2	SAR11_PON_137_05M_BOWTIE2	SAR11_MED_18_05M_BOWTIE2	SAR11_ASE_70_05M_BOWTIE2	SAR11_PSE_100_05M_BOWTIE2	SAR11_PSE_93_05M_BOWTIE2	SAR11_ASW_72_100M_BOWTIE2	SAR11_PSE_111_90M_BOWTIE2	SAR11_ION_42_05M_BOWTIE2	SAR11_RED_34_05M_BOWTIE2	SAR11_ASE_66_05M_BOWTIE2	SAR11_ANE_004_40M_BOWTIE2	SAR11_PSE_102_40M_BOWTIE2	SAR11_ION_42_80M_BOWTIE2	SAR11_ION_48_05M_BOWTIE2	SAR11_ION_45_05M_BOWTIE2	SAR11_MED_18_60M_BOWTIE2	SAR11_ASW_72_05M_BOWTIE2	SAR11_PSW_128_40M_BOWTIE2	SAR11_PSE_110_50M_BOWTIE2
SAR11_ANE_150_05M_BOWTIE2	0.04735642323781908	0.03927725724782327	0.03406646780516587	0.02721920883089346	0.05993264578299562	0.02145103971332951	0.07899222689418572	0.034910352150342105	0.029482909058068052	0.01664403284619631	0.055664269341488715	0.06651350266241729	0.07983498253398935	0.11955047452258571	0.018267866553240752	0.08300730607329165	0.11655662671516143	0.03091138827000528	0.024726612305237095	0.05333883887691182	0.02934338473117659	0.04261843457838843	0.05823094537081819	0.023163199175867066	0.046759559059802114	0.0373896835953218	0.02841220552978596	0.03515848210190442	0.0	0.0163480490111253	0.02558572610598886	0.10504031785569534	0.030335598542393982	0.034791729762855605	0.03436815071958099	0.020029413815039754	0.021585092490813418	0.010035557517178217	0.07213524717652597	0.06739248627701755	0.05636810148118121	0.04754267049865413	0.05479078140920224	0.06928883169234246	0.027929619039005593	0.11569099016427165	0.05095869329165725	0.04274356390343759	0.09687937229779664	0.04598867287337871	0.041696332719403095	0.03576826370467845	0.03167515521922748	0.1219566238229749	0.03375071274779984	0.029817518812240706	0.07119711139052043	0.039038811706076704	0.10064470633709643	0.13839044155897018	0.03042058533907821	0.07675953519519674	0.038870765114286776	0.06977434324827914	0.02207071601993915	0.021109471912875044	0.05122550015902727	0.03144795998389305	0.06520967653441467	0.046510492437916384	0.07869971631793926	0.03559789955050274	0.07504237165576255	0.04591863346767011
SAR11_ANW_149_05M_BOWTIE2	0.03673286006755061	0.02641777329915118	0.023901527721004512	0.02749070188612235	0.045383592083460655	0.01504866425366358	0.09078200000718695	0.022286375772960998	0.018002808246914803	0.03236642394211131	0.039274570894537786	0.0843760132361856	0.06381819820056134	0.13453075898639777	0.03433629808027816	0.08905003224866825	0.1315691495386604	0.029393580984856338	0.03501709507898676	0.03888695412525778	0.02364542191861929	0.028472409419040723	0.04361928548651339	0.022988102362715646	0.03328869577563376	0.02461384792511012	0.03824955435662747	0.03316160956374081	0.0163480490111253	0.0	0.019012183298421803	0.12858470634594443	0.01918661349805284	0.02183546010922377	0.02931814906423935	0.014653986355534387	0.01720658372862849	0.015817137239622525	0.07416091269632663	0.05109685921035034	0.041819730189478266	0.03326695232049748	0.05944462224145519	0.09532647118356252	0.01910303405161473	0.13020898818310844	0.0584845694914905	0.0495740983392835	0.11241254470091255	0.05620046705520498	0.027134362636555	0.048070047880846456	0.052074030856289144	0.1366129262784913	0.02659476286338247	0.03235504578474546	0.09667186886432011	0.0509288324854863	0.1167812804171443	0.1606365234569046	0.034041217988851846	0.09395615282169156	0.026018639956874257	0.054436178552310865	0.016167562773771182	0.03695979847450803	0.057742589983360015	0.018887440650025455	0.06328497600630201	0.03874866737574734	0.10530473184542344	0.03135296977762603	0.08609020565327152	0.05660571110789692
SAR11_IOS_64_05M_BOWTIE2	0.03238135864141711	0.020152938388363406	0.01467401703998783	0.014134097908604759	0.05493174927046396	0.016054765831979623	0.08327804202190348	0.027760204472164207	0.013760369682023321	0.04223829305763949	0.04628298599995395	0.0820860452423765	0.0682330342288695	0.1260261883609577	0.04397285827283137	0.06955759944448714	0.12314510645868171	0.01781575470968433	0.03681914320950441	0.05008922002909144	0.012521115708353903	0.0371542347355478	0.05579406394247244	0.017331368408005088	0.029875764105822378	0.019882025335620668	0.04086259698686545	0.039299719132808164	0.02558572610598886	0.019012183298421803	0.0	0.1260696714764844	0.01504212444945019	0.017054030701208034	0.02997224392683251	0.017242124329763242	0.01809505467358552	0.023994160001452713	0.05792685865080538	0.05542567943972665	0.05422489588407953	0.030894317182092457	0.06642893832783514	0.09876567396550151	0.029502554432959016	0.12259430044878394	0.04963451504149352	0.05136536988987872	0.10648227674200872	0.05530101719294467	0.023285916442415844	0.04947754009667882	0.060449734365328966	0.1284967241515662	0.019494055431829693	0.03518186908341969	0.10132657659439404	0.05140473608172835	0.11071069162328784	0.16060434043608107	0.023714881282005607	0.09075996296617572	0.0205494505906183	0.06104558709279928	0.017546190457073174	0.045951989821256145	0.06525267540346535	0.018164840182267716	0.04061627161290415	0.02226097228415813	0.10959242936318758	0.019552122562376817	0.07820100772885064	0.05487579647350316
SAR11_PSE_94_05M_BOWTIE2	0.15364004378800122	0.1481471554329662	0.13772507528967015	0.11372157866574717	0.16910397749174177	0.1248964937642183	0.0717224009882601	0.1514464435720385	0.14064566824007851	0.09644708918061318	0.17306676048275293	0.05310938919434327	0.18226866171584677	0.07838826285330558	0.09466243732641955	0.12734911763712708	0.07840801202518066	0.11389059014128255	0.09204174083670436	0.16918168517986298	0.12757778081234017	0.1618080054794706	0.17275918941941404	0.11383362747282155	0.1589950060994636	0.15045037006251594	0.09680724474548397	0.11736956890516614	0.10504031785569534	0.12858470634594443	0.1260696714764844	0.0	0.1415097423634616	0.1476245670315537	0.13016339361779405	0.1218010600231344	0.12442923490354385	0.10744223134376074	0.13274550026901855	0.1776896313125762	0.17151638790069135	0.16133106737655478	0.11341481718077373	0.06968854177648254	0.13590759046738166	0.0773516835177005	0.07817442330881574	0.08513693330193861	0.05942543980499593	0.07013795467738637	0.15564955414782689	0.07630498759149096	0.0845872251329669	0.08139908488106062	0.13164567992463916	0.10214953729693055	0.07516760636411757	0.07936068344420244	0.06323505017596165	0.10255865897233374	0.10511889682224251	0.05154809942423455	0.15140847874099073	0.17897070887259203	0.1256078616547016	0.0944528359739224	0.10499785864091504	0.1466026286289075	0.13558157318224162	0.14392526674127448	0.07794563570237234	0.1245897821837958	0.07279389821086346	0.06579691430534318
SAR11_IOS_65_30M_BOWTIE2	0.03318610575190051	0.014510265982785042	0.014189695386995549	0.029428536598534283	0.03859564670213167	0.021348075533837108	0.09813032202056515	0.019123238672250853	0.010774348313651205	0.04870715342292986	0.030250614091775097	0.09628622659278152	0.05090985097162015	0.14244882509334555	0.050590383917121895	0.0920186026388573	0.13964339453534147	0.02907118656637564	0.0455696097911239	0.034581057360131395	0.01969779677547645	0.024563080925985692	0.039886887639718815	0.027476327125385724	0.026018164163614244	0.016453816860777626	0.049500257866854525	0.037193181498727634	0.030335598542393982	0.01918661349805284	0.01504212444945019	0.1415097423634616	0.0	0.011580373069371874	0.034293030652590484	0.022328170958868854	0.01729866614239739	0.02972262791023106	0.07679769946370252	0.039484647583792776	0.039112413943218405	0.02523978709652297	0.06834568927336493	0.11184896032449643	0.022979148066411992	0.13906242739685126	0.0638168580591596	0.05706962632254331	0.12205639468626805	0.06530407191855359	0.015953602656337496	0.06077211848974462	0.06904743574306216	0.144914863181286	0.028842555828217376	0.03868831557502972	0.11343226923225747	0.061926641438275865	0.1263399071760668	0.17380316592342615	0.03982217617856487	0.10607731817963739	0.01725459281973618	0.0435917048444423	0.015762155907828923	0.054210116534924024	0.06779197388044678	0.014734235039657206	0.060782477000870694	0.032820581303668495	0.12153717287345978	0.03184581494397598	0.09324159836591217	0.066165020472847
SAR11_IOS_58_66M_BOWTIE2	0.03348330264450361	0.009933935982478048	0.010685887317091303	0.033812598171941044	0.03461491717689347	0.023816214614308495	0.10419670319520502	0.018135034392610994	0.010487328529988904	0.05345398527765388	0.026257523621736945	0.10344957407250255	0.0446442096893378	0.1488751246061797	0.056041207805046844	0.09473276589172663	0.14587957654721262	0.03211537215779825	0.05140257891314959	0.03164745820807435	0.022808431026846265	0.022810272548265953	0.036242926069572357	0.031311142277492765	0.023891773019863338	0.014064101892635628	0.054500483554178025	0.03857238356400128	0.034791729762855605	0.02183546010922377	0.017054030701208034	0.1476245670315537	0.011580373069371874	0.0	0.03673754334147605	0.02539068245449594	0.01897378228555091	0.0331587678726859	0.08027275374558718	0.03399552203117073	0.03584128636334438	0.022373170228079386	0.07014292038955028	0.11882460037639975	0.023124686403742323	0.14506047990984672	0.06849970017847495	0.06168830428207184	0.1288003755723831	0.07044190902565173	0.01078126314908534	0.06777981336301153	0.07417431828605126	0.15120148838954284	0.03150511935902656	0.04171284786761331	0.1195310724890114	0.06785290939511046	0.13265046369622857	0.17985656464757094	0.04506248094998089	0.1132972859543998	0.014372712360474549	0.038806202491508346	0.018062612436930636	0.060844763115159184	0.0709350141335926	0.015068559921632252	0.0612205469690984	0.03234758245344871	0.1278662021025343	0.03476272604685393	0.09930044571626784	0.07181190247763614
SAR11_RED_34_60M_BOWTIE2	0.03832234908331	0.04041551293960177	0.03691816683209326	0.03429549376494989	0.0642654511124362	0.02932570147869351	0.09340545046958282	0.037790445915703796	0.032438594595984416	0.04836773272970829	0.056827968347026525	0.08580989292035524	0.07974478335417468	0.13461078902942003	0.049480331581327586	0.09388857987045696	0.1321495966085412	0.03812951393508157	0.04279703425187642	0.058360271723562285	0.03335594510314688	0.04792109097880315	0.06445951586714738	0.03578559794890657	0.03820840775823209	0.03931540815920831	0.045568398356279016	0.04976939599198005	0.03436815071958099	0.02931814906423935	0.02997224392683251	0.13016339361779405	0.034293030652590484	0.03673754334147605	0.0	0.029737304348936622	0.03185544637900117	0.034127291366771506	0.07754370584879311	0.06110543481625397	0.06249989253672428	0.039752383571771466	0.07384245272272516	0.09880147794434446	0.03801510325389135	0.13123469968473633	0.06398795591807005	0.06096045873216083	0.11447297213204322	0.0647748707746304	0.04081639664566428	0.05236565323155362	0.06615573850400613	0.13736264544386578	0.037404189908886054	0.04664912481290573	0.10279091452213385	0.058108089804076	0.11842231310482376	0.1588173322608969	0.038831366031883974	0.09437718798138628	0.03961232211816246	0.06779804446709903	0.031613989655146835	0.05083726131384014	0.07088314086605485	0.03238450855410657	0.06773675555624603	0.047691473648882154	0.11052583905794522	0.0402474622282567	0.08887657075668354	0.0640991890266207
SAR11_ANW_148_05M_BOWTIE2	0.03696650132019241	0.028250305451475888	0.023774031800159467	0.02221029649522488	0.055616159842403645	0.011595836976682317	0.0847306936915494	0.029400184512410665	0.02140652213918126	0.03589725310815539	0.04893675566160993	0.07948610309119197	0.07027592835467478	0.12661715004825325	0.03804550603248513	0.07452680674898349	0.12381152897861625	0.0256868665748603	0.03364563920030317	0.050588070685649744	0.020179214039513726	0.03937769698665816	0.056331142218762675	0.020296673314635916	0.03459968810563607	0.026548069664855123	0.03694800902903583	0.04022504854735254	0.020029413815039754	0.014653986355534387	0.017242124329763242	0.1218010600231344	0.022328170958868854	0.02539068245449594	0.029737304348936622	0.0	0.02052682080689794	0.018582828097608473	0.06274013757556374	0.05875403728609385	0.05499930183896751	0.036607832173301436	0.06477330085711441	0.09143575107251123	0.026127517473547912	0.12301824179867837	0.051659632356539475	0.05175651228015643	0.1065025276813496	0.05567492516011552	0.031157014556775997	0.04768712210768977	0.05258858114096299	0.12898136712736852	0.01818573964959047	0.0363026878363496	0.09195961257685303	0.04955755544568008	0.11043302650043085	0.15492139032910301	0.027006903448840158	0.08762292206492395	0.02692827768614403	0.06387710100113175	0.020470106890169926	0.03989853168322122	0.06257883665700714	0.0229295020334076	0.05082257066713236	0.03218669770389149	0.09951522658985001	0.025595117005483004	0.07991336672380289	0.0554990452002021
SAR11_ASE_66_30M_BOWTIE2	0.03647417151558385	0.023501145263075895	0.021612262305164442	0.027839149980344313	0.04384381302194107	0.02036339656481556	0.08793866943548878	0.022118842812494766	0.01598507536477789	0.03593013574471249	0.03691820013982772	0.08203523716704397	0.06048941364823346	0.13098803119694946	0.03759346885466486	0.08966942346856055	0.1283249814138746	0.0289999434979894	0.03284485298581874	0.03904013501339765	0.022558200844812748	0.028336363709680068	0.04265490671214511	0.02514925918770783	0.03227931683048746	0.022793779566689265	0.0364002699391921	0.03398729516772858	0.021585092490813418	0.01720658372862849	0.01809505467358552	0.12442923490354385	0.01729866614239739	0.01897378228555091	0.03185544637900117	0.02052682080689794	0.0	0.021627491252492415	0.074970641040782	0.04798209461165892	0.041663730301015445	0.03193723297839779	0.05935175936579584	0.09205496998174045	0.021811795218604657	0.12727218784408334	0.05755412308977992	0.04883927739899985	0.10933078368071247	0.05498497174574535	0.02395394128699968	0.04821464589102853	0.053268045054741475	0.1334681789257166	0.031100424531108284	0.031954628534503926	0.09516904546910154	0.05132891998438449	0.11385354577356299	0.15393363067283483	0.03495156000432553	0.09211947967262668	0.02430833819478162	0.05218751231363994	0.011669099302398123	0.04026438621411654	0.05771754967614562	0.017704536470638077	0.06316016193119867	0.03829347893876456	0.1033077685872833	0.03300771801235136	0.08380139301654621	0.055878216609943965
SAR11_ANE_150_40M_BOWTIE2	0.045714567507282644	0.03844288430160603	0.03271667001715539	0.0260497481814701	0.0594111994530383	0.019972388687405918	0.08031405215734788	0.03478647683327474	0.028241364227958754	0.018170813780801542	0.05469529653918803	0.06865371329016923	0.07958534819891694	0.12138254275167792	0.019545083495379978	0.08124698487669213	0.11848669913833942	0.03003102702987437	0.02509450202014507	0.05351938791145927	0.027924196366657772	0.04246743621571958	0.05791240723800983	0.022341969683762675	0.04439968794383575	0.036530343779273444	0.028782168405333985	0.035747722458959186	0.010035557517178217	0.015817137239622525	0.023994160001452713	0.10744223134376074	0.02972262791023106	0.0331587678726859	0.034127291366771506	0.018582828097608473	0.021627491252492415	0.0	0.07088058650209239	0.06627208745496449	0.056952502255503856	0.045708777215809904	0.0559831921249625	0.0726624539030547	0.02711254429277543	0.11725455233203763	0.051651435657091294	0.04420038661256731	0.09913529639773122	0.047710262665382364	0.03987261004684939	0.03762587328607914	0.03314613017755219	0.12399659820435294	0.031956250504945216	0.031250581484935314	0.07354528409060579	0.04062421824271922	0.10306354588504629	0.1425472181077062	0.029071088173900805	0.07908070933284028	0.03730655865313337	0.06965884660790322	0.021379275965561995	0.023094074737502135	0.052473536641478136	0.029988318646601897	0.06318884333068842	0.04424494724862049	0.0806415049671344	0.03369286534540028	0.07639067337829386	0.04809742247116544
SAR11_ASW_76_05M_BOWTIE2	0.08105284975288951	0.0799017504458901	0.06925742914236543	0.05238217965225955	0.12116122069968083	0.06253379619664168	0.10420056516462695	0.09367979787293346	0.07461570544690421	0.08270066330221448	0.11507171632656898	0.10159288077343753	0.12995277707822517	0.136995212148868	0.08309103250525451	0.0554749194593791	0.1348784020458802	0.055220740827565895	0.07412975755550122	0.11743914943745704	0.058759851011091935	0.10628381591270242	0.12407846301808856	0.05140454741199241	0.08378567752734545	0.07655555121129332	0.0775003539946355	0.09328733149684776	0.07213524717652597	0.07416091269632663	0.05792685865080538	0.13274550026901855	0.07679769946370252	0.08027275374558718	0.07754370584879311	0.06274013757556374	0.074970641040782	0.07088058650209239	0.0	0.11958393181027349	0.12236420894246558	0.08831013442063507	0.11038843978270896	0.11432474349347965	0.08693093502325899	0.1336889100343409	0.07241222372649281	0.09180671499687487	0.12103356887850736	0.08924812637540314	0.08559234406642824	0.08425878218800364	0.09205966486796346	0.13989592657494243	0.055214031138607345	0.08371678993338216	0.11568787838200922	0.08041530266906494	0.12467574456698349	0.1664635698091287	0.0515925492515501	0.10689945261046196	0.07685708622815612	0.12754854672948024	0.07619501002487183	0.08431369599563188	0.10611812678571797	0.08034766082385292	0.050727310594200214	0.05701368034846832	0.12222029062488049	0.05101867791884862	0.10019742736655768	0.08760469930681047
SAR11_RED_33_05M_BOWTIE2	0.05337821617150562	0.032632135208950364	0.041435505393652705	0.07845411454165241	0.029696616487148275	0.05704671520187998	0.14046859193924344	0.03400184736177114	0.03849887186287393	0.0851157662600246	0.02451995000918339	0.13669786217144653	0.030783927725695825	0.18313395564740098	0.08698548109092907	0.1368603528363609	0.1807246657753352	0.07269444521196966	0.08376050963736892	0.03126704136754099	0.06055515423960678	0.030695595605374715	0.032965665958682666	0.06812164815069333	0.03505082391794523	0.03960314794880626	0.08712469921609556	0.06040567249465478	0.06739248627701755	0.05109685921035034	0.05542567943972665	0.1776896313125762	0.039484647583792776	0.03399552203117073	0.06110543481625397	0.05875403728609385	0.04798209461165892	0.06627208745496449	0.11958393181027349	0.0	0.03309838441544222	0.028123181345487303	0.09269708399701238	0.14723360908659866	0.03992934902757306	0.17941877340228873	0.10537095813543129	0.09034982169979322	0.1630343223561902	0.10277230786576141	0.03197224944502908	0.1016360666021342	0.10484328379172492	0.18586679324671485	0.0701353549927285	0.07161613126018862	0.14767252102987338	0.10140703494597803	0.1664960040419039	0.20531705083757157	0.08802887926394554	0.1461859640073937	0.0402276154920993	0.012073666342355072	0.04580758215986602	0.09355628598967003	0.09375447850851115	0.04354603704342874	0.10542275004723656	0.0727407603840573	0.15586414068614474	0.07430325943465255	0.1355066861311971	0.10526961854926997
SAR11_ION_36_05M_BOWTIE2	0.062081324977115604	0.03658109622204542	0.04394843919903457	0.07522143225617384	0.02189919972718124	0.054465537585985935	0.1349119258415893	0.025651331410126654	0.03851029457373134	0.07246684216973653	0.020488948715446487	0.12834773364706442	0.0448998841173428	0.1784470172323399	0.07512094845503381	0.14025739881274313	0.17596665037819437	0.06892408955700557	0.07619658987300382	0.011282160461995261	0.05953248626333829	0.01479756619693573	0.009028268490499314	0.06446230649143925	0.048268668115012514	0.03924355249394096	0.07937566852903766	0.04194539443617429	0.05636810148118121	0.041819730189478266	0.05422489588407953	0.17151638790069135	0.039112413943218405	0.03584128636334438	0.06249989253672428	0.05499930183896751	0.041663730301015445	0.056952502255503856	0.12236420894246558	0.03309838441544222	0.0	0.042907877903587854	0.07319958527898185	0.1405514852043539	0.03179400057062398	0.17462380620567264	0.10020161951213669	0.07519453274134669	0.15646590820931983	0.09076838643293272	0.035549941058365175	0.09130786748294017	0.09436638344773618	0.1813179676848098	0.07062407178788066	0.0559761824497812	0.14077369040849408	0.09106667371105126	0.16010404518195587	0.19778265007400897	0.08506432469322844	0.13924878578436783	0.042353446301974684	0.029012952383243307	0.03925636489603401	0.08197233064143827	0.0748730443550164	0.039408060000813316	0.10964606413623246	0.0753100327183488	0.14935812187908304	0.07330185940543088	0.13048713407522328	0.09428203494329512
SAR11_RED_32_05M_BOWTIE2	0.024316756030019815	0.023904338144135173	0.02493241827031012	0.04773495656026594	0.04307814193902604	0.03546664086092732	0.11883868590499524	0.027357359387674918	0.023443811335927323	0.0661790410444476	0.03320203636818053	0.11836073829260063	0.05415061313083147	0.16311690567849224	0.06880085718447437	0.10450952951284154	0.16049155792025027	0.044388891352166615	0.06387074089335343	0.03904227344069122	0.03532591214804526	0.03176397854673896	0.04314235319796855	0.04256255173526513	0.011450380252013281	0.02243585643855872	0.06700167623406228	0.050534340976739256	0.04754267049865413	0.03326695232049748	0.030894317182092457	0.16133106737655478	0.02523978709652297	0.022373170228079386	0.039752383571771466	0.036607832173301436	0.03193723297839779	0.045708777215809904	0.08831013442063507	0.028123181345487303	0.042907877903587854	0.0	0.08349549086102492	0.13162641306922063	0.03428279686748359	0.15932507811876917	0.08182068060106729	0.07541347628556361	0.14372728853494054	0.08538149507491266	0.022220023636215336	0.08320852233212572	0.08725662967663361	0.16577532052066069	0.04117336913862002	0.05492862685732114	0.13151346593896585	0.08150522619361522	0.14782561097592462	0.19219509089273312	0.058021292382625655	0.12771568291794055	0.023626595425095598	0.03667571559135929	0.031331726254454684	0.07459853045602127	0.08396780733190212	0.025844706898901837	0.07058062057497172	0.04087886208348068	0.13985325165993923	0.043966650974244015	0.1136682524376571	0.08713882387979954
SAR11_PSE_102_05M_BOWTIE2	0.08656298373857874	0.07336696272086707	0.06967053832282022	0.06846889227610076	0.07270579926197551	0.06530240510199459	0.09029802852501312	0.06943646593284003	0.06697950950828446	0.05553792068430141	0.08228329584892846	0.06515796598549561	0.10361065694822857	0.1277778233698068	0.056098269508441545	0.12271856735536812	0.1251301340645009	0.06496611399578078	0.0662835850801371	0.07244439608179887	0.06975218397173177	0.06854943698580351	0.07320903177511617	0.06476472525880783	0.0836738157269935	0.07546601683911469	0.06923346214976123	0.021393418300478695	0.05479078140920224	0.05944462224145519	0.06642893832783514	0.11341481718077373	0.06834568927336493	0.07014292038955028	0.07384245272272516	0.06477330085711441	0.05935175936579584	0.0559831921249625	0.11038843978270896	0.09269708399701238	0.07319958527898185	0.08349549086102492	0.0	0.09903299463416682	0.06170516320802888	0.12333640976892513	0.06894520193637588	0.022501750259380726	0.09868186321464967	0.0356520552354902	0.07707363637408549	0.046960520886055845	0.07403895211697709	0.13005730373688462	0.07766265234736125	0.02265785158848599	0.10937147857217089	0.047227330155823366	0.10097938728492639	0.1399613568757152	0.06865793796736364	0.07904390747439827	0.0780768743488095	0.09175176014272823	0.05911648983479534	0.0610421602603769	0.012582606236049787	0.071108586186855	0.1038978330971202	0.08701120108363902	0.11612328716788389	0.07429269406759231	0.08739670707126945	0.04082581481044367
SAR11_ANE_152_05M_BOWTIE2	0.12475895562200712	0.12038220641301989	0.11214744949855071	0.08968345618575535	0.1400208008417282	0.09431747947016234	0.09279981565228812	0.11979067599397353	0.11110342183578292	0.05687515709312785	0.14149203933571775	0.057528878390278315	0.15346606782662753	0.11532758090703776	0.053439455503743294	0.11345567392125	0.11381974719382293	0.09525980144019874	0.05819414929637379	0.1381942382430701	0.10040837749820009	0.12995227565612433	0.14166077292525514	0.0862979644198455	0.13038892230525345	0.12181492909321667	0.06283929972082203	0.09963849786318957	0.06928883169234246	0.09532647118356252	0.09876567396550151	0.06968854177648254	0.11184896032449643	0.11882460037639975	0.09880147794434446	0.09143575107251123	0.09205496998174045	0.0726624539030547	0.11432474349347965	0.14723360908659866	0.1405514852043539	0.13162641306922063	0.09903299463416682	0.0	0.10126193428941677	0.11294000335444376	0.08254202190607796	0.0817614342041657	0.0906246906743382	0.0729984795045393	0.12628630472482072	0.056361748961962777	0.0487596005687686	0.11806977599903623	0.10526736069900655	0.08767377997037851	0.0477618073957945	0.06488698803420767	0.09515223552019225	0.08871553329604798	0.08034776588939696	0.06580464907095063	0.12319800988478824	0.14872262219212518	0.09302139071986504	0.05161246728066804	0.08714712080186338	0.11645534699057092	0.11790267843737479	0.11966447477560238	0.050075311917681775	0.10170527887970726	0.0915736782594051	0.06884461300267253
SAR11_ANW_145_05M_BOWTIE2	0.04348104478130177	0.02577970420011455	0.02709562548201716	0.04290129585480518	0.03266821111362572	0.02552527853117348	0.10160000252194434	0.02178120309030751	0.023080036492378553	0.042493448465525385	0.02983805623569291	0.09404980139525188	0.04704909501996013	0.14407980685264066	0.04384909444069329	0.10194995551060038	0.14153727718828069	0.04101272019675084	0.04435623354497209	0.02952592948999566	0.03321186053685887	0.023340280486231935	0.032625469977517696	0.03487554739068777	0.03599609811204485	0.02664491361151866	0.04830358982947747	0.035135307128377424	0.027929619039005593	0.01910303405161473	0.029502554432959016	0.13590759046738166	0.022979148066411992	0.023124686403742323	0.03801510325389135	0.026127517473547912	0.021811795218604657	0.02711254429277543	0.08693093502325899	0.03992934902757306	0.03179400057062398	0.03428279686748359	0.06170516320802888	0.10126193428941677	0.0	0.14005089809346571	0.06889105285657449	0.05531485843048212	0.12259652444223623	0.06477748536541184	0.02632503691448962	0.05921246592741769	0.060972909709972045	0.14641425088391058	0.03947681336823394	0.039081381632205314	0.10456097193339198	0.06151530716259357	0.12631015101872	0.15808291393145424	0.048764749078430536	0.10422702773860304	0.027621904671904618	0.04042228289657501	0.01965137519885385	0.04804884812064558	0.05976782657006041	0.025105679112230272	0.07436068244521088	0.04892074889129472	0.11170898374908822	0.04298547624619675	0.09725493287294029	0.06638222399657578
SAR11_PSW_123_05M_BOWTIE2	0.15196339286796223	0.14548964090613592	0.13267180526830014	0.10901865452801773	0.17235907856060895	0.12456073041741011	0.023058889329120147	0.15098201411930046	0.1378599351088885	0.11361670746895391	0.17343361721274753	0.05737163303188153	0.18502888674081863	0.01304134332043927	0.11192718289130399	0.13772878349821327	0.011661814393945535	0.10504504955521654	0.10888111476705664	0.17123565907216132	0.12390239223402932	0.16201385267023338	0.17585623631628533	0.1154060844927256	0.15687557759323945	0.14777868269458727	0.11317610656060761	0.11584283828886965	0.11569099016427165	0.13020898818310844	0.12259430044878394	0.0773516835177005	0.13906242739685126	0.14506047990984672	0.13123469968473633	0.12301824179867837	0.12727218784408334	0.11725455233203763	0.1336889100343409	0.17941877340228873	0.17462380620567264	0.15932507811876917	0.12333640976892513	0.11294000335444376	0.14005089809346571	0.0	0.05358564901607321	0.07895005048970771	0.026343491497633598	0.0588254939626458	0.15357446741305725	0.08121760579450743	0.11985027620303368	0.012672393666050663	0.12848404526624968	0.10099109053607302	0.12734559064229134	0.09058278217000382	0.03192902644458373	0.14929797392023925	0.10416121333215034	0.04416997446743498	0.14886421765137314	0.18215792298046118	0.1284838578354014	0.10968407493675891	0.1170143294508541	0.14390038211044331	0.13249667709095914	0.1391225305193068	0.13315407422242265	0.12188091283586344	0.02418843964776818	0.05364156321550295
