	SAR11_RED_32_80M_BOWTIE2	SAR11_IOS_57_05M_BOWTIE2	SAR11_IOS_56_05M_BOWTIE2	SAR11_IOS_52_75M_BOWTIE2	SAR11_PON_140_05M_BOWTIE2	SAR11_ANW_146_05M_BOWTIE2	SAR11_PSW_128_05M_BOWTIE2	SAR11_ION_41_60M_BOWTIE2	SAR11_IOS_65_05M_BOWTIE2	SAR11_ANE_151_05M_BOWTIE2	SAR11_ION_39_25M_BOWTIE2	SAR11_PSE_100_50M_BOWTIE2	SAR11_ANW_141_05M_BOWTIE2	SAR11_PSW_122_05M_BOWTIE2	SAR11_ANE_151_80M_BOWTIE2	SAR11_PON_132_05M_BOWTIE2	SAR11_PSW_124_05M_BOWTIE2	SAR11_IOS_52_05M_BOWTIE2	SAR11_ASE_68_05M_BOWTIE2	SAR11_ION_38_05M_BOWTIE2	SAR11_IOS_64_65M_BOWTIE2	SAR11_ION_38_25M_BOWTIE2	SAR11_ION_36_17M_BOWTIE2	SAR11_ASW_78_05M_BOWTIE2	SAR11_RED_31_05M_BOWTIE2	SAR11_ION_41_05M_BOWTIE2	SAR11_ASE_68_50M_BOWTIE2	SAR11_PSE_109_05M_BOWTIE2	SAR11_ANE_150_05M_BOWTIE2	SAR11_ANW_149_05M_BOWTIE2	SAR11_IOS_64_05M_BOWTIE2	SAR11_PSE_94_05M_BOWTIE2	SAR11_IOS_65_30M_BOWTIE2	SAR11_IOS_58_66M_BOWTIE2	SAR11_RED_34_60M_BOWTIE2	SAR11_ANW_148_05M_BOWTIE2	SAR11_ASE_66_30M_BOWTIE2	SAR11_ANE_150_40M_BOWTIE2	SAR11_ASW_76_05M_BOWTIE2	SAR11_RED_33_05M_BOWTIE2	SAR11_ION_36_05M_BOWTIE2	SAR11_RED_32_05M_BOWTIE2	SAR11_PSE_102_05M_BOWTIE2	SAR11_ANE_152_05M_BOWTIE2	SAR11_ANW_145_05M_BOWTIE2	SAR11_PSW_123_05M_BOWTIE2	SAR11_PON_138_05M_BOWTIE2	SAR11_PSE_109_30M_BOWTIE2	SAR11_PSE_111_05M_BOWTIE2	SAR11_PSE_110_05M_BOWTIE2	SAR11_IOS_62_05M_BOWTIE2	SAR11_PON_138_60M_BOWTIE2	SAR11_ANE_004_05M_BOWTIE2	SAR11_PSW_125_05M_BOWTIE2	SAR11_ANW_142_05M_BOWTIE2	SAR11_PON_137_05M_BOWTIE2	SAR11_MED_18_05M_BOWTIE2	SAR11_ASE_70_05M_BOWTIE2	SAR11_PSE_100_05M_BOWTIE2	SAR11_PSE_93_05M_BOWTIE2	SAR11_ASW_72_100M_BOWTIE2	SAR11_PSE_111_90M_BOWTIE2	SAR11_ION_42_05M_BOWTIE2	SAR11_RED_34_05M_BOWTIE2	SAR11_ASE_66_05M_BOWTIE2	SAR11_ANE_004_40M_BOWTIE2	SAR11_PSE_102_40M_BOWTIE2	SAR11_ION_42_80M_BOWTIE2	SAR11_ION_48_05M_BOWTIE2	SAR11_ION_45_05M_BOWTIE2	SAR11_MED_18_60M_BOWTIE2	SAR11_ASW_72_05M_BOWTIE2	SAR11_PSW_128_40M_BOWTIE2	SAR11_PSE_110_50M_BOWTIE2
SAR11_ANE_150_05M_BOWTIE2	0.11475423521407813	0.11109252609061249	0.1022501132197523	0.08654929579896697	0.1436490736930407	0.07196335293902667	0.15731191184910698	0.10402371551005662	0.09726231954601727	0.051591261864500804	0.13751723295286356	0.14034851668518344	0.16570204770625319	0.19936984950786962	0.0586449512517071	0.1577449138543363	0.19829235543479273	0.09126659979408602	0.0780892015329967	0.1350438069227361	0.09097122367633437	0.11495058602880193	0.14223598813244187	0.07476620066589412	0.12008119107946846	0.10981029610718185	0.0806764085635634	0.09766135559200295	0.0	0.059333864133291	0.08031182111914636	0.179953177771227	0.09410468934253657	0.10519566712945339	0.0944345221331685	0.06833638244955853	0.08070635641446444	0.04381632358475773	0.14597166668422257	0.15089935040649705	0.13793024557836164	0.1207507805533693	0.12812647308626202	0.14006296189423184	0.08848461895137605	0.1943729893631273	0.11686152271353178	0.10731284428062016	0.1773228852746932	0.11312634511178832	0.11366657128672741	0.09532180916670452	0.0818592446009817	0.2014857621668883	0.09316660086718975	0.08338009965063276	0.1420652988716513	0.09709193209324285	0.18031834306053085	0.21607518212811938	0.09042552004462379	0.15411050094703294	0.11218841940633695	0.15838460333357418	0.0778136166434864	0.06739779700542403	0.11946372727395149	0.09584805848511158	0.14326941304295226	0.11529021232472758	0.14680343851852595	0.09669704414639546	0.15246554656001166	0.10923336647895099
SAR11_ANW_149_05M_BOWTIE2	0.089981678907884	0.08142706346053086	0.07444677483197448	0.0827713097652314	0.11868856897864932	0.05057314448686934	0.171594312548076	0.07123356303636341	0.06403552845044935	0.08796170646141466	0.10649740868827917	0.16272084940691478	0.13793049251171918	0.21516450348949245	0.09273884331892812	0.16507939264757698	0.2144611880104944	0.08471310673816868	0.09936647340961346	0.10636788833473565	0.07606605758929808	0.08269868208091946	0.11409155366073587	0.06853539643253925	0.091755094726363	0.07698739394256993	0.09945527498614881	0.08893019048780593	0.059333864133291	0.0	0.06205830663039924	0.20754901405865733	0.06424518323958184	0.07277774813202009	0.0813008965334121	0.05498526809564319	0.06521292716945626	0.057650525798787045	0.14560747523264084	0.12464167437003626	0.11005346354498102	0.09370431777214483	0.13532756788780886	0.17526181149548692	0.07074873447146113	0.21265244286897378	0.1271374881330568	0.11660335782844178	0.19703345951793783	0.12718988208298954	0.08366187147995285	0.11986720173513177	0.11494431456668863	0.21685558567283758	0.07797372819901427	0.08402963151713105	0.17613600708670663	0.11574063178628524	0.19931914245736948	0.24149446848352218	0.09210124300496869	0.17534719516715758	0.08090149338012109	0.13346395699023472	0.05605631419738222	0.09842225185656295	0.13073663230792798	0.06387472272383321	0.14072144438195178	0.09993148459708145	0.1792381042807738	0.08768077207279668	0.16520550313725502	0.1271251406994901
SAR11_IOS_64_05M_BOWTIE2	0.08149398458552504	0.06883261835813315	0.05575912962840135	0.05432480625780445	0.13417592556740665	0.05460319332722696	0.16058191497451435	0.0841325159938695	0.052704472582768	0.10472000669760673	0.11946356584743456	0.15942239193562757	0.14991436125306457	0.20520650429714515	0.11104533015532891	0.13732191674295824	0.20329005681973833	0.06122766021739923	0.10003503527779456	0.12523770093917175	0.050022561503137886	0.10133589883655036	0.13313274533634145	0.05732142518219263	0.08602024914631945	0.0653856258714427	0.10137000715728117	0.10395269700737508	0.08031182111914636	0.06205830663039924	0.0	0.20321393569860113	0.05240631965818332	0.06115613567075706	0.08131826986195145	0.06010803298077583	0.06628992556135138	0.07432248456836554	0.12228598339510754	0.1351084533825362	0.13113932059027478	0.08777933210760713	0.14412625795889988	0.17864395733876204	0.09070838775696166	0.20270687597540582	0.11355251832185875	0.12407514557262378	0.18651453094417725	0.12641281884175848	0.07604495924555754	0.12084641086895098	0.12472987450473405	0.2060052469493947	0.062181246080541874	0.09592169762928182	0.1786336514761938	0.11684071968205634	0.19069403785400052	0.2414536923784184	0.07518581107526656	0.1687983644421136	0.07060687889738237	0.14555218936769043	0.06102359752924991	0.11237708884706032	0.14126569659727428	0.061804126579742436	0.10391748692754932	0.07026904833274683	0.18374869669300875	0.06305278597322395	0.15442572291936318	0.1266072205327219
SAR11_PSE_94_05M_BOWTIE2	0.22585287074560356	0.2266508767781199	0.21716564197230181	0.18693159381831115	0.25107819367925266	0.2019005199115118	0.12988152739133552	0.23317599418081802	0.2214721893038707	0.16733503110527248	0.2516713427503613	0.1082426220233712	0.2594867121169927	0.1398146548498963	0.1653740019948946	0.19470941977594525	0.13892649209005226	0.184887788665828	0.16213711575984902	0.24989619297940424	0.2038806480952292	0.2416328104608313	0.2530534295753689	0.1869362253285407	0.23631002828530934	0.22996792609392003	0.16516971596651486	0.1910824260784647	0.179953177771227	0.20754901405865733	0.20321393569860113	0.0	0.21972057595501626	0.22593000366557714	0.20348557408992685	0.1989851930076847	0.20635275567486655	0.184296329966529	0.20036041445995623	0.2544913102035842	0.25250155363752647	0.23822961575996737	0.18594274181854797	0.12891323798304155	0.21741441000131057	0.13624544277324446	0.1350918729059819	0.14923427786946308	0.11517735775640581	0.13128763191324966	0.23455426701793403	0.14366511132412052	0.15030932624530247	0.14190414032424947	0.20672010086641834	0.17411886888492478	0.13332001102380797	0.14024801420365962	0.12097493616759303	0.1644015184064792	0.17740047539810588	0.1022718743265787	0.23281442873480174	0.2575552561326452	0.2062893272226144	0.16666302724414317	0.17746276708131525	0.2269074383848062	0.20792411079753137	0.2167161679585815	0.13582214582510488	0.19503292068442868	0.12959129260655278	0.1256116345458237
SAR11_IOS_65_30M_BOWTIE2	0.0862337737053459	0.04261251122148768	0.04039520853711265	0.09049068148657868	0.10073067437784788	0.06540134481152371	0.18237466421440662	0.054207577105496285	0.034954550209479684	0.12015003045565198	0.08315664814080825	0.17921888157911847	0.11446393623613871	0.22535994498460576	0.12247428328220233	0.1686654343519869	0.22413864371971748	0.09016265001600732	0.11468143908614203	0.0931100438078667	0.06395906901234549	0.07069636199753604	0.10049563813185658	0.07883623205933121	0.07446173510770115	0.046671288475161665	0.1152842272958512	0.104833342647635	0.09410468934253657	0.06424518323958184	0.05240631965818332	0.21972057595501626	0.0	0.0351499401881229	0.08949100190656067	0.07628014709568154	0.05890192289691887	0.09010154530763381	0.1502899730476418	0.10124087293074313	0.09827816843932613	0.06855355320278278	0.14917790471743508	0.19191587845049507	0.06920646744213577	0.2228535639613486	0.1395454486787201	0.13499914746280484	0.20826790442363918	0.1439543012684681	0.043438600155032425	0.14033698863548005	0.14205394414960515	0.22615720577333498	0.08647394568663203	0.10403445333515315	0.1923607433782718	0.13611761241401288	0.21083625661505834	0.2522955892281321	0.10719254006452561	0.19103324871013871	0.04922934570770554	0.1112170434745483	0.05135707822929014	0.1285878533336603	0.145517631569133	0.05134628728638879	0.13461175639732692	0.09152221918958248	0.19809098192173158	0.09020055359379198	0.17786768011670673	0.14445706422983384
SAR11_IOS_58_66M_BOWTIE2	0.08598165066888852	0.029980473870726665	0.034683209600535725	0.09738948237284406	0.09046139133168607	0.07535821956383681	0.19127046159929362	0.054490247422476656	0.032929891590850247	0.1282229770034491	0.07475273138949223	0.19032899177328721	0.10902130606662053	0.23343170699288052	0.13243581333711518	0.1732068938848883	0.2326523047293414	0.09463327428893042	0.12628535014644948	0.08459538781934883	0.07068345038545809	0.06311049215374098	0.0946670531436985	0.08930759987091308	0.07048523441714816	0.043977387400092605	0.12711597984553458	0.10443416412636264	0.10519566712945339	0.07277774813202009	0.06115613567075706	0.22593000366557714	0.0351499401881229	0.0	0.09427059639788937	0.08060001071145484	0.06292908650552187	0.09902780673441225	0.15727725138597792	0.09124154723888434	0.09251312146714319	0.06263026278653638	0.1519511431323327	0.20228894663883223	0.07086869834327758	0.23012133901175225	0.14635975939730017	0.1422911954366214	0.21813247993034857	0.15212722255072553	0.03302175009202557	0.15055892019988004	0.15292537410905194	0.234609278317925	0.09224240985258436	0.10855212409751491	0.2009354488865024	0.14459953739542386	0.2206699525476321	0.25939793694083635	0.11563053102616616	0.1996042096031514	0.04674958301362664	0.10093505958996896	0.05527047546605002	0.1408709586571455	0.15044097897751363	0.049596058450272484	0.1395307462816836	0.09160218508235896	0.20697688324060393	0.09818858423110477	0.18613348881097147	0.1540126889576695
SAR11_RED_34_60M_BOWTIE2	0.09060895062822205	0.10292605920552689	0.09759669065536636	0.09045176246301823	0.14068803962362586	0.07988961973043351	0.16952725956527692	0.09502816965898397	0.08751271644045322	0.11218742410327454	0.1297258292314044	0.1584720772585676	0.15844972432709292	0.21099163623984474	0.1168382942683115	0.16576470700386625	0.20818709453294726	0.09173298752439574	0.10738883505171315	0.13182693243704036	0.09046650844079063	0.10717591948021088	0.1394768130160633	0.09028521579835391	0.09486434958865797	0.09798023280709334	0.10875648922850523	0.11383796110629629	0.0944345221331685	0.0813008965334121	0.08131826986195145	0.20348557408992685	0.08949100190656067	0.09427059639788937	0.0	0.08299331363301554	0.08821192586375248	0.09092282686094166	0.15014855191638776	0.13581677281529247	0.13672900269522958	0.09739199422030453	0.14871297172376785	0.17369533407363802	0.10377047703506004	0.20734584515570942	0.12875751668457702	0.1313060795356782	0.1915622309616286	0.1355114641722549	0.10265318919833788	0.11869638834102281	0.13381650305887183	0.2110471542218978	0.09738157406817038	0.10749546753249739	0.17518045577871644	0.12211685707589293	0.1945614033358407	0.23623471298013343	0.09847504204647783	0.16728683664383504	0.09899126477328957	0.1472893087685534	0.08309936171854526	0.11803783048424332	0.1437011916859786	0.08661616543024753	0.14082349771908476	0.11357214798514781	0.18174066665789823	0.09928769390705927	0.1643029475423936	0.13273511411494654
SAR11_ANW_148_05M_BOWTIE2	0.09252643402292116	0.08951143866604061	0.07904076437104446	0.06910234380792923	0.1393854502239793	0.045070786328091916	0.16325083930796325	0.09439579645826657	0.07234266607885553	0.0959289818635839	0.12648464934067039	0.15585093051263044	0.15392526334942835	0.20582389325578498	0.10083651416510853	0.14626750294325686	0.20644748859503115	0.07771309964359396	0.0966583385903993	0.12906230479779535	0.07030192494957832	0.10725518490906494	0.13833776264607422	0.06415056694444188	0.09969181506910907	0.08372736486088983	0.09744361747760544	0.10891237219640781	0.06833638244955853	0.05498526809564319	0.06010803298077583	0.1989851930076847	0.07628014709568154	0.08060001071145484	0.08299331363301554	0.0	0.07256725478719317	0.06501419478268244	0.12847066094449056	0.14118364692237262	0.13352708709505834	0.10075347790220124	0.14695347623969468	0.17056546949349527	0.0864290736779263	0.2036263134970796	0.11706714798792484	0.12479543295752427	0.18752551661736516	0.1278367686650571	0.09244724871220922	0.11426593540085861	0.11872960846926284	0.20777869984398412	0.058884645909265565	0.09892275600243061	0.1672184418139746	0.11274165206421227	0.18948700654907769	0.23513123837993144	0.07859140170306356	0.16472875125166053	0.08498988483468262	0.15011448275585937	0.0679083979423486	0.1042227570006724	0.14032158241405224	0.07643977496222998	0.11967708771921048	0.09175121630197736	0.17289136651377635	0.07682596815900022	0.15800556441334368	0.1270597952072352
SAR11_ASE_66_30M_BOWTIE2	0.09577003495261027	0.0736881917407588	0.06780143263654537	0.08845449371613545	0.1102502400433839	0.07313936735570514	0.17499382624565418	0.0674317458493876	0.05533138380444458	0.10175463267151186	0.10000057669636886	0.16614552183814113	0.13520894799776317	0.21784185401778056	0.10550494414815925	0.16832300475112616	0.21664469568451528	0.09564799612951724	0.09618623285811356	0.1030172734507242	0.07888223405315342	0.08232841463345064	0.10995176572444265	0.07814304107696746	0.08788979426926369	0.07234575321015768	0.101044261069414	0.09743725061010688	0.08070635641446444	0.06521292716945626	0.06628992556135138	0.20635275567486655	0.05890192289691887	0.06292908650552187	0.08821192586375248	0.07256725478719317	0.0	0.0777096104862065	0.15263054918373586	0.11519961007745583	0.10581039222637223	0.08693956265730118	0.13614606462929313	0.17733646596445607	0.07712508784240169	0.21479716991187547	0.1312819572712558	0.12304402899911915	0.1983480928357907	0.13321215742598058	0.07134381881925878	0.12520146550411515	0.12017909510490365	0.21977106306007166	0.0926215865925849	0.09433936565077039	0.17842881589537474	0.12103471145461431	0.20095469286626444	0.23738770681400034	0.10380748591761757	0.17834505073529194	0.07560620540243823	0.12566784425475142	0.04340957219465735	0.1101890323995226	0.13210081557598374	0.06162778802620028	0.1438069337284491	0.10590307762445939	0.18298896531451803	0.09385301811351432	0.16960877413331854	0.1335973005983948
SAR11_ANE_150_40M_BOWTIE2	0.10969393321563825	0.10680124354888787	0.09844465747633357	0.0825357081849808	0.1438988575116178	0.065534685084631	0.1574356477428981	0.10158812247410842	0.08981508095648516	0.06016707379007402	0.13408259929719768	0.14308674751166395	0.16394767356072415	0.19916064058619398	0.06584069831285488	0.1553807425441831	0.19949361093885698	0.0875586719750191	0.07864224625771388	0.1341418424941827	0.08846585170935262	0.11177077802932733	0.1416263415196144	0.07125077464793417	0.11851846626778695	0.10498379482566533	0.08494645343023266	0.09446759381441394	0.04381632358475773	0.057650525798787045	0.07432248456836554	0.184296329966529	0.09010154530763381	0.09902780673441225	0.09092282686094166	0.06501419478268244	0.0777096104862065	0.0	0.14180082782494363	0.14974944161423465	0.1376612926027766	0.11618484133269136	0.1292390026417085	0.14683123176081347	0.08852024670001168	0.19731229773379977	0.11566296422234434	0.10763027629186606	0.17932080346636936	0.11461315601351052	0.11105827582685479	0.09800893144133083	0.08434871786285136	0.20207803327177565	0.09221761445787258	0.08239866151944708	0.14512718899458343	0.09970013779109443	0.1806491014597601	0.2211686534083428	0.08547332622799264	0.1549941027997933	0.10845334002535922	0.1584410381954472	0.07566291630358546	0.07037402581977015	0.1174751229194736	0.09060304194982394	0.1402251674874777	0.11197493430661809	0.15120210441558635	0.09336328921414117	0.1521800263283618	0.11278946124027323
SAR11_ASW_76_05M_BOWTIE2	0.149405734942182	0.1577842340517165	0.14306444856874212	0.11382292517766945	0.21311025370373982	0.12774294980835077	0.1751344742780364	0.17746887853867555	0.15309517696991826	0.15482474073652341	0.20424911192153739	0.17127102430858165	0.21695239674417288	0.20530743037194898	0.1576820828723079	0.1113316368074807	0.20705799931474933	0.11611356883679913	0.14433430548655923	0.20879153868535993	0.12776152744215474	0.19427797082409082	0.21663022249399988	0.1091207965913571	0.16216856715198824	0.1530174114337114	0.14208338737112236	0.1732379021334558	0.14597166668422257	0.14560747523264084	0.12228598339510754	0.20036041445995623	0.1502899730476418	0.15727725138597792	0.15014855191638776	0.12847066094449056	0.15263054918373586	0.14180082782494363	0.0	0.20905679130752397	0.212980117876592	0.16951662812542845	0.19322407850622347	0.1861761591923895	0.170924347951805	0.20443696530890698	0.13424985454013028	0.16569553789425906	0.19246971600613372	0.16127669989860915	0.16826453218303483	0.15665489644027664	0.15880934236919797	0.21026130581169244	0.11686220640686917	0.15586826681680943	0.18692172485364933	0.14704585790412383	0.19529320501801306	0.23726633989266577	0.11180638335933146	0.17692707090768522	0.15510718139856394	0.21596343365828263	0.15340990253562714	0.15659763889027944	0.18745998221904292	0.15966310842953924	0.10926142418405516	0.11952883105155265	0.1919677474103012	0.10873828325797785	0.17034828090343712	0.15843213933559674
SAR11_RED_33_05M_BOWTIE2	0.12808043969109895	0.08761993529481649	0.10534968901612007	0.16984183078488868	0.07038469018550064	0.13608552496020843	0.23413060720258017	0.08455518997609546	0.09956493291355373	0.17254081462284754	0.06319335168271456	0.22660957288553552	0.07583136805885726	0.2699773041195672	0.1773044775464916	0.22421674298359906	0.2711780163761712	0.15893858736745337	0.1695382091709431	0.07317242676357194	0.1416256563304057	0.07942017622600883	0.07418535610334809	0.14976947260469042	0.09850751268987445	0.09959689075761546	0.16983767298231045	0.1367583482576129	0.15089935040649705	0.12464167437003626	0.1351084533825362	0.2544913102035842	0.10124087293074313	0.09124154723888434	0.13581677281529247	0.14118364692237262	0.11519961007745583	0.14974944161423465	0.20905679130752397	0.0	0.07973413388266382	0.08061191696420023	0.18204534464828626	0.23075448032161028	0.09799165808216437	0.2681520453163292	0.19347341140360796	0.18202747095777083	0.2533794237295979	0.1959893837693515	0.08710313695073524	0.19697611173022944	0.19225639119011717	0.272483596933183	0.15882398487026228	0.15662303237023067	0.23052550112030412	0.18806905121020445	0.2549920044597822	0.281020786442449	0.17861188281043083	0.23491754864514913	0.10045874319155179	0.03511450968182517	0.11095038885741726	0.18581272223420864	0.18149171210533588	0.10794427935149897	0.19834725968366906	0.1591221739949068	0.2352997243596835	0.15987022642099746	0.2304117367482258	0.1979163826039999
SAR11_ION_36_05M_BOWTIE2	0.1350205397287575	0.09265436275561223	0.1078972923573458	0.16832770699506816	0.05841278149278473	0.1293675533920967	0.23076549066481877	0.06829666885397745	0.09827867904835519	0.15912688127850905	0.05357663735644658	0.22105068600222788	0.10311359602342995	0.26821170569083863	0.1623485695213761	0.22834237506898125	0.26920328505623525	0.1563402107652364	0.16412136188736914	0.03159887852690679	0.1413828595924611	0.048102488858286385	0.02708304144221252	0.14607960171426548	0.11598619256793707	0.09785507780024782	0.1656337396962715	0.11159785189009641	0.13793024557836164	0.11005346354498102	0.13113932059027478	0.25250155363752647	0.09827816843932613	0.09251312146714319	0.13672900269522958	0.13352708709505834	0.10581039222637223	0.1376612926027766	0.212980117876592	0.07973413388266382	0.0	0.10150704239172403	0.16060714508578955	0.224794815444325	0.08363304466804888	0.26625420365508723	0.19034103913329314	0.16605848787190836	0.24988411502796049	0.184521876648446	0.0906059316711536	0.18471851412736806	0.18371124050255583	0.2715323960198992	0.1580610118291378	0.13574751694694154	0.22642985651197245	0.17759459270720146	0.25250722959899974	0.2760031953711145	0.17806318402539523	0.2305339595327024	0.10423039575294024	0.07723202063896362	0.10008437325245367	0.1740881788029326	0.15895707946027593	0.09977058966359975	0.20415492873193986	0.16121138894770115	0.23003763257589116	0.15933953623146146	0.22893848296145736	0.1875038551058602
SAR11_RED_32_05M_BOWTIE2	0.06693249578294547	0.06787912882520064	0.06791335152338551	0.11762346506014776	0.10395565241611926	0.09665102910375134	0.20599785861067044	0.07496683214265565	0.06396915433052652	0.14661223183295313	0.08713063764768125	0.20588146949367714	0.12028535673253449	0.2448150957841838	0.15015040743560815	0.1842136976287546	0.2456474112987439	0.11352573643119801	0.14058796861676137	0.09123685543714832	0.09341476326020026	0.07870588919835753	0.09984240897521413	0.10599477924932277	0.04179491892181997	0.06556874135346957	0.14156847058216704	0.1187136666359625	0.1207507805533693	0.09370431777214483	0.08777933210760713	0.23822961575996737	0.06855355320278278	0.06263026278653638	0.09739199422030453	0.10075347790220124	0.08693956265730118	0.11618484133269136	0.16951662812542845	0.08061191696420023	0.10150704239172403	0.0	0.16491241044611638	0.2138800377326976	0.08773928757137939	0.24375869744776169	0.1601305865396041	0.15664468626011874	0.23062776473312863	0.1698942115292883	0.0631402610861509	0.17074787633694077	0.16409146334697144	0.24724874722213885	0.11041972473131978	0.12727956699852705	0.21147515297510577	0.1617562336203997	0.23337576192817922	0.26869365975453396	0.13416102792428675	0.21342920351050276	0.06165157478008798	0.09647814045303682	0.081676440630708	0.15596049116166444	0.1655169159337857	0.07003373829071446	0.15154390666917295	0.10665223893250608	0.21763537170111213	0.11295512357642401	0.20253650202803575	0.17144214486412035
SAR11_PSE_102_05M_BOWTIE2	0.1658281387034889	0.15935516944551464	0.15065426093520173	0.14703207510322336	0.1594803228618299	0.14520246782160406	0.17087128526920958	0.14971521812641653	0.1487974207099505	0.12732650671163126	0.1693229166769593	0.1377006948600893	0.19506368970410837	0.2077205858747604	0.12932928659225384	0.20421024618765637	0.20590187031410212	0.1405978152688213	0.14225099563756893	0.15882798294467704	0.15085352196897162	0.15161008480572147	0.16219810707525828	0.1428339829208124	0.16860405147624935	0.1610499142281352	0.1454509424154281	0.06530581077134123	0.12812647308626202	0.13532756788780886	0.14412625795889988	0.18594274181854797	0.14917790471743508	0.1519511431323327	0.14871297172376785	0.14695347623969468	0.13614606462929313	0.1292390026417085	0.19322407850622347	0.18204534464828626	0.16060714508578955	0.16491241044611638	0.0	0.17640239113320122	0.1399438232272221	0.20478607351626432	0.14059020143828393	0.06564973255943563	0.1789008117576142	0.09069666553625799	0.16036010173660997	0.11435125163664517	0.14455575801709541	0.21042533102926775	0.16032632533110036	0.06732819726075623	0.18561163789420954	0.10993490195424505	0.18076259047227095	0.21662059394279898	0.14781624306448582	0.15362792342209575	0.16576380655125666	0.18390821756565012	0.1332671544283941	0.13767238367187706	0.040738085135719304	0.15301848991440647	0.19272493380001232	0.1728477663778718	0.18957692212066912	0.15055800476329861	0.16574650999457718	0.09802380510700426
SAR11_ANE_152_05M_BOWTIE2	0.19925515456214415	0.20398422431969176	0.19434534549020732	0.1670120537532246	0.22583932655276617	0.17067028826191544	0.16570301665697684	0.20525538768736784	0.19699450642639393	0.12248688273104513	0.22535509871090875	0.12109606809916951	0.23479827319135738	0.18841295558013027	0.11545062984056398	0.18493321156541165	0.18932691788630984	0.17118352007241755	0.12139051620826624	0.22319088370624096	0.17850368622818114	0.21385481665838613	0.2267441020647767	0.1605061118238461	0.2122095581759662	0.20549418269304642	0.12553393316429373	0.1782211062415887	0.14006296189423184	0.17526181149548692	0.17864395733876204	0.12891323798304155	0.19191587845049507	0.20228894663883223	0.17369533407363802	0.17056546949349527	0.17733646596445607	0.14683123176081347	0.1861761591923895	0.23075448032161028	0.224794815444325	0.2138800377326976	0.17640239113320122	0.0	0.18345855544527845	0.1860784808030327	0.15280385851415723	0.15518119165246125	0.1650630001599367	0.14641477581333306	0.2101363806420432	0.11949843151507566	0.10991061267635593	0.19134833379747396	0.18089338316377512	0.16239584179438604	0.10115397110067059	0.1267761955623743	0.16743113452545577	0.14884138642831923	0.15273455464154528	0.13050867696549961	0.20863761220498733	0.23347506200857182	0.1745962501687286	0.11235937444345678	0.15986429035817562	0.19980518009029524	0.19378789745493974	0.19764228205821288	0.1021837774747365	0.177263098781261	0.165933057977379	0.1392587257183281
SAR11_ANW_145_05M_BOWTIE2	0.10508472778231781	0.07484316547799319	0.07959345346296565	0.12164713342007216	0.08559113414299857	0.08249877764831681	0.19308826375414845	0.06240280392316644	0.06787038578187143	0.10880616367123164	0.0802632529519085	0.18146612987901656	0.1084224708435998	0.23299775133533907	0.11230418524286978	0.187592673619437	0.2329699927992266	0.1161898048247576	0.11852429323088198	0.0773771504788463	0.10005490275496864	0.06635043031944854	0.08393760653055282	0.10122786436284403	0.09309115748885244	0.0782369941695863	0.11878140626500944	0.09517424173265798	0.08848461895137605	0.07074873447146113	0.09070838775696166	0.21741441000131057	0.06920646744213577	0.07086869834327758	0.10377047703506004	0.0864290736779263	0.07712508784240169	0.08852024670001168	0.170924347951805	0.09799165808216437	0.08363304466804888	0.08773928757137939	0.1399438232272221	0.18345855544527845	0.0	0.2307374347023896	0.14900495860262375	0.1341453176897921	0.2140308574759	0.14936296851326913	0.07266254980456477	0.13938031978552257	0.1333922642065869	0.2355320525414739	0.11253071945363546	0.10526493004177984	0.18328302056667145	0.13858036115318373	0.2175616095615851	0.24028544522656914	0.1290784069580706	0.19100652775699745	0.07954400004397544	0.10218613577122448	0.06427791372970415	0.1222899694040982	0.1340413903251758	0.07540600782569695	0.16389964260227596	0.12558656107713362	0.18824354712655067	0.11653137590691742	0.18911391683432222	0.14763289444890804
SAR11_PSW_123_05M_BOWTIE2	0.22835395291089777	0.23167217612137847	0.21928969673317122	0.18234802750193746	0.2657755546695898	0.20473737749878873	0.06411409403314383	0.24164522505707164	0.2261274408837417	0.19277086973667312	0.26439044390895317	0.11947134605391818	0.27588565457340697	0.04006612425583023	0.19051067668213517	0.2084915216419685	0.03893387352592825	0.17731917391951002	0.18444575968825316	0.2633225613513166	0.2032541603980711	0.25282669308740235	0.2679582501081046	0.19067155616245757	0.24011006300332838	0.23530175260887365	0.18574100334765242	0.19870242505371372	0.1943729893631273	0.21265244286897378	0.20270687597540582	0.13624544277324446	0.2228535639613486	0.23012133901175225	0.20734584515570942	0.2036263134970796	0.21479716991187547	0.19731229773379977	0.20443696530890698	0.2681520453163292	0.26625420365508723	0.24375869744776169	0.20478607351626432	0.1860784808030327	0.2307374347023896	0.0	0.10542909130067646	0.14869306662976423	0.06717514657605017	0.11960048448484872	0.24115257123960399	0.15176715399383311	0.19527705326519262	0.03996209769217707	0.20581199935982564	0.17764627643002207	0.20091920554658937	0.1546572624979755	0.0757265350132722	0.2233108084443297	0.1761407472814316	0.09996656307760887	0.23699543030647952	0.2724960828652032	0.21324228719074667	0.18657761906160464	0.19805075116878934	0.23182610886363453	0.20879453495461842	0.21615933088184658	0.2022629828188638	0.19678537734223212	0.06345482871854247	0.11290103532825835
