MAGs	DB_D_01	DB_D_02	DB_D_03	DB_D_04	DB_D_05	DB_D_06	DB_D_07	DB_D_08	DB_D_09	DB_D_10	DB_D_11	DB_D_12	DB_D_13	DB_D_14	DB_D_15	DB_R01_CDI_C_01_PRE	DB_R01_CDI_C_02_PRE	DB_R01_CDI_C_03_POST	DB_R01_CDI_C_04_POST	DB_R01_CDI_C_05_POST	DB_R01_CDI_C_06_POST	DB_R01_CDI_C_07_POST	DB_R02_CDI_C_01_PRE	DB_R02_CDI_C_02_PRE	DB_R02_CDI_C_03_POST	DB_R02_CDI_C_04_POST	DB_R02_CDI_C_05_POST	DB_R02_CDI_C_06_POST	DB_R03_CDI_P_01_PRE	DB_R03_CDI_P_02_PRE	DB_R03_CDI_P_03_POST	DB_R03_CDI_P_04_POST	DB_R03_CDI_P_05_POST	DB_R03_CDI_P_06_POST	DB_R03_CDI_P_07_POST	DB_R03_CDI_P_08_POST	DB_R04_CDI_P_01_PRE	DB_R04_CDI_P_02_PRE	DB_R04_CDI_P_03_POST	DB_R04_CDI_P_04_POST	DB_R04_CDI_P_05_POST	DB_R04_CDI_P_06_POST	DB_R04_CDI_P_07_POST	DB_R04_CDI_P_08_POST	DB_R04_CDI_P_09_POST	DB_R05_UC_P_01_PRE	DB_R05_UC_P_02_POST	DB_R05_UC_P_03_POST	DB_R05_UC_P_04_POST	DB_R05_UC_P_05_POST	DB_R05_UC_P_06_POST
DB_MAG_00001	0.014086626	0.00855432	0.006330937	0	0	0	0.003145382	0	0	63.73613841	0.01552721	0	0.050086891	0.071571198	0.001545804	0	2.981718495	0	0.676632928	0.025245289	0	0	0	0.022173172	0.003025075	0	0.027760067	0.000730947	1.382994034	0.016405293	0.015544949	0	0	0	0	0	0	0	0	0.000264217	0	0	0.014574019	0	0	0	0	0	0	0	0
DB_MAG_00002	3.220409367	0.065643444	4.209102095	2.44270564	1.943968146	2.988799649	7.870015825	1.406058938	1.985408613	6.571629475	1.02223262	2.883886409	1.051867241	0	0.023890192	0	0.003390722	0	0.009465152	0	0	0.006485261	0	0.016924993	0.008027717	0	0.001202034	0	0	0	0	0	0.000145278	0	0	0	0.0001221	0	0.001936159	0	0	0	0	0	0	0	0	0	0	0	0
DB_MAG_00003	2.477032956	4.306400688	0.26782543	0.529031536	0.337791445	1.728794001	0.847310466	1.195918177	0.66323762	1.709307751	0.921287922	2.564387497	3.746061183	0.273528095	1.261283214	0.011484267	0.015347146	0.74056543	0.089430489	3.825356828	0.874928844	0.078224337	0	0.001411821	0.02807163	0	0.004687067	0.000152138	0	0.00322449	0.104555107	1.547099396	1.425553239	3.573888328	1.089159986	0.432619477	0.020590622	0.004432624	0.506220858	0.01392221	0.030100601	0.052780807	0.008328357	0.026453112	0	0	2.290793063	2.415242205	0.050542847	0.803496437	0.333981383
DB_MAG_00004	26.08280254	20.45106959	49.94785759	62.81180206	39.09459933	16.46387799	25.00403195	50.68967231	21.41460307	9.475292886	47.58033025	26.04057087	23.22977449	0.016900662	0.305774051	0	0.010954319	0	0.359016587	0.011836715	0	0.616179815	0	0.588647588	0.031490211	0	0.002525657	0.001125128	0.046518154	0	0	0	0	0	0.004995005	0	0.174178709	0.077599223	13.43254317	64.70557101	15.26787769	6.455779448	12.55781545	4.488843209	4.091664083	0	16.68349257	50.3131581	0.273960098	11.30882587	2.896449657
DB_MAG_00005	7.913840296	2.821005163	18.95886254	37.70858486	49.82791023	2.729362484	40.10535249	113.6543145	49.88737492	29.72756113	2.30428141	24.28658192	1.864351242	73.24793298	64.82069585	82.83255436	2.48220494	212.84316	0.418001833	2.219146994	6.624353191	0.64616552	0.004357046	0.991515041	0.080039347	0.005817178	0.078832528	0.015208378	1.420779654	0.467096821	32.55876756	12.08710653	19.91272113	28.07578593	12.06756784	193.2303778	7.159884037	1.286020442	1.619960465	2.507253852	59.19063839	28.23073072	14.74961104	24.04635512	0.744109403	0.011212561	183.3944177	117.5128146	9.913489674	244.2762696	98.08616229
DB_MAG_00006	1.826468385	1.57924298	0.341752565	0.005487295	0	0	0	0	0	0	0	0.343139162	6.497579977	7.084165397	1.111729188	0	167.4045472	0	42.65905668	4.691004571	0	0.005135425	0	0.009048552	0	0	4.651513447	0.003434645	74.29447409	0.516169317	0.872329622	0	0	0	0	0	0	0	0	0.081109399	0.078080981	0.650415042	1.46843835	0.005184492	0	0	0	0	0.005856783	0	0
DB_MAG_00007	16.56428856	10.98307201	6.400161637	7.556565643	21.76656997	2.511064678	4.985749485	19.77152844	8.195324089	6.020095067	11.71729054	19.39202172	17.58254781	71.68961092	42.84518052	0	0.550185491	45.23631875	103.3477504	59.32711351	2.672726506	53.59463474	0.000935235	0.24364099	279.2898894	24.08712035	75.06405304	69.51065733	0.128580521	0.690889307	22.23339219	42.5527199	39.64947178	49.99289862	46.04161218	32.16164632	0.761791848	0.214795374	99.3702403	59.60251689	167.8918497	56.85298134	146.4481122	14.62195643	6.158751484	0.047412931	21.11243417	43.77814558	7.148434534	3.996000732	50.52880203
DB_MAG_00008	4.955590712	2.432229236	0.899876385	0.370833361	4.020439327	4.768208745	7.106057536	6.874325234	4.963118154	8.994552929	3.270095648	3.391299409	5.031295711	2.634832077	4.202940166	0.007842361	0.265235828	13.21837479	22.25264864	20.82795538	18.82874857	11.42251938	0	0.150191153	5.531548818	0	0.008780771	0.004395441	0.585855932	0.035040833	4.56012464	1.202205387	3.675536132	1.592511776	1.26582748	0.184392838	2.231085495	0.447867411	1.68027071	1.215512471	1.951736179	3.148112938	8.288582715	107.4425255	3.386608486	0.001306145	14.44879962	3.275402031	15.92973186	26.67393603	5.100394468
DB_MAG_00009	6.797288953	2.210589117	5.422739896	4.732962452	7.30261836	4.755548633	2.356063603	3.166003628	6.09795986	2.065295856	3.480752707	4.179515536	3.765003813	0.147648339	0.129635532	0.169834822	0.181121311	24.6175353	251.321443	5.679025377	0.777518961	4.261599862	0	0.009038793	1.175927102	0	0.001343718	0	0.004107543	0	0.258397889	0.079921703	0.0858331	0.125976597	0.057794235	0.087505391	0.015469631	0.007099088	7.815181911	3.371016917	10.96678192	3.736949691	5.840901123	4.421119421	0.130790869	0	3.013737492	1.429234741	4.115504715	3.211360059	3.241880002
DB_MAG_00010	20.11090808	7.279540653	17.79288054	22.80103624	31.97542423	8.182642548	22.5384046	16.21190342	29.16001535	26.13734875	47.39426272	75.50754754	34.22307359	38.61914038	29.33277826	0	0.25282944	49.78109654	325.3546704	34.96660172	28.94560834	80.05203617	0	0.156475535	0.149010236	0	0.044861951	0	0.217122828	0.392335565	40.38951874	36.13434767	12.71560827	53.17787376	49.12640943	80.00368178	0.488613845	0.148752237	39.12413489	84.64122721	84.62713312	147.54194	73.28538267	190.3349349	6.575567399	0.001195	66.82465662	5.069820163	17.15413121	28.98901752	72.01019015
DB_MAG_00011	2.698492877	0.968235423	1.766168839	5.507019356	4.638680232	0.193033916	0.364703311	0.69429792	1.07939285	1.015880072	1.570598207	8.143100211	2.907993704	5.247349846	2.371498571	0	0.046734779	0.000326945	0.056669315	0.007838983	0	0.031417827	0	0.024768099	0.07912973	0	0.00128572	0	0.011909556	0.267959367	23.36332421	8.220106133	23.27658867	16.88680216	13.32850524	31.13171032	0.083608271	0.050054652	11.59474621	12.34274263	110.8222696	87.80328468	2.015291882	10.03961165	0.070063639	0	0.812719431	13.78719067	0.059185845	11.73544066	0.791376812
DB_MAG_00012	7.852204684	1.088350847	0.547066598	0.384536757	0.385487454	1.04503597	0.407202899	0.713695642	0.372408531	0.641076056	2.207804945	0.097283937	1.292831009	0	0	0	0	0	0.004038741	0	0	0	0	0.003858025	9.38E-05	0	0	0	0.002061977	0.029154914	0	0	0	0	0	0	0.062140774	0.01002892	5.80255166	4.121967488	47.43803445	33.14838681	6.988005279	1.618683803	1.636129896	0	0.144072314	0.827873749	0.013486208	1.304769702	0.03711396
DB_MAG_00013	10.77125447	7.563829317	8.824577992	5.775674759	10.89755273	11.94675084	4.90941878	2.570156511	4.019392586	10.93578523	2.02939692	4.871607303	6.879847178	4.208020199	4.92790152	0.002112424	0.001996232	9.266021647	8.227632071	8.49988205	6.882775763	5.897864648	0	0.015002343	2.390997523	0	0.000811594	0	0.012875998	0.010495105	0.52331181	0.628578584	0.488662733	0.567007524	0.049200156	0.817927475	1.652255064	0.113291166	3.455107017	1.82053942	1.743541936	1.823327326	16.44627579	11.63647191	4.613936452	0.000969131	6.849282499	10.33832412	13.15981549	7.472679722	3.499452799
DB_MAG_00014	3.208400195	2.381070185	4.790567946	13.7032836	3.799586444	1.283496179	5.41209629	5.507703753	2.933181328	1.256062469	7.096820612	27.00364105	5.260570754	7.673590592	8.450737992	0	0.094772504	0	0.143564144	0.002994099	0	0.205390237	0	0.221849749	0.020631336	0	0.013322235	0.004200542	0.032137981	0.266045148	26.09469233	9.715662433	0.025396048	7.627731301	0.048458594	5.60985409	0.02183641	0.00367757	9.210145799	3.291392059	7.288904664	2.301303754	3.390760193	1.252376881	4.007986652	0	0.12771926	0.026467397	0.063298303	1.128366807	2.051420295
DB_MAG_00015	8.304735409	13.85091558	8.843820171	24.22528008	6.310178903	1.511468276	6.241452054	9.218361983	4.923243693	2.489917209	4.962270473	5.319831731	11.40311596	24.01010207	9.820863998	0	0.051537016	0	0.159615939	0.27294387	0	0.153461428	0	0.146866284	0.016018301	0	0	0.000717682	0.018282174	0.101929665	13.37765303	1.845574103	3.116435018	0.006753064	7.605907315	7.480332098	0.042410788	0.024499739	20.52035832	38.28933835	5.247573292	5.592968439	1.089683751	2.230402569	0.238678984	0	4.739803461	16.31553632	2.816149129	0.012965857	3.410255213
DB_MAG_00016	1.866081122	0.815510784	1.514283087	0.371340742	1.534706869	1.804621966	1.612439418	0.675091709	1.633690685	2.863656847	0.262358291	0.122810839	1.188764265	0.896901524	0.792811842	3.721735107	2.160818029	3.169495522	16.84816891	1.867745278	1.784946468	3.741098381	0	0.005122919	2.809826163	0	0.00355754	0	0.038647227	0.007420868	1.021862713	0.78893886	0.345054869	0.466703256	0.298194595	0.625670935	0.136083927	0.023242509	2.856889316	1.851498989	1.759704853	2.638449117	11.47299181	5.624584494	4.630541919	0.001850553	1.666789569	0.52626069	5.700550497	1.591433284	0.779065767
DB_MAG_00017	2.013455922	0.70496584	0.397927191	4.021027638	2.426403923	0.033631583	0.255799886	2.118743939	1.731866714	0.199140411	0.99275904	16.25091569	1.494962237	4.742731402	0.384668158	0	0.002192898	0	0.048129309	0	0	0.074894493	0	0.094778827	0.003411373	0	0.013090544	0	0.002007047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB_MAG_00018	0.783018682	0.934744925	3.489175537	3.286273567	1.246875995	1.014771031	0.94525938	0.223489059	0.297585199	0.47303325	1.592483525	9.186512162	1.308811462	9.556731502	6.793177126	0.053634027	0.059031884	1.417249632	11.23124858	0.059626765	0	0.035350416	0	0.022338067	0.00074837	0	0.00222712	0	0.009521752	0.085160169	9.230283655	2.427070587	4.607858799	8.542605532	6.936469669	14.04624381	0.041225014	0.009985922	1.800883534	3.057160691	21.49936157	6.027903288	1.333518923	1.115639317	0.068266489	0	0.225129839	8.730408506	0.115943371	0.243020925	0.246098406
DB_MAG_00019	6.259350834	1.025599773	1.960588544	2.80086169	3.990980264	0.669383736	2.526613727	1.894175941	1.833338953	5.591134893	2.120805004	13.3439696	4.068954903	11.48070002	5.407855308	150.0893006	1.717315159	64.38828486	10.57035135	7.923152517	1.54940714	6.572443829	0	0.021921253	0.005431849	0	0.028038707	0.005437271	0.063605453	0.040198207	7.634764815	1.059431688	2.603665286	2.567155674	2.660436603	1.211883972	0.026911286	0.007355275	7.878027398	1.989578635	6.52624807	2.875210326	1.985661619	1.573405573	0.233813089	0.003073916	3.626998699	9.473125407	0.830910871	1.048351981	2.797381906
DB_MAG_00020	1.944731617	0.455936813	2.262758765	3.357422608	5.85602343	1.218138441	1.746610913	1.847100674	2.563429412	0.973966381	6.567155393	24.69572522	3.044139877	0.068426233	0.03796567	0	0.020673249	22.15414475	60.2698929	3.211482065	0.462046655	5.769537132	0	0.042761506	0.028109106	0.080762543	0.212194431	0.00675616	0.234043652	0.000643395	0.139732567	0.147653698	0.101985363	0.088720008	0.181116086	0.221577382	0.051777594	0.003069988	5.467577104	5.122473902	8.834915374	8.368125674	0.835393383	3.945100705	0.175350533	0	1.019005017	3.485141723	0.548705312	1.570623473	3.072656673
DB_MAG_00021	0.366186322	0.320761096	0.006144036	1.90574573	0.179068048	0.044829462	0.099778157	1.130301421	3.396206927	0.287117365	1.196831575	20.38655909	1.008612738	5.004800091	0.816178078	0.017297281	0.01283641	0.013402157	0.033639222	0	0.000437577	0.178471994	0	0.024771116	0.002606742	0	0.009069013	0	0.041454425	0.012103497	0.040734914	0.006329559	5.274326059	4.259438438	1.372607483	0.04412401	0.059333563	0.006330915	4.455663852	0.01931216	0.533159017	0.013004149	0.03950006	0.585845404	0.191790657	0	2.974816251	2.154382477	0.136036525	0.141314465	0.987997669
DB_MAG_00022	33.30566239	24.86386865	13.05396976	10.00332679	12.52428574	26.38088571	18.80003115	12.75614661	15.97381107	22.41335748	6.141453435	2.747305109	8.447013381	10.52468402	8.318247422	0.506399794	22.39591643	16.48661972	49.26179258	24.44306663	31.19023396	38.26749571	0.019471025	0.142495588	457.0270843	6.220002842	92.67231313	44.06504254	1.544832176	0.146398615	15.63504424	13.28730707	1.895277165	8.890687302	1.724570524	3.488614945	3.501779813	0.766075793	30.61738454	8.758304524	20.02592953	11.40120157	47.33528153	78.25671291	41.64126661	1.152149394	20.94360884	0.564740265	18.54748475	45.06009265	17.79831106
DB_MAG_00023	0	0.003091224	0.005213573	0	0	0	0	0	0	0.006339516	0	0.0007712	0.937238952	30.32589178	15.01183165	0.39185984	2.72817312	0.00237133	0.085962476	0.037740131	1.049578108	1.480044187	0.027826684	0.081606683	0.026740232	0	0.023269343	0.512181236	1.721310386	0.02433059	6.73911517	0.066896699	0.571360416	0.092672121	0.304690644	0.330681539	15.99293865	0.061366777	0.0342879	0.56515001	0.064948995	0.291692996	3.713659362	1.927908457	1.532172803	262.5218283	0.153667717	0	0.028113794	0	0
DB_MAG_00024	10.3207891	4.489992747	11.61282277	11.24056934	6.419745419	3.498511301	3.572398727	2.461909148	0.685809841	0.739189484	2.683789423	2.174948027	4.531991776	5.309282339	1.206290772	0	1.342882053	0	0.483973049	0.082024624	0	0.873509182	0	2.071494654	26.14201755	0	0.174332113	0.018776524	5.870475155	0.138738079	1.964535558	5.734224809	24.88548175	29.19798926	0.074943234	36.40717368	0.642303428	0.283993415	11.088058	5.775504073	16.63590024	10.03512508	84.52587008	10.3875381	14.49409228	0.021132189	1.786661319	76.56186076	16.24636112	49.13749	2.218895233
DB_MAG_00025	0.219054525	0.26104877	0.454292664	1.114855764	1.51104695	0.089140517	0.248147802	1.231009304	0.517811687	0.789685546	0.726738913	4.934710324	0.309765044	2.370159109	1.053018285	29.38056417	7.549356617	12.07836111	19.0569195	3.92955832	1.61862709	27.22536175	0	0.071385477	0.647144334	0	0.014841791	0	0.185697236	0.014434721	1.42253584	4.101257638	8.161297566	1.06586945	3.54751271	5.928264905	0.051561776	0.007321881	3.803790389	0.084068248	1.497815861	0.577005794	0.157490681	4.046441833	0.100942784	0	5.616286755	17.86291598	0.443761196	0.013044644	3.780740524
DB_MAG_00026	3.293972248	0.660587944	2.10655753	10.60281205	0.650069213	0.048280793	0.485511002	2.481513015	0.389248113	0.30437238	1.544630701	2.080053381	2.200157067	0.003025773	0.005008153	0	0.006155449	0.027893065	90.90132008	0.006738683	0.690606145	6.624758995	0	0.104153858	0.008948795	0	0.00248921	0	0.0294167	0.001226988	0.000921319	0	0	0	0.008064775	0.003065134	0.11815499	0.012821021	22.05698869	3.673964923	80.80156201	9.955702492	1.368493006	9.778192309	0.854279096	0	2.087157487	27.5382543	0.35538783	0.952785828	8.501117916
DB_MAG_00027	0.789453096	0.42871223	0.50626171	0.017616152	1.480115217	0.16698677	4.085614546	4.106791055	1.984668412	0.930422617	0.268811105	4.90593368	0.73624079	0.300561606	2.03814075	0.046248035	0.002130989	0.689821863	2.074283211	3.457567257	0.246730996	0.469013153	0	0.028793322	0	0	0	0	0	0	0.067290122	0.000515715	0.092452674	0.073527676	0.006507773	0.009393822	0.056399404	0	0.002459907	0	0.558387953	0.02675869	0.089606167	8.864361163	0	0	11.46801359	0.063843695	0.554276913	0	0
DB_MAG_00028	1.70097299	1.067886681	0.180913093	1.334472851	1.444096901	0.180752076	0.206118297	0.390558124	0.36856841	1.288018383	0.955158026	6.866367274	1.162214137	0.892160238	0.07375938	0	0.005425774	1.584583469	0.927173969	1.101637332	0.073723926	0.480067125	0	0.034614083	0.007615421	0	0.004440004	0	0.006197978	0.000638427	0.284891418	0.058311404	0.354566588	0.130485553	0.037688236	0.049669186	0.005298372	0.005694021	3.893427027	1.717956003	1.582097447	1.835942893	2.120759436	0.546636882	0.179852224	0	2.721922176	4.597850925	0.072343817	0.996452945	3.444331326
DB_MAG_00029	0.003297063	0	0.016169701	0	0	0	0	0	0	0	0	0	0.000585103	16.28697378	18.81126516	0.094539674	0.08432228	24.16833779	1.362168929	0	0.007087735	0.022715294	0	0.031471908	0.000784347	0	0.006411388	0	0.018079715	0.087345312	11.51101448	4.350126736	4.239335751	10.00061389	0.230330198	1.125482675	0.028480654	0.016114823	0.002491281	0.005882984	0.002646914	0	0.008344152	0.002668438	0	0.00731161	0	0.009050844	0	0	0
DB_MAG_00030	239.4658472	302.6658553	165.6428516	43.00095658	146.7561001	273.4824258	272.818742	308.1699956	141.1048084	174.4262766	0.159369885	0.181227798	6.333484106	0.314568592	2.163042084	74.18290512	15.3373476	76.03742744	153.8723796	57.65220405	57.93625241	201.7223478	0.035986341	1.247407966	0.084123378	0.005279748	0.240714286	0.036950088	5.030572329	0.121708109	0.514075385	0.185178752	0.255376576	0.953392637	0.745342271	0.005252308	23.60641793	3.630849212	0.373980908	0.520592234	0.663959265	0.380734683	0.856982919	0.596043407	0.362248432	0.016823668	74.17212608	67.81244257	224.1269632	107.0864809	0.610042553
DB_MAG_00031	1.74495151	3.113950902	2.288713529	1.39365249	1.909851344	0.682974224	1.68642445	1.737901879	1.401660087	3.412567278	0.898467042	1.922448163	1.780708491	1.819036717	1.319394299	2.549473447	0.193001856	4.288030843	1.334607456	0.497931996	0.200553645	0.308268152	0	0.016858753	0.00503195	0	0	0	0.013032797	0.000111151	1.732438047	1.65788928	1.603668622	0.671268745	0.829321724	0.528185713	0.047970423	0.0291588	3.772957684	1.732725937	1.487644217	2.474081217	0.479511419	1.019742093	1.0199625	0	2.279787878	0.277111272	1.760222736	1.633418052	1.40111587
DB_MAG_00032	391.3320865	353.7276037	153.8081657	119.4282323	239.0413768	309.2909687	0	0	0	0.011470226	0.005345694	0.006613893	8.211004014	93.44811182	79.18643494	0.106955932	1.122837161	0.003392618	0.344112934	0.020925694	0	0.32385393	0	0.310648401	0.026437511	0	0.003185201	0	0.120352894	1.159054123	195.0113325	122.6299492	79.17908757	154.174128	31.63135239	8.584860105	3.237200272	1.861888617	1.317670507	0.021121371	0.047529087	0.024243357	0.098437695	0.038714862	0.006586711	0.085513893	0.04080508	0.046901075	0.167094565	395.0486351	103.0104747
DB_MAG_00033	0.004487319	0.014621885	0.034552741	0	0	0	0	0	0	69.47553243	171.9450179	256.2759145	130.0649456	211.4032785	200.6748149	0	1.676331723	0.012505615	0.740055778	0.031999646	0	0.397760953	0	0.643279681	50.79866924	0	0.251753201	0.008533716	0.752359903	2.247710551	92.99801001	134.6952061	19.38493109	79.81994366	219.6306877	402.1892217	2.577268106	0.439032875	177.3917789	50.91605416	45.84135458	50.53713144	65.84467185	161.2027055	16.6766182	0.028969309	0.016462795	0.138114325	0.000228389	0.006751218	0.008117484
DB_MAG_00034	26.09388722	16.92136012	12.54374056	3.99352713	34.10223212	71.02109368	22.29098082	22.9374905	19.86853459	37.50049541	11.95941303	8.90727896	42.36408397	25.5835574	20.61937583	23.41332238	174.9197196	20.82630396	12.08562824	4.306207989	10.25955786	30.10228064	0.047456043	0.164388562	19.18595075	0.011164179	0.035572918	0.125410489	0.993728385	0.572375522	39.02603295	6.039597964	0.992165252	4.800007626	6.843050032	1.363081683	15.47723237	2.305301473	44.35110649	72.05248968	12.47295393	48.97552689	107.2821042	204.2707149	47.47178646	0.055235022	15.16971807	3.736550873	112.5871785	42.76165508	23.52481356
DB_MAG_00035	22.15485569	3.813730376	23.78154931	17.89016754	11.75850363	2.490369646	5.26606423	14.89607248	2.864083661	5.11914641	11.4236819	7.100425643	26.95103901	12.13203306	12.75350287	0	0.113398713	0.013181298	0.149705577	0.015690526	50.55535763	0.033986887	0	0.067293797	0.009023129	0	0	0	0.024147517	0.307071884	46.3608732	14.48511722	3.592172467	15.74603954	10.01328793	11.55383998	0.396786512	0.125238553	118.599458	71.95720615	18.1442413	40.67272779	8.886175722	40.32626988	13.29129317	0.000523013	8.271708733	5.679499777	17.03381609	19.15540579	17.8653511
DB_MAG_00036	13.04827029	4.790605312	9.350803281	68.52452019	18.02242515	9.036369283	9.031414538	20.35747687	10.46416893	1.263345264	30.63308877	58.92340876	8.608522419	0.005267918	0.009011853	0	0.057524368	0	0.784007617	0.010854376	0	1.518268434	0	1.107397262	0.026941851	0	0.033052669	0	0.157878999	0	0	0	0	0	0	0	0.008684516	0	10.71825297	42.08971855	0.593486223	0	0	0	0	0	0	0	0	0	0
DB_MAG_00037	1.889499178	0.871919712	0.714812061	0.077987941	3.231388777	0.668137578	7.198491736	6.110684301	3.023079769	9.856001641	0.448093815	13.90000493	0.686480946	0.413223227	4.517103463	5.590728587	7.271752529	2.220808641	18.8968372	5.562491617	4.737358102	13.77415284	0	0.007241476	3.820602943	0	0.002411456	0	0.067400349	0.005589955	0.205978933	0.071976406	0.305221704	0.09508067	0.031651494	0.043655653	0.356428936	0.023940008	0.720129407	0.126160081	1.298811861	0.445199501	0.808201003	17.32761462	0.632979836	0.00054811	21.77164254	0.452786546	9.646643662	0.904375813	0.612277558
DB_MAG_00038	8.920144958	2.496040837	2.432824744	1.396008404	4.124186953	3.120444205	2.738458369	2.282131389	2.148283465	3.694015221	1.521387808	3.809133054	5.275397924	2.852144046	1.720952475	0.002537365	0.027396004	5.281349568	55.94193738	1.849120449	1.20169637	0.004160645	0	0.000467426	0.003829604	0	0.001655329	0	0.010617781	0.066158375	10.04103559	6.33906168	4.026825585	2.226819603	1.353603012	5.844206932	0.06264031	0.00715157	17.06526125	7.591432705	20.67697981	10.93525904	9.113262041	7.425337413	2.019220272	0	1.154645616	3.313252689	1.317445416	3.004330138	1.616554286
DB_MAG_00039	73.87624352	91.56275283	77.13685736	43.38174809	44.61234148	31.47205408	78.90361586	56.98575478	47.06175614	77.73591796	16.44582207	44.6520831	40.81414548	0.006753505	0.596094348	0.000222346	0.043910299	0.005924829	0.197954442	0.22076469	0	0.235343528	0	0.583576291	0.009466083	0	0.015407442	0	0.337610106	0	0.00283353	0	0	0	0	0	0.018009414	0.036048911	27.4581716	15.74778352	8.671877911	6.973008887	8.277033428	20.04996496	12.91189924	0	0.044123443	13.90968845	0.59404052	5.948324789	3.542734686
DB_MAG_00040	2.379198241	1.404145769	2.164955251	0.937790815	3.078017457	3.020188178	2.285607986	1.684694146	2.024100073	7.235107261	0.944980658	1.016214558	1.547100782	1.099914577	0.769531243	0	0.00481521	1.222706381	2.438011931	0.73389763	0.355028792	2.265879854	0	0	0.122322886	0	0	0	0.005488913	0	0.236150714	0.054895351	0.08189532	0.188581376	0.029925593	0.187808541	0.612751744	0.042400515	0.245870759	0.524099365	0.702812215	0.160551895	7.413772749	13.09632337	3.253675073	0	3.19839494	0.658337797	20.21321571	1.426774432	1.54165167
DB_MAG_00041	8.038459011	5.94737179	5.016990013	14.93914428	5.398529119	6.366052932	5.671848591	4.150518983	9.431723094	10.05615838	1.400752651	0.526151358	0.503222157	0	0.018629769	0.015846131	0.009093247	15.27879496	0.071640309	2.869731987	2.320626486	0.04667233	0	0.039862079	0.081019824	0	0.035162534	0.053706678	0.013614845	0	0	0.002006173	0.022028636	0.018874936	0.007516897	0	0.608040845	0.077678689	0.112601081	0.00145865	0.010030926	0.003170979	0.016467175	0.031835504	0.013003748	0.004993386	26.83226984	4.628843592	9.074171235	6.336778209	9.801859221
DB_MAG_00042	0	0	0.011532499	0	0	0.001742054	0.005224771	0.004814573	0	0.023260092	0.07670989	29.95662311	197.9900646	45.81875439	32.72657816	44.69631472	12.87969222	0	0.341056814	0.015863466	0	0.140655015	0	0.196483832	0.02035506	0.003013352	0.021405105	0.00195751	1.579619351	0.026947492	0.588089126	6.383349651	0.287817705	0.330005196	5.250548328	0.005069633	1.252338748	6.530218726	0.4758151	118.9336051	21.26077666	67.69588755	161.6768566	111.5582944	87.01224235	0.003662903	0	6.10E-05	0.000219385	0	0.01181389
DB_MAG_00043	0.224110794	0.057956742	0.03943817	0.970696438	13.61658188	3.54923232	11.8037082	29.19128656	17.07472838	14.55717159	27.70203838	39.36516449	5.430420491	0.005015432	0	30.60236139	2.028396948	9.302495623	0.040199256	3.740243928	10.1229139	5.996594442	0	0.324164158	0.034396464	0	0.040644576	0.010053464	1.016980784	0.003084317	0	0	0	0	0.014880132	0.170270889	0.104179721	0.143829442	7.772076518	0.001984686	0.005699869	0	0	0	0	0.004059313	28.47366196	1.669537423	1.758737926	29.02192511	29.88376007
DB_MAG_00044	16.69908885	17.59811983	13.50988739	10.95678882	17.57337065	61.9291312	10.69986678	12.09803812	2.875523187	38.65958462	7.585092551	3.30133704	4.521725355	12.73856672	14.18467939	0	0.018140567	0.071474559	0.027979692	0.078392778	0.000529101	0.077173321	0	0.028171493	0.000969244	0	0.004458249	0	0.006222284	0.007954926	0.072246908	0.004065764	0.009273985	0.129145961	0.003080032	0.281442873	0.67084154	0.195090905	0.071629826	0.246138769	0.0092087	0.230704494	0.147250275	2.104097127	23.390656	0.008587786	5.027486464	0.524642986	3.695945434	33.56507351	1.876702278
DB_MAG_00045	1.162491092	1.041362591	0.995389115	0.758421559	1.37778295	1.049683486	0.817784017	1.48599629	0.709062883	2.489490903	0.911612983	0.386159822	0.934838102	1.130823225	1.195330485	0	0.001389671	0.313644017	0.414385283	0.988637785	0.08436833	0.786935878	0	0.001087828	0.008899987	0	0	0	0.000782473	0.005493209	0.164330274	0.12483989	0.14812837	0.449747176	0.265903685	0.130881566	0.089795159	0.007648035	2.528714959	1.668264944	1.410636987	1.211891267	2.061766653	1.847411059	1.519017983	0	2.120295255	2.023468269	6.949674551	1.07694337	1.733980058
DB_MAG_00046	4.864145331	0.261331707	1.674144497	1.175398561	0.168668682	0.08162356	0.139054878	0.030804413	0.338276298	0.00357278	0.152567774	2.594903371	0.185850465	0.000160186	0.02768769	0	0.000196592	0	0	0	0	0.010905484	0	0	0	0	0	0	0	0	0.000218436	0	0	0	0	0	0	0	0.558706545	0.369381998	0.136114729	0.49780393	0.17886965	0.021911924	0.006289683	0	0	0.106570432	0	0	0
DB_MAG_00047	5.024000942	4.080132863	2.643611144	1.729939072	3.704138535	4.020310859	2.841747717	2.285566988	2.021886526	4.208092552	1.194863499	0.4410121	1.767804858	1.170229527	0.684179649	0.009204098	0.047426122	2.259805386	2.617661543	2.6386863	3.135340679	2.763723594	0	0.002926939	1.136461251	0	0.01325905	0	0.003757444	0.032520709	1.454777909	1.113405919	0.872673476	0.858967512	0.679199774	0.197516427	1.441311033	0.152153687	2.249396385	1.809610974	2.963221597	3.056965113	11.74452331	7.29904252	5.149789881	0	1.682952363	4.756976055	9.320326475	3.70767609	1.770441826
