bins	mean_donor_detection	mean_post_detection	AST_count_detec	AST_frac_detec	AUS_count_detec	AUS_frac_detec	BAN_count_detec	BAN_frac_detec	CAN_count_detec	CAN_frac_detec	CHI_count_detec	CHI_frac_detec	DEN_count_detec	DEN_frac_detec	ENG_count_detec	ENG_frac_detec	ETH_count_detec	ETH_frac_detec	FIJ_count_detec	FIJ_frac_detec	ISR_count_detec	ISR_frac_detec	ITA_count_detec	ITA_frac_detec	MAD_count_detec	MAD_frac_detec	MON_count_detec	MON_frac_detec	PER_count_detec	PER_frac_detec	SPA_count_detec	SPA_frac_detec	TAN_count_detec	TAN_frac_detec	USA_count_detec	USA_frac_detec
DB_MAG_00122	0.9350666666666666	0.2502592592592593	29.0	0.1895424836601307	4.0	0.3333333333333333	0.0	0.0	4.0	0.17391304347826084	15.0	0.0797872340425532	60.0	0.2112676056338028	43.0	0.2037914691943128	0.0	0.0	6.0	0.034883720930232565	63.0	0.1897590361445783	2.0	0.18181818181818185	13.0	0.11607142857142858	4.0	0.03636363636363636	10.0	0.2777777777777778	17.0	0.10759493670886076	1.0	0.037037037037037035	7.0	0.05737704918032788
DB_MAG_00123	0.2952	0.20796296296296302	5.0	0.032679738562091505	0.0	0.0	0.0	0.0	2.0	0.08695652173913042	1.0	0.0053191489361702135	9.0	0.03169014084507042	6.0	0.02843601895734597	0.0	0.0	2.0	0.011627906976744186	25.0	0.07530120481927711	0.0	0.0	10.0	0.08928571428571429	0.0	0.0	6.0	0.16666666666666666	1.0	0.006329113924050633	0.0	0.0	5.0	0.04098360655737705
DB_MAG_00124	0.44079999999999997	0.6326296296296294	53.0	0.3464052287581699	10.0	0.8333333333333334	0.0	0.0	21.0	0.9130434782608696	127.0	0.6755319148936171	259.0	0.9119718309859156	179.0	0.8483412322274881	0.0	0.0	3.0	0.017441860465116282	294.0	0.8855421686746988	3.0	0.2727272727272727	13.0	0.11607142857142858	58.0	0.5272727272727272	2.0	0.05555555555555555	124.0	0.7848101265822784	0.0	0.0	77.0	0.6311475409836066
DB_MAG_00125	0.9984000000000001	0.7056296296296297	56.0	0.3660130718954248	2.0	0.16666666666666666	0.0	0.0	9.0	0.39130434782608703	25.0	0.13297872340425532	165.0	0.5809859154929577	122.0	0.5781990521327014	5.0	1.0	12.0	0.06976744186046513	138.0	0.4156626506024096	0.0	0.0	31.0	0.2767857142857143	68.0	0.6181818181818182	29.0	0.8055555555555556	42.0	0.26582278481012656	11.0	0.4074074074074074	37.0	0.30327868852459017
DB_MAG_00126	0.7266666666666667	0.4714814814814815	27.0	0.17647058823529413	9.0	0.75	0.0	0.0	16.0	0.6956521739130435	113.0	0.6010638297872339	185.0	0.6514084507042254	57.0	0.27014218009478674	2.0	0.4	5.0	0.02906976744186046	183.0	0.5512048192771084	3.0	0.2727272727272727	19.0	0.16964285714285715	32.0	0.2909090909090909	4.0	0.1111111111111111	66.0	0.4177215189873418	0.0	0.0	43.0	0.3524590163934426
DB_MAG_00127	0.22666666666666666	0.2421481481481481	3.0	0.0196078431372549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.10211267605633803	2.0	0.009478672985781993	0.0	0.0	0.0	0.0	9.0	0.02710843373493976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.04430379746835443	0.0	0.0	1.0	0.008196721311475409
DB_MAG_00128	0.5742	0.2786666666666667	52.0	0.33986928104575165	0.0	0.0	0.0	0.0	1.0	0.043478260869565216	1.0	0.0053191489361702135	42.0	0.14788732394366194	29.0	0.13744075829383887	0.0	0.0	6.0	0.034883720930232565	29.0	0.08734939759036145	0.0	0.0	15.0	0.13392857142857142	75.0	0.6818181818181818	5.0	0.1388888888888889	12.0	0.0759493670886076	0.0	0.0	7.0	0.05737704918032788
DB_MAG_00129	0.9945999999999999	0.3844814814814815	35.0	0.2287581699346405	3.0	0.25	0.0	0.0	9.0	0.39130434782608703	26.0	0.13829787234042554	76.0	0.2676056338028169	56.0	0.2654028436018957	2.0	0.4	15.0	0.0872093023255814	91.0	0.2740963855421687	0.0	0.0	22.0	0.19642857142857145	11.0	0.1	16.0	0.4444444444444444	32.0	0.20253164556962025	0.0	0.0	22.0	0.18032786885245905
DB_MAG_00130	0.6917333333333334	0.15303703703703705	41.0	0.2679738562091503	1.0	0.08333333333333333	0.0	0.0	7.0	0.3043478260869565	33.0	0.17553191489361702	69.0	0.24295774647887325	46.0	0.21800947867298576	1.0	0.2	2.0	0.011627906976744186	87.0	0.2620481927710843	1.0	0.09090909090909093	6.0	0.05357142857142857	7.0	0.06363636363636363	14.0	0.3888888888888889	23.0	0.14556962025316456	2.0	0.07407407407407407	24.0	0.19672131147540986
DB_MAG_00131	0.9225333333333334	0.32862962962962966	36.0	0.2352941176470588	5.0	0.4166666666666667	0.0	0.0	0.0	0.0	21.0	0.11170212765957446	8.0	0.028169014084507043	56.0	0.2654028436018957	3.0	0.6	0.0	0.0	77.0	0.2319277108433735	0.0	0.0	29.0	0.25892857142857145	0.0	0.0	2.0	0.05555555555555555	16.0	0.10126582278481013	0.0	0.0	4.0	0.032786885245901634
DB_MAG_00132	0.9627333333333332	0.6458888888888888	47.0	0.3071895424836601	8.0	0.6666666666666666	0.0	0.0	18.0	0.7826086956521741	86.0	0.4574468085106383	180.0	0.6338028169014085	102.0	0.4834123222748815	0.0	0.0	28.0	0.16279069767441862	176.0	0.5301204819277109	3.0	0.2727272727272727	56.0	0.5	48.0	0.4363636363636363	7.0	0.19444444444444445	66.0	0.4177215189873418	0.0	0.0	59.0	0.4836065573770492
DB_MAG_00133	0.9995999999999999	0.8156296296296297	61.0	0.3986928104575164	5.0	0.4166666666666667	1.0	0.03571428571428571	12.0	0.5217391304347826	34.0	0.18085106382978725	177.0	0.6232394366197183	123.0	0.5829383886255924	5.0	1.0	40.0	0.2325581395348837	175.0	0.5271084337349398	1.0	0.09090909090909093	44.0	0.3928571428571429	96.0	0.8727272727272727	33.0	0.9166666666666666	38.0	0.2405063291139241	12.0	0.4444444444444444	30.0	0.2459016393442623
DB_MAG_00134	0.3630666666666667	0.22237037037037033	3.0	0.0196078431372549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.02112676056338028	6.0	0.02843601895734597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DB_MAG_00135	0.6420666666666667	0.7861481481481479	95.0	0.6209150326797386	10.0	0.8333333333333334	3.0	0.10714285714285714	20.0	0.8695652173913043	143.0	0.7606382978723404	236.0	0.8309859154929577	142.0	0.6729857819905213	5.0	1.0	40.0	0.2325581395348837	255.0	0.7680722891566265	5.0	0.4545454545454545	85.0	0.7589285714285714	95.0	0.8636363636363636	13.0	0.3611111111111111	105.0	0.6645569620253164	5.0	0.1851851851851852	85.0	0.6967213114754098
DB_MAG_00136	0.4658	0.07118518518518517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.007042253521126761	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.006024096385542169	0.0	0.0	1.0	0.008928571428571428	0.0	0.0	7.0	0.19444444444444445	0.0	0.0	0.0	0.0	0.0	0.0
DB_MAG_00137	0.8292	0.7206666666666666	97.0	0.6339869281045751	8.0	0.6666666666666666	0.0	0.0	19.0	0.8260869565217391	91.0	0.4840425531914894	131.0	0.4612676056338028	148.0	0.7014218009478673	0.0	0.0	0.0	0.0	143.0	0.4307228915662651	3.0	0.2727272727272727	1.0	0.008928571428571428	26.0	0.2363636363636364	0.0	0.0	106.0	0.6708860759493671	0.0	0.0	79.0	0.6475409836065574
DB_MAG_00138	0.4334	0.5447407407407406	50.0	0.32679738562091504	0.0	0.0	0.0	0.0	14.0	0.6086956521739131	14.0	0.07446808510638298	55.0	0.1936619718309859	27.0	0.12796208530805686	0.0	0.0	0.0	0.0	7.0	0.021084337349397592	0.0	0.0	0.0	0.0	4.0	0.03636363636363636	0.0	0.0	31.0	0.1962025316455696	0.0	0.0	18.0	0.14754098360655735
DB_MAG_00139	0.9763999999999999	0.6433703703703705	26.0	0.16993464052287582	3.0	0.25	0.0	0.0	5.0	0.21739130434782608	31.0	0.16489361702127658	92.0	0.323943661971831	35.0	0.16587677725118485	0.0	0.0	10.0	0.05813953488372092	114.0	0.3433734939759036	2.0	0.18181818181818185	17.0	0.15178571428571427	12.0	0.10909090909090907	11.0	0.3055555555555556	38.0	0.2405063291139241	0.0	0.0	24.0	0.19672131147540986
DB_MAG_00140	0.06853333333333333	0.003666666666666667	12.0	0.0784313725490196	0.0	0.0	0.0	0.0	2.0	0.08695652173913042	9.0	0.04787234042553192	32.0	0.11267605633802814	12.0	0.05687203791469194	1.0	0.2	1.0	0.005813953488372093	75.0	0.2259036144578313	0.0	0.0	2.0	0.017857142857142856	5.0	0.045454545454545456	5.0	0.1388888888888889	11.0	0.06962025316455696	7.0	0.25925925925925924	6.0	0.049180327868852465
DB_MAG_00141	0.10446666666666664	0.027185185185185184	15.0	0.09803921568627452	1.0	0.08333333333333333	0.0	0.0	2.0	0.08695652173913042	6.0	0.031914893617021274	15.0	0.0528169014084507	21.0	0.0995260663507109	0.0	0.0	0.0	0.0	37.0	0.11144578313253012	0.0	0.0	3.0	0.026785714285714284	0.0	0.0	2.0	0.05555555555555555	6.0	0.0379746835443038	0.0	0.0	2.0	0.016393442622950817
DB_MAG_00142	0.34086666666666665	0.38411111111111107	84.0	0.5490196078431373	11.0	0.9166666666666666	0.0	0.0	16.0	0.6956521739130435	89.0	0.4734042553191489	199.0	0.7007042253521126	111.0	0.5260663507109005	1.0	0.2	14.0	0.08139534883720931	221.0	0.6656626506024096	3.0	0.2727272727272727	41.0	0.36607142857142855	61.0	0.5545454545454546	8.0	0.2222222222222222	87.0	0.5506329113924051	6.0	0.2222222222222222	79.0	0.6475409836065574
DB_MAG_00143	0.7276666666666667	0.08199999999999998	25.0	0.16339869281045752	3.0	0.25	0.0	0.0	8.0	0.3478260869565217	0.0	0.0	116.0	0.4084507042253521	39.0	0.1848341232227488	2.0	0.4	2.0	0.011627906976744186	48.0	0.14457831325301204	0.0	0.0	27.0	0.24107142857142855	3.0	0.027272727272727268	5.0	0.1388888888888889	11.0	0.06962025316455696	0.0	0.0	10.0	0.08196721311475409
DB_MAG_00144	0.41819999999999996	0.4902222222222222	53.0	0.3464052287581699	1.0	0.08333333333333333	0.0	0.0	16.0	0.6956521739130435	18.0	0.09574468085106384	83.0	0.29225352112676056	52.0	0.2464454976303317	0.0	0.0	0.0	0.0	46.0	0.13855421686746988	1.0	0.09090909090909093	0.0	0.0	11.0	0.1	0.0	0.0	85.0	0.5379746835443038	0.0	0.0	38.0	0.3114754098360656
DB_MAG_00145	0.9914000000000001	0.8331111111111112	130.0	0.8496732026143791	10.0	0.8333333333333334	0.0	0.0	19.0	0.8260869565217391	106.0	0.5638297872340425	198.0	0.6971830985915493	154.0	0.7298578199052133	0.0	0.0	3.0	0.017441860465116282	271.0	0.8162650602409639	3.0	0.2727272727272727	10.0	0.08928571428571429	19.0	0.17272727272727273	6.0	0.16666666666666666	93.0	0.5886075949367089	0.0	0.0	89.0	0.7295081967213115
DB_MAG_00146	0.7968	0.7461851851851852	30.0	0.19607843137254904	0.0	0.0	0.0	0.0	16.0	0.6956521739130435	12.0	0.06382978723404255	116.0	0.4084507042253521	90.0	0.4265402843601896	0.0	0.0	0.0	0.0	87.0	0.2620481927710843	0.0	0.0	0.0	0.0	6.0	0.054545454545454536	0.0	0.0	65.0	0.4113924050632912	0.0	0.0	28.0	0.2295081967213115
DB_MAG_00147	0.9782000000000001	0.8515555555555555	106.0	0.6928104575163399	9.0	0.75	7.0	0.25	22.0	0.9565217391304348	125.0	0.6648936170212766	245.0	0.8626760563380281	150.0	0.7109004739336493	5.0	1.0	51.0	0.2965116279069768	283.0	0.8524096385542169	8.0	0.7272727272727273	85.0	0.7589285714285714	97.0	0.8818181818181818	19.0	0.5277777777777778	92.0	0.5822784810126582	5.0	0.1851851851851852	74.0	0.6065573770491803
DB_MAG_00148	0.9916666666666668	0.9396666666666668	138.0	0.9019607843137256	12.0	1.0	0.0	0.0	6.0	0.2608695652173913	98.0	0.5212765957446809	232.0	0.8169014084507042	196.0	0.9289099526066352	3.0	0.6	3.0	0.017441860465116282	312.0	0.9397590361445785	6.0	0.5454545454545454	50.0	0.44642857142857145	10.0	0.09090909090909093	20.0	0.5555555555555556	124.0	0.7848101265822784	2.0	0.07407407407407407	53.0	0.4344262295081967
DB_MAG_00149	0.16233333333333333	0.3103333333333333	37.0	0.24183006535947715	0.0	0.0	5.0	0.17857142857142858	5.0	0.21739130434782608	10.0	0.05319148936170213	25.0	0.0880281690140845	46.0	0.21800947867298576	0.0	0.0	3.0	0.017441860465116282	97.0	0.2921686746987952	1.0	0.09090909090909093	5.0	0.04464285714285714	42.0	0.3818181818181817	1.0	0.027777777777777776	45.0	0.2848101265822785	0.0	0.0	11.0	0.09016393442622953
DB_MAG_00150	0.7147333333333333	0.5698888888888889	95.0	0.6209150326797386	2.0	0.16666666666666666	1.0	0.03571428571428571	16.0	0.6956521739130435	63.0	0.3351063829787234	176.0	0.6197183098591549	134.0	0.6350710900473934	0.0	0.0	3.0	0.017441860465116282	146.0	0.4397590361445783	1.0	0.09090909090909093	8.0	0.07142857142857142	95.0	0.8636363636363636	16.0	0.4444444444444444	80.0	0.5063291139240507	1.0	0.037037037037037035	61.0	0.5
DB_MAG_00151	0.8124666666666668	0.8978518518518519	76.0	0.4967320261437909	11.0	0.9166666666666666	0.0	0.0	21.0	0.9130434782608696	177.0	0.9414893617021276	242.0	0.852112676056338	171.0	0.8104265402843602	1.0	0.2	1.0	0.005813953488372093	319.0	0.960843373493976	3.0	0.2727272727272727	14.0	0.125	54.0	0.4909090909090909	5.0	0.1388888888888889	136.0	0.8607594936708861	0.0	0.0	93.0	0.7622950819672131
DB_MAG_00152	0.6158666666666667	0.35103703703703704	33.0	0.21568627450980396	1.0	0.08333333333333333	0.0	0.0	12.0	0.5217391304347826	19.0	0.10106382978723404	138.0	0.4859154929577465	108.0	0.5118483412322274	4.0	0.8	6.0	0.034883720930232565	113.0	0.3403614457831325	0.0	0.0	27.0	0.24107142857142855	88.0	0.8	24.0	0.6666666666666666	33.0	0.2088607594936709	9.0	0.3333333333333333	27.0	0.22131147540983606
DB_MAG_00153	0.9478000000000001	0.8192222222222221	74.0	0.4836601307189543	9.0	0.75	0.0	0.0	7.0	0.3043478260869565	79.0	0.4202127659574468	142.0	0.5	113.0	0.5355450236966824	1.0	0.2	0.0	0.0	212.0	0.6385542168674698	2.0	0.18181818181818185	11.0	0.09821428571428573	9.0	0.08181818181818183	0.0	0.0	81.0	0.5126582278481012	0.0	0.0	61.0	0.5
DB_MAG_00154	0.13846666666666665	0.2275185185185185	3.0	0.0196078431372549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.05985915492957746	5.0	0.02369668246445497	0.0	0.0	0.0	0.0	3.0	0.009036144578313251	1.0	0.09090909090909093	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.006329113924050633	0.0	0.0	2.0	0.016393442622950817
DB_MAG_00155	0.998	0.9968518518518518	117.0	0.7647058823529411	7.0	0.5833333333333334	4.0	0.14285714285714285	18.0	0.7826086956521741	105.0	0.5585106382978723	246.0	0.8661971830985915	174.0	0.8246445497630331	5.0	1.0	10.0	0.05813953488372092	301.0	0.9066265060240964	5.0	0.4545454545454545	95.0	0.8482142857142857	101.0	0.9181818181818182	26.0	0.7222222222222222	83.0	0.5253164556962026	5.0	0.1851851851851852	88.0	0.7213114754098361
DB_MAG_00156	0.6442666666666667	0.33988888888888896	36.0	0.2352941176470588	2.0	0.16666666666666666	0.0	0.0	1.0	0.043478260869565216	2.0	0.010638297872340424	44.0	0.15492957746478872	69.0	0.32701421800947866	0.0	0.0	0.0	0.0	44.0	0.13253012048192772	0.0	0.0	2.0	0.017857142857142856	2.0	0.01818181818181818	0.0	0.0	21.0	0.13291139240506328	0.0	0.0	15.0	0.12295081967213115
DB_MAG_00157	0.5953999999999999	0.322	4.0	0.026143790849673203	0.0	0.0	0.0	0.0	2.0	0.08695652173913042	2.0	0.010638297872340424	10.0	0.035211267605633804	7.0	0.03317535545023697	0.0	0.0	0.0	0.0	6.0	0.018072289156626502	0.0	0.0	6.0	0.05357142857142857	1.0	0.00909090909090909	0.0	0.0	9.0	0.0569620253164557	0.0	0.0	1.0	0.008196721311475409
DB_MAG_00158	0.5094666666666666	0.39662962962962955	60.0	0.392156862745098	0.0	0.0	0.0	0.0	4.0	0.17391304347826084	0.0	0.0	8.0	0.028169014084507043	49.0	0.2322274881516588	0.0	0.0	0.0	0.0	12.0	0.03614457831325301	0.0	0.0	0.0	0.0	10.0	0.09090909090909093	0.0	0.0	34.0	0.21518987341772156	0.0	0.0	3.0	0.024590163934426233
DB_MAG_00159	0.8932000000000001	0.5813703703703704	20.0	0.13071895424836602	0.0	0.0	0.0	0.0	4.0	0.17391304347826084	11.0	0.058510638297872335	41.0	0.1443661971830986	29.0	0.13744075829383887	0.0	0.0	0.0	0.0	60.0	0.18072289156626506	0.0	0.0	0.0	0.0	6.0	0.054545454545454536	1.0	0.027777777777777776	10.0	0.06329113924050632	0.0	0.0	7.0	0.05737704918032788
DB_MAG_00160	0.8525333333333335	0.6486296296296297	91.0	0.5947712418300654	2.0	0.16666666666666666	0.0	0.0	0.0	0.0	2.0	0.010638297872340424	71.0	0.25	94.0	0.4454976303317536	2.0	0.4	0.0	0.0	177.0	0.5331325301204819	1.0	0.09090909090909093	7.0	0.0625	14.0	0.12727272727272726	1.0	0.027777777777777776	71.0	0.4493670886075949	3.0	0.1111111111111111	13.0	0.10655737704918032
DB_MAG_00161	0.9283333333333332	0.9173333333333333	132.0	0.8627450980392157	10.0	0.8333333333333334	2.0	0.07142857142857142	15.0	0.6521739130434783	77.0	0.4095744680851064	206.0	0.7253521126760564	179.0	0.8483412322274881	0.0	0.0	9.0	0.05232558139534884	291.0	0.8765060240963856	5.0	0.4545454545454545	73.0	0.6517857142857143	84.0	0.7636363636363637	21.0	0.5833333333333334	122.0	0.7721518987341772	6.0	0.2222222222222222	81.0	0.6639344262295082
DB_MAG_00162	0.9923333333333334	0.9615185185185184	141.0	0.9215686274509804	12.0	1.0	0.0	0.0	17.0	0.7391304347826086	83.0	0.4414893617021277	218.0	0.7676056338028169	197.0	0.9336492890995258	2.0	0.4	0.0	0.0	298.0	0.8975903614457831	5.0	0.4545454545454545	58.0	0.5178571428571429	52.0	0.4727272727272727	11.0	0.3055555555555556	129.0	0.8164556962025317	4.0	0.14814814814814814	62.0	0.5081967213114754
DB_MAG_00163	0.26833333333333337	0.07948148148148147	6.0	0.0392156862745098	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.010638297872340424	0.0	0.0	4.0	0.018957345971563986	1.0	0.2	0.0	0.0	2.0	0.006024096385542169	1.0	0.09090909090909093	1.0	0.008928571428571428	1.0	0.00909090909090909	2.0	0.05555555555555555	2.0	0.012658227848101266	0.0	0.0	0.0	0.0
DB_MAG_00164	0.6655333333333335	0.48644444444444446	12.0	0.0784313725490196	2.0	0.16666666666666666	0.0	0.0	8.0	0.3478260869565217	17.0	0.09042553191489362	77.0	0.2711267605633803	20.0	0.0947867298578199	0.0	0.0	0.0	0.0	91.0	0.2740963855421687	0.0	0.0	7.0	0.0625	16.0	0.14545454545454545	0.0	0.0	26.0	0.16455696202531644	0.0	0.0	11.0	0.09016393442622953
DB_MAG_00165	0.2825333333333333	0.01925925925925926	12.0	0.0784313725490196	1.0	0.08333333333333333	0.0	0.0	9.0	0.39130434782608703	22.0	0.11702127659574467	40.0	0.14084507042253522	34.0	0.16113744075829384	0.0	0.0	0.0	0.0	51.0	0.1536144578313253	0.0	0.0	7.0	0.0625	0.0	0.0	8.0	0.2222222222222222	15.0	0.0949367088607595	0.0	0.0	7.0	0.05737704918032788
DB_MAG_00166	0.13553333333333334	0.23444444444444446	3.0	0.0196078431372549	0.0	0.0	0.0	0.0	2.0	0.08695652173913042	3.0	0.015957446808510637	33.0	0.11619718309859155	22.0	0.10426540284360188	0.0	0.0	4.0	0.02325581395348837	26.0	0.0783132530120482	0.0	0.0	8.0	0.07142857142857142	0.0	0.0	5.0	0.1388888888888889	1.0	0.006329113924050633	4.0	0.14814814814814814	1.0	0.008196721311475409
DB_MAG_00167	0.40979999999999994	0.20825925925925926	11.0	0.0718954248366013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.045774647887323945	17.0	0.08056872037914692	0.0	0.0	0.0	0.0	33.0	0.09939759036144577	1.0	0.09090909090909093	1.0	0.008928571428571428	23.0	0.20909090909090908	9.0	0.25	2.0	0.012658227848101266	0.0	0.0	8.0	0.06557377049180327
DB_MAG_00168	0.4936	0.3346296296296296	57.0	0.3725490196078432	2.0	0.16666666666666666	1.0	0.03571428571428571	15.0	0.6521739130434783	28.0	0.14893617021276595	195.0	0.6866197183098591	123.0	0.5829383886255924	5.0	1.0	21.0	0.12209302325581395	170.0	0.5120481927710844	1.0	0.09090909090909093	42.0	0.375	90.0	0.8181818181818182	33.0	0.9166666666666666	55.0	0.34810126582278483	15.0	0.5555555555555556	42.0	0.3442622950819672
DB_MAG_00169	0.5171333333333333	0.47707407407407404	127.0	0.8300653594771242	5.0	0.4166666666666667	3.0	0.10714285714285714	9.0	0.39130434782608703	61.0	0.32446808510638303	76.0	0.2676056338028169	94.0	0.4454976303317536	0.0	0.0	12.0	0.06976744186046513	156.0	0.4698795180722892	3.0	0.2727272727272727	39.0	0.3482142857142857	41.0	0.3727272727272728	13.0	0.3611111111111111	89.0	0.5632911392405063	0.0	0.0	23.0	0.1885245901639344
DB_MAG_00170	0.6922666666666667	0.5347777777777778	53.0	0.3464052287581699	3.0	0.25	1.0	0.03571428571428571	10.0	0.43478260869565216	51.0	0.2712765957446808	153.0	0.5387323943661971	114.0	0.5402843601895735	3.0	0.6	11.0	0.06395348837209303	172.0	0.5180722891566265	3.0	0.2727272727272727	38.0	0.3392857142857143	101.0	0.9181818181818182	29.0	0.8055555555555556	48.0	0.3037974683544304	8.0	0.2962962962962963	33.0	0.2704918032786885
DB_MAG_00171	0.3413333333333333	0.5270000000000001	47.0	0.3071895424836601	7.0	0.5833333333333334	2.0	0.07142857142857142	12.0	0.5217391304347826	104.0	0.5531914893617021	107.0	0.3767605633802817	70.0	0.33175355450236965	0.0	0.0	2.0	0.011627906976744186	169.0	0.5090361445783133	1.0	0.09090909090909093	18.0	0.16071428571428573	72.0	0.6545454545454545	10.0	0.2777777777777778	83.0	0.5253164556962026	5.0	0.1851851851851852	42.0	0.3442622950819672
DB_MAG_00172	0.461	0.44848148148148154	8.0	0.052287581699346414	0.0	0.0	0.0	0.0	4.0	0.17391304347826084	26.0	0.13829787234042554	10.0	0.035211267605633804	17.0	0.08056872037914692	0.0	0.0	0.0	0.0	14.0	0.042168674698795185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.25949367088607594	0.0	0.0	5.0	0.04098360655737705
DB_MAG_00173	0.6360666666666667	0.5852962962962962	102.0	0.6666666666666666	8.0	0.6666666666666666	2.0	0.07142857142857142	0.0	0.0	22.0	0.11702127659574467	126.0	0.4436619718309859	122.0	0.5781990521327014	3.0	0.6	3.0	0.017441860465116282	238.0	0.7168674698795181	2.0	0.18181818181818185	44.0	0.3928571428571429	16.0	0.14545454545454545	17.0	0.4722222222222222	77.0	0.4873417721518987	2.0	0.07407407407407407	34.0	0.2786885245901639
DB_MAG_00174	0.9359333333333334	0.9553703703703704	46.0	0.3006535947712418	3.0	0.25	3.0	0.10714285714285714	9.0	0.39130434782608703	100.0	0.5319148936170213	118.0	0.4154929577464789	103.0	0.4881516587677725	1.0	0.2	2.0	0.011627906976744186	57.0	0.1716867469879518	1.0	0.09090909090909093	12.0	0.10714285714285714	43.0	0.3909090909090909	2.0	0.05555555555555555	52.0	0.3291139240506329	1.0	0.037037037037037035	58.0	0.4754098360655738
DB_MAG_00175	0.9502666666666667	0.5597407407407408	8.0	0.052287581699346414	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.010638297872340424	14.0	0.04929577464788732	5.0	0.02369668246445497	0.0	0.0	0.0	0.0	14.0	0.042168674698795185	0.0	0.0	0.0	0.0	2.0	0.01818181818181818	0.0	0.0	5.0	0.03164556962025317	0.0	0.0	2.0	0.016393442622950817
DB_MAG_00176	0.9898000000000001	0.975925925925926	125.0	0.8169934640522876	11.0	0.9166666666666666	3.0	0.10714285714285714	18.0	0.7826086956521741	99.0	0.526595744680851	212.0	0.7464788732394366	167.0	0.7914691943127962	4.0	0.8	27.0	0.1569767441860465	277.0	0.8343373493975904	5.0	0.4545454545454545	87.0	0.7767857142857143	95.0	0.8636363636363636	31.0	0.8611111111111112	103.0	0.6518987341772152	13.0	0.4814814814814815	87.0	0.7131147540983607
DB_MAG_00177	0.5560000000000002	0.1701111111111111	4.0	0.026143790849673203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.03169014084507042	14.0	0.06635071090047394	0.0	0.0	0.0	0.0	5.0	0.015060240963855422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.012658227848101266	0.0	0.0	8.0	0.06557377049180327
DB_MAG_00178	0.9996000000000002	0.9624074074074074	127.0	0.8300653594771242	12.0	1.0	0.0	0.0	23.0	1.0	183.0	0.9734042553191491	264.0	0.9295774647887324	203.0	0.962085308056872	0.0	0.0	4.0	0.02325581395348837	324.0	0.9759036144578314	7.0	0.6363636363636364	12.0	0.10714285714285714	75.0	0.6818181818181818	7.0	0.19444444444444445	143.0	0.9050632911392406	0.0	0.0	107.0	0.8770491803278688
DB_MAG_00179	0.564	0.6042592592592592	119.0	0.7777777777777778	7.0	0.5833333333333334	0.0	0.0	0.0	0.0	3.0	0.015957446808510637	87.0	0.3063380281690141	104.0	0.4928909952606635	0.0	0.0	0.0	0.0	209.0	0.6295180722891566	3.0	0.2727272727272727	58.0	0.5178571428571429	10.0	0.09090909090909093	7.0	0.19444444444444445	105.0	0.6645569620253164	0.0	0.0	22.0	0.18032786885245905
DB_MAG_00180	0.6451999999999999	0.4352222222222223	14.0	0.0915032679738562	5.0	0.4166666666666667	0.0	0.0	6.0	0.2608695652173913	42.0	0.22340425531914893	26.0	0.09154929577464788	33.0	0.15639810426540285	0.0	0.0	0.0	0.0	30.0	0.09036144578313253	0.0	0.0	2.0	0.017857142857142856	9.0	0.08181818181818183	1.0	0.027777777777777776	10.0	0.06329113924050632	0.0	0.0	24.0	0.19672131147540986
DB_MAG_00181	0.5346666666666666	0.24088888888888887	62.0	0.40522875816993453	0.0	0.0	0.0	0.0	5.0	0.21739130434782608	0.0	0.0	128.0	0.4507042253521127	23.0	0.10900473933649288	3.0	0.6	0.0	0.0	34.0	0.10240963855421686	1.0	0.09090909090909093	0.0	0.0	54.0	0.4909090909090909	11.0	0.3055555555555556	47.0	0.2974683544303797	8.0	0.2962962962962963	15.0	0.12295081967213115
DB_MAG_00182	0.9575333333333333	0.5485925925925925	18.0	0.1176470588235294	0.0	0.0	0.0	0.0	1.0	0.043478260869565216	0.0	0.0	71.0	0.25	32.0	0.15165876777251186	0.0	0.0	0.0	0.0	25.0	0.07530120481927711	2.0	0.18181818181818185	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.17088607594936708	0.0	0.0	9.0	0.07377049180327869
