MAGs	DA_D_01	DA_D_02	DA_D_03	DA_D_04	DA_D_05	DA_D_06	DA_D_07	DA_D_08	DA_D_09	DA_D_10	DA_D_11	DA_D_12	DA_D_13	DA_D_14	DA_D_15	DA_D_16	DA_D_17	DA_D_18	DA_D_19	DA_D_20	DA_D_21	DA_D_22	DA_D_23	DA_D_24	DA_R01_CDI_P_01_PRE	DA_R01_CDI_P_02_POST	DA_R01_CDI_P_03_POST	DA_R01_CDI_P_05_POST	DA_R01_CDI_P_06_POST	DA_R01_CDI_P_08_PRE	DA_R02_CDI_C_01_PRE	DA_R02_CDI_C_02_PRE	DA_R02_CDI_C_03_POST	DA_R02_CDI_C_04_POST	DA_R02_CDI_C_05_POST	DA_R02_CDI_C_06_POST	DA_R02_CDI_C_07_POST	DA_R03_CDI_C_01_PRE	DA_R03_CDI_C_02_PRE	DA_R03_CDI_C_03_PRE	DA_R03_CDI_C_04_POST	DA_R03_CDI_C_05_POST	DA_R03_CDI_C_06_POST	DA_R03_CDI_C_07_POST	DA_R03_CDI_C_08_POST	DA_R04_UC_P_01_PRE	DA_R04_UC_P_02_PRE	DA_R04_UC_P_03_POST	DA_R04_UC_P_04_POST	DA_R04_UC_P_05_POST	DA_R04_UC_P_06_POST	DA_R04_UC_P_07_POST	DA_R04_UC_P_09_POST	DA_R05_UC_C_01_PRE	DA_R05_UC_C_02_POST	DA_R05_UC_C_03_POST	DA_R05_UC_C_04_POST	DA_R05_UC_C_05_POST
DA_MAG_00088	0.734157351	0.118723769	0.158334044	0.378178763	0.140041428	1.044533246	0.112578514	0.897127553	0.135737151	0.270482122	0.066875013	0.144475744	5.76549818	0.198974456	0.896563798	1.082293725	0.262615219	1.952333495	1.080367168	0.330263549	1.2149346	2.907022354	0.882598103	3.643656088	0	1.52679275	0.296186262	0.791471327	1.325768291	0	0	0	0.342709373	4.319861814	0.005352819	1.511296346	0.741864051	0.051488801	0.004954268	0.024425758	0.069175006	0.066790185	0.010574964	0	0	0	0.043111728	0.889246464	2.941219888	15.63007545	2.322367543	5.320809981	6.202274092	2.496570913	0	0.039100024	0.119307908	0.14694671
DA_MAG_00089	0.003531678	0.001590423	0.000517266	0	0	0	0	0	0	0.028444257	0	0	0.315815472	0.040400123	0	0.003913365	0	0	0.768759546	2.9622849	25.96833189	20.22180813	0.23532709	0.136382572	0.004856472	0.64542572	0.002859494	0.114670678	0	0.039728015	0	0	0	0	0	0	0.000405674	0.002662907	0.004339081	0	0	0.003842512	0	0	0	0	0.004180561	0	0	0.002934889	0.096664696	0	0	0	0	0	0	0.00060959
DA_MAG_00090	0.674816135	0.500073155	0.347169304	0.460636447	0.185237879	0.12999154	0.132248391	0.086002849	0.273567429	1.171643312	0.222258748	0.197262243	0.104048378	0.197998995	0.24930384	0.67467432	0.365342627	0.431908294	0.162524198	0.309390067	0	0.066632133	0.107322787	0.25958187	0	0.015548011	0.140426722	0.067614569	0.075662433	0	0	0	0.067398319	0.030183313	0.043568544	0.256481325	0.096749502	0	0	0	0.054528787	0	0.087978615	0.243522282	0.021861513	0	0	0.033662744	0	0.027374957	0.001105555	0.087791405	0.023039561	0	0.115919021	0.266620734	0.564337041	0.651494133
DA_MAG_00091	0.005328253	0	0.003369163	0	0	0	0	0	0	0	0	0	0.926423529	0.014326276	0	0	0	0	0	0	78.67331184	0.001704915	0	0	0.008631037	0.477426048	0.019947534	0.041976632	0	0.001233596	0	0	0	0	0	0	0.003001333	0.007641888	0.002757467	0.000949918	5.41E-05	0.014818554	0	0	0	0.002413005	0.011584128	0	0.00104836	0.005574716	0.17524921	0	0	0	0	0.000457512	0.00680446	0
DA_MAG_00092	0.896080718	0.493363251	1.137279028	3.25481445	0.578848509	1.839686155	0.879481374	0.295733784	2.783542826	1.755946069	0.85362398	0.37365326	0.721637664	3.32629385	3.696893281	1.721803007	3.244919957	2.064032437	0.385124336	0.757428862	3.248775458	9.776452937	10.41768338	3.418855735	0.003000541	0.665722092	0.08574964	1.635191844	0.192230948	0.003509072	0	0.000947234	8.359960952	0.004107773	0.123940915	4.10338107	3.833683584	11.1289423	0.153383489	1.018861568	0.87314832	0.004054371	0.47773703	3.055275329	2.998135263	0	0.031925808	3.02596668	0.034173947	0.153401479	4.066358564	9.095050378	2.147277657	0.03246827	0.013604855	1.062369504	0.105872987	0.218336381
DA_MAG_00093	41.62511538	46.5045769	38.43288994	51.99628327	28.28915099	44.09055991	11.44686703	38.22098262	61.05406311	64.54236242	39.88479044	23.60502897	16.97303463	42.27459347	33.16792523	47.24264109	76.68153863	59.38638831	40.47707524	59.08567982	5.888025534	53.16104843	40.51357815	39.25723526	0.003718566	33.10604089	11.26983068	55.75913255	35.49892905	0.049000897	0.007235142	0.013415179	25.31304918	17.89147006	30.76490609	44.94319136	11.13346814	0.043829627	0	0.029355551	55.79825461	0.010759539	16.310805	32.45670167	10.07822171	0.006711666	1.073148149	25.97817291	14.4964351	8.633595644	76.23934253	29.58674609	20.35564316	0.083657209	37.51957536	65.55960221	68.21860915	44.99667397
DA_MAG_00094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004964417	0	0	0	0	33.90505119	0	0	0	0	0.003770943	0	0.011252731	0	0.003656697	0	0	0	0	0	0	0	0.001252191	0	0	0.000471891	0.00588351	0	0	0	0	0	0	0.001282417	0	0.002901843	0	0.000466664	0	0	0	0	0
DA_MAG_00095	5.373464644	6.392870995	4.759217682	9.075819068	3.770421962	7.244889941	5.686327614	0	0	0	0	0	0.000171497	0.086867777	0.069560066	0	0	0.000470417	0	0	0.388961072	0.007155316	0.00320739	0	0.002376708	0	0	0.003991273	0	0	0	0	0	0	0	0	0	0.001197426	0	0	0	0.004681593	0.186274879	0	0	0	0	0	0	0	0.004827813	0	0.047613066	0.002779738	0	0.006628606	0	0
DA_MAG_00096	4.376477058	5.663526725	5.933016008	6.934202043	4.842373664	6.49132987	4.720941361	5.579693761	6.62435377	5.406550434	5.215823126	2.463588711	2.097833669	9.640758388	5.816651905	3.853929885	6.632727341	5.16597348	3.216390866	6.2002774	1.35837459	5.478931334	4.162995268	3.157870452	0	4.752839862	1.290434403	9.133298676	1.688938268	0.006113182	0	0	8.301635395	7.982974031	1.991216275	4.895750049	1.861493509	0.022740902	0	0.004277279	8.157343276	0.083183378	4.838705905	9.272326052	2.095765666	0.001554322	0.025439866	3.697140263	3.000894561	1.366391387	7.337267582	3.479751512	3.284899387	0.009722058	4.243286189	2.079719814	3.792381414	2.885472528
DA_MAG_00097	0	0.001603597	0	0	0	0	0	0	0	0	0	0	1.582520596	0.008621226	0	0.020906987	0	0	0	0	16.10366972	0	0	0	0.005899855	0.301711324	0.008223648	0.048466846	0	0.015244635	0	0	0	0	0	0	0.004339441	0.002048192	0	0	0	0	0	0	0	0	0.000154836	0	0	0	0.105177938	0	0	0	0	0	0	0
DA_MAG_00098	13.7911541	15.88709518	14.07577774	17.80437107	5.307516916	24.29033566	9.964497275	13.0155094	18.07667246	8.308565878	16.39023642	7.304577434	5.83253705	12.41538988	10.64394472	7.758932249	17.1052628	15.96704625	9.542069367	14.93484839	0.10918267	7.688286736	11.000569	7.879993791	0	16.03591092	5.972041094	22.603	18.18740231	0	0	0	18.37093663	19.09132847	7.529969847	19.26297508	7.039390558	19.38834323	0.646451854	1.48370492	5.592235304	0.63494827	5.781284844	11.91245221	12.63105255	0.010952585	0.134593976	6.480729274	6.73180909	1.604707387	16.14718205	5.702721809	7.5467199	0.002818613	3.059054523	3.077231072	7.201345465	4.827372631
DA_MAG_00099	69.03603822	48.77603132	65.56152782	67.83891355	29.79248504	47.04349157	32.23464519	12.5885149	36.13371875	33.24281354	19.93318383	8.665916987	25.45034251	17.35168125	23.37811632	32.59996367	34.49939751	64.42922666	43.85249957	28.32521216	2.27904621	11.39065653	23.00699748	20.02594143	0.000424088	26.40919663	0.034982392	33.94121492	28.97320825	0.03000474	0.004115895	0.005571618	0.697295018	0.366631373	10.4874058	38.28170488	16.44583118	0.053943537	0.007951654	0.028745228	79.41616332	0.450100646	29.87400504	61.25030925	28.11916281	0.005069235	0.841778556	24.80000763	2.148299769	20.58206706	6.924824672	9.416856027	7.711563023	0	2.979125824	5.019386079	16.05433678	25.83001514
DA_MAG_00100	6.181481542	12.57155822	9.794554934	11.9628937	12.03691664	16.19220735	8.287818398	33.29115747	20.87035292	84.34524732	22.70051462	11.56652729	10.97954507	25.66034425	45.98831111	64.01112168	42.49520893	33.89299112	23.41163677	31.70023443	0.01547924	25.71892632	22.21618626	10.08509689	0	7.851202846	4.685532926	19.64412592	1.449658591	0.005441882	7.294543421	0.004861259	25.92905193	24.16832555	7.313795133	10.33959237	8.244254214	3.824937117	1.79914851	0.365165599	1.364483437	0	0.034802023	0.00016697	0.009412375	0	0.032759307	2.499458926	2.509829824	0.714609779	0.30939299	0.555112559	1.956153334	1.397035185	24.58598247	13.79052355	23.72589095	19.27212128
DA_MAG_00101	3.814825346	0.276472255	0.993861623	3.2616542	0.023951425	0.520325105	2.560179951	0	0	0	0	0	0.523716261	0.044300536	0.077084998	0.119113886	0	0.076719577	0.000500756	0.000273998	6.066045118	0.018926737	0.001974679	0.191455196	0.002583256	0.020379736	0	5.67E-05	0.022836913	0	0	0	0	0	0	0.086717478	0.010270775	0	0	0.000302343	0.011321195	0.010115157	0.016456583	0	0	0.000684182	0.029349771	0.01171024	0.01626206	0.122150615	0.197776643	0	0.009368192	0.009121061	0.003247731	0.019374416	0	0
DA_MAG_00102	0.005899887	0.001506446	0	0	0	0	0	0	0	0	0	0	2.325851204	0.092406753	0	0.0070393	0	0	0	0.001263151	19.27417267	0.099840521	0	0	0	0.869314382	0.002339784	0.045005931	0	0.009661176	0	0	0	0	0.029694905	0	0	0.00630936	0.002734009	0.001414536	0.003362997	0.000131604	0	0	0	0.001885225	0	0	0.002408154	0	0.065822947	0	0	0	0	0	0	0
DA_MAG_00103	0.381223433	0.813296627	0.44453794	0.56434349	0.745977139	0.22425922	0.468767344	0.71044588	0.243716004	0.376773951	0.211349295	0.136992377	0.877623201	0.04681668	0.118853832	0.323665507	0.497808541	0.894689456	2.226921779	0.270699568	0	1.046626841	0.655321234	0.392476762	0	0	0	0	0	0	0.02089866	0.010937515	0.074030343	0.642458192	0.058699299	0.000953334	0	0.709082738	0.121412489	0.029033397	0.093450019	0.001856402	0.028644939	0.050419017	0.052036581	0.080589117	0	0	0	0	0.026667401	0	0	0	0.293548281	0.444096685	1.041674374	0.738574248
DA_MAG_00104	0.134377815	0.112663943	0.516542734	0.037974513	0.005751919	0.031110561	0.054745805	0.027777987	0.063366214	0.080975357	0.017651103	0.033718898	0.019554397	0.401437769	0.324072469	0.273339873	0.146169473	5.797704557	0.111411923	0.196290966	0.012840312	0.056816362	0.173896127	0.912219199	0	0.02888339	0.024382724	1.027796302	0.597880395	0	0.252453653	0	0.159767382	0	0.082142444	0.110446143	0.000642828	0.707325742	0.051710242	0.00740675	0.110586956	0	0	0.031842505	4.926096911	0	0.030051567	1.429600259	0.014445849	0.003121859	0.017076644	0	0.013324563	0.036193768	0	0.005855392	0	0
DA_MAG_00105	0.031924669	0.003066378	0.007326512	0	0.020292562	0.049783592	0.045687821	0.296915307	0.212000361	0.351314916	0.408283564	0.357849649	0.21322859	0.118572645	1.072954098	0.667106415	1.248981852	0.490044651	0.04062428	0.772581591	0.017271971	0.583939454	0.453307405	0.301677327	0	0.035401195	0.05050634	0.006294001	0	0	0.002582645	0	0.002068423	0.003120491	0.002601391	0	0.007679892	0.05471178	0	0.002308802	0.003604116	0	0	0.012148705	0	0	0	0.003976722	0	0.004467754	0.04712079	0.007915695	0.007403646	0.285209226	0	0	0.00466497	0.007093839
DA_MAG_00106	0.007754382	0.195274856	0.056088125	0.041771784	0.004993759	0	0.000936463	2.386689876	0.600789072	0.648471549	0.276764034	0.145521084	0.022854339	0.330636419	4.547948025	0.290491281	0.592183665	6.004243872	2.1158312	2.046646167	0.757033348	0.440171018	0.13715018	0.273573268	0	0.01758857	0	0	0	0.007157644	0	0	0	1.190740683	0	0	0.012054564	0	0	0	0	0	0	0	0	0.033186818	0	0.002907497	0	2.123091653	6.628817644	0	0	0	0	0.007981225	0	0.017419249
DA_MAG_00107	0	0	0	0	0	0	0	0	0	0	0	0	9.212488748	0.153413002	0	0.028979606	0	0	0	0	0.053012596	3.85E-05	0	0	0.012740009	2.05219139	0.001498344	0	0	0.016468514	0	0	0	0	0	0	0	0	0	0.000999691	0	0	0	0	0	0.00271621	0	0	0	0	0.103794635	0	0	0.00972277	0	0.006030372	0	0.008995667
DA_MAG_00108	0.004001676	0.037393683	3.886542784	0.146782283	0.09897532	0.053836551	0	0.025412922	1.009881601	2.698197346	1.575529028	1.713883531	0.040980429	0.212522134	0.064227168	0.344361592	1.222098538	6.862942659	0.110715351	0.043480833	0	0.01462288	0.011115987	0.012713583	0	0.992964796	7.276998197	6.976830508	1.955566266	0	0.003435518	0	23.69354341	0.111725838	3.503306861	5.834631388	0.717603761	5.914708782	0.027585047	2.733656781	3.02741103	0.007271268	38.31765154	25.21754734	34.29145244	0.021366361	0.191945028	5.961653206	0.008613264	0.112722434	6.556773039	1.320688486	1.106196486	0.005284355	0.033164945	0.751416114	0.241382929	0.068639776
DA_MAG_00109	0.106523591	0.011170001	0.011844262	0.003652313	0	0	0	0.00625334	0	0.001649175	0	0	0.115650401	0.054090761	0.00909683	0	0	0.005362319	0	72.17396765	200.8935814	0.005250205	0	0	0.097423813	2.539229748	0.635240251	1.511954201	0.723100847	0.029079676	0	0.004059741	0	0.003098734	1.199533653	3.783752998	0.215271522	0.070415715	0.22072263	0.027915086	0.049460417	0.023627304	0	0	0.036937148	0.014702287	0.028149728	0.697597161	0.067210465	0.638055083	1.632655611	0.013297172	0.137488729	0	0	0.001636139	0.037367038	0.014252112
DA_MAG_00110	16.56693658	0.002274406	0.272493022	0	0.159849431	0.943812463	1.027185896	37.06015947	135.7741322	204.5812716	77.81340202	106.2748332	201.6710684	107.6183305	237.8014232	233.0180266	297.8572307	166.0657639	89.01341815	235.6370126	0.602621629	1.87865699	2.131117552	119.856311	0.010749036	231.3261267	513.5694486	469.9826108	628.8095664	0.015922456	466.772749	794.3030615	329.7776921	5.562546842	170.5369211	342.6384386	97.65001078	0.065876567	0.110410366	0.181562737	876.9384616	283.9299376	909.4412521	164.4584323	614.9394344	0.118822998	8.329588039	239.7700861	44.5147861	1.358056967	1.572999138	0.007374588	50.61593991	0.00549169	0	0	0.001059883	0.001404914
DA_MAG_00111	0.007826077	0.006542772	0.007323782	0	0	0.016313631	0.008642319	0.006767507	0	0.003371045	0.001202834	0	0.926286069	0.083928881	0.034752331	0.006598799	0	0.054114246	0	0.004647951	6.949811913	0.546354982	8.756414713	11.6501838	0.02452683	0.137436907	0.000612338	0.006411813	0	0.176207766	0	0	0.008541337	0.003295166	0	0.016993328	0	0.035297186	0	0	0.03320629	0	0	0.010508144	0	0	0.047893324	0.003365862	0	0.001567655	4.44660866	0.006581273	0	0.016214154	0	0	0.00474346	0.017374978
DA_MAG_00112	12.94726341	29.04367271	15.79858102	27.2828279	13.8766207	44.43517251	25.67866093	67.15839676	10.89835775	16.22286119	28.94993924	24.4314888	78.39359655	10.90245997	36.03891604	11.13251583	18.34511116	32.54787359	13.17511232	30.36034665	5.88306569	46.71510997	62.69135874	50.62516872	0	43.22408726	14.05978059	20.74412628	0.166929336	0.001412429	0	0.007127503	34.2229219	0.766695634	2.31555771	45.55671295	6.17372617	5.366107564	0.056453395	0.635471571	0.957046683	0.151999307	1.008533595	0.79608317	0	0.023249257	0.579338317	12.50727328	0.257157986	26.52431127	0.3853077	16.63029563	10.83589071	0.034630463	2.898327668	42.17693566	16.51414757	9.23729048
DA_MAG_00113	7.278262808	1.096056827	3.820264761	3.348813774	2.298948468	1.631475038	5.998925586	6.190186107	15.41342237	5.07052347	1.714765407	8.101503218	2.08464859	9.049781447	4.250160695	3.418096898	6.991118041	6.586556158	8.378253822	8.799090457	0.976140015	5.610864509	5.135326663	5.198526394	0	4.111746029	2.417364249	1.056373226	2.483543014	0	0.001288314	0	2.619993555	8.129580394	0.105322451	2.282076135	1.030136356	0.223924404	0	0	6.797748275	1.292966196	2.825348619	5.823104929	0.426463689	0	0.072750112	3.196213254	2.835278975	2.773347813	5.570694151	2.612846222	2.400835484	0	4.095702165	2.34471066	4.611653259	14.21320954
DA_MAG_00114	18.12262134	1.664870917	4.261412904	6.690851959	0.94993021	31.54634891	4.27003217	0.722436957	2.889171638	3.164417277	1.736721374	10.51938278	13.07388052	1.949311979	4.512920822	5.577519971	1.818331352	9.239184779	8.484963721	0.774937532	177.2183987	0.255391549	0.701617235	2.116203057	0.068543723	22.09462983	13.43912756	2.532029897	15.79902116	0.030656054	0	0.011157947	0.50565575	15.19695466	0.501431027	5.385745319	21.82080757	0.15549627	0.045411469	0.007881383	0.727099177	0.132327953	2.917659455	2.911235432	0.098758077	0.000197877	0.193061301	2.969160858	0.547335588	13.54292303	1.201910792	0.063733622	0.052218972	0.016395098	0.241066013	1.200782674	0.996640008	1.646463229
DA_MAG_00115	3.735015462	122.7550351	6.698118557	3.668649829	6.722457336	3.090994003	6.574100494	2.901287784	5.879150401	23.42096557	25.0152951	6.455157847	0.398845644	4.479451771	10.35297952	2.121911412	2.556694689	19.31965618	17.07018476	2.591427366	2.981213494	0.52458706	0.918919705	18.96089046	0	1.200668168	4.967073989	4.993215648	3.166423178	0.096995348	0	0	0.004129129	0.001042772	0.038778672	0.028351226	0.012886091	57.05557026	0.043483353	0.0082945	2.393726489	0	0.003927004	0.026051915	0.039058464	0.009987888	0	0.532761531	0.023260443	0.528793726	1.669437863	1.28891429	5.771522188	0.005363128	2.503552443	7.251088256	0.073492045	0.013868181
DA_MAG_00116	3.156669152	4.034252204	4.664758431	4.725317082	0.585590155	2.771244968	0.779400804	0.229853877	0.171363256	0.301245021	0.315966784	0.071180299	0.076264731	0.461025859	0.438649202	0.141862619	0.330661933	0.401844461	0.280962073	0.369942176	0.054545896	0.361073437	0.279386226	0.228315907	0.001102349	0.158748168	0.105644768	1.256335403	0.54281022	0	0	0	0.195692294	0.474710285	0.080919754	0.151919396	0.018192019	0.316003751	0	0.073783402	0.211885362	0	0.062237622	0.157266227	0.287668999	0	0	0.223501244	0.19466365	0.061460175	1.071494715	0.159784083	0.13293474	0	0.208680723	0.985783758	0.724063437	1.402417164
DA_MAG_00117	1.491729854	2.422332607	1.901972112	2.134996945	0.92122086	1.332179699	1.294985572	1.632337175	1.121724463	0.874018605	1.658410326	0.629792706	0.709285951	2.152917178	1.83883847	1.196449363	1.860663955	1.551906331	1.143015938	1.940155243	3.789546213	1.609861975	1.19849876	0.420941802	0.000206988	1.15748368	0.132108487	0.565282085	0.360724811	0.008925502	0	0	2.036129718	0.899765916	0.2371061	1.115025336	0.320520369	0.522285367	0.005742742	0.083673839	1.196548624	0.002120963	0.95049817	1.762098281	0.220691214	0	0.008310979	0.695995255	0.513237341	0.323863324	0.567673915	0.474574455	0.263599276	0.006256109	1.313667891	0.608450401	0.653190959	0.566000407
DA_MAG_00118	0.232084931	0.005498938	0.068609896	0.165164077	0.071012135	1.892106748	0.155504855	0.055331316	0.094606178	0.398168283	0.324970483	0.579848047	2.95335224	0.092268308	0.2408348	0.318471389	0.117510851	0.541946581	0.200231366	0.137193256	2.330702438	0.182559124	0.138597204	2.170311124	0	2.553955885	5.012732009	0.0539354	0.795012537	0	0	0	0.432116343	4.860238042	0.032864237	1.482434313	0.429313448	0	0.003287856	0	0.162569883	0.843327995	0.834351163	0.043336818	0.003857551	0	0.033263862	0.738101233	1.198664746	4.103917174	0.006501176	0	0.407215938	0	2.271756293	2.549456941	1.598468594	3.427194809
DA_MAG_00119	1.085079297	0.348088178	0.839647413	0.707380011	0.010784733	0.5362791	0.052336792	0.012649604	0.033173726	0.098178829	0.447290379	0.645729464	0.268106509	0.151287596	0.397455263	0.360616156	0.206415379	1.850860418	0.101653379	0.030207661	0.267398229	0.068634587	0.319990899	2.646044005	0	0.488473416	3.862007405	0.786260665	5.601885939	0.369444966	0.005139288	0	27.54912991	1.708334274	1.458493838	26.26482208	6.703508668	2.86539944	0.041909263	1.054543293	10.17791376	0.05036637	5.029750764	0.404546203	0.862072491	0	0.095041102	2.008065061	0.002236695	1.156151631	1.880781463	3.197318215	2.115937328	0	0.512779772	5.393987004	8.381162416	4.971807851
DA_MAG_00120	18.6862378	4.076361957	4.865872763	8.193294836	1.812917818	19.6348911	13.48736869	4.912635125	14.50599713	6.191899154	16.68065914	78.14307589	88.00333702	19.39741685	15.71907175	52.76615045	44.20338103	46.68916227	25.63598858	8.275097665	1.173255752	2.401476489	18.05979462	46.9297526	0.00556184	63.35025993	67.88392161	39.27097928	90.92416036	0.010183382	0.400317611	0.306031375	83.36572184	10.06383878	8.063825828	43.85987064	69.30274764	0.021506582	0.030040711	0	6.06341317	10.26009976	2.699016222	0.310342724	0.239578228	0.001030669	16.53262686	260.9186572	196.1155831	197.3268028	10.87230547	86.58145397	54.45852357	0.159767689	13.83541048	12.6104529	6.233665779	7.520015617
DA_MAG_00121	0.597016732	0	0.001108366	0	0	0	0.003124827	6.649978903	9.295731488	12.19682011	4.238749369	5.518213693	9.884326488	3.489163094	9.218623434	14.0086539	44.22451111	16.94701089	4.707707154	7.758377553	0	1.919451565	4.540178003	10.32617274	0	4.304368526	2.709930247	3.747573654	20.47478342	0	0	0	1.075289325	0.032894416	3.855800287	3.34684395	1.968379039	0	0	0	0.086932667	0	0	0	0	0	0.096681036	6.401151266	0.558622072	0.068460348	0.005732293	0.711658374	1.277880282	0	0	0	0	0
DA_MAG_00122	0.015479986	0.005820628	0.002883448	0	0.009399637	0	0.009428365	0.006356824	0.001962372	0	0.019935021	0.054001563	0.35428434	0.050895009	0	0.009499191	0	0.000490593	0	0	113.3818126	0.000487136	0.006819021	0.005296563	0.061517181	0.016753397	0.191634426	0.103767686	0.209166696	0.006283019	0.23858774	0	0.030027893	0.174675098	0.088871522	0.021070917	0.047303561	0.333329104	0.886787964	0.690696352	23.59944471	540.2327681	25.9224564	8.672315791	17.63766929	0.00661102	0.159111502	0.04482897	0.06597545	0.067236421	0.595373936	0.044042486	0.058192068	188.0680302	0.059614189	281.899631	238.2209219	293.26789
DA_MAG_00123	0.248705484	0.032022711	0.024433486	0.085621558	0.074037675	1.504570957	0.068412115	0.110875886	0.141761696	0.038194613	0.767869701	0.855377642	0.457289666	0.098597064	0.210378161	0.731678489	0.333385584	0.871150725	0.371594567	0.287270567	4.993898519	0.379950353	0.388653226	0.733136624	0	6.893835223	0.623773223	0.009499225	0.106846617	0	0	0	0.070331232	0.004871229	0.104419719	0.091351251	1.171000254	0.00982582	0	0	0.061595869	0	0.814542254	0.128571881	0.001322076	0	0	0.07233834	0.045170558	0.045791167	0.178265178	0.008494965	0.016493494	0	0.203517101	0.613582996	0.310830964	1.57350541
DA_MAG_00124	0.552238771	1.171273348	1.127524492	1.059092524	0.392589481	0.291081	0.143991422	1.871546377	0.491266313	0.323290092	0.136118568	0.1592494	0.093007984	0.278308775	0.298719699	0.222548958	0.872798068	0.868507425	2.42450016	1.093684197	0	1.394964715	0.704741306	0.105975351	1.781249343	0.595640463	0.219632745	0.707380845	0.507916255	0.139390272	0.331710394	0.469794912	1.024004307	3.673165182	0.182014079	0.435716537	0.075730635	1.955959761	0.123066866	0.089264938	0.556173456	0.190816644	0.204330447	0.230758719	0.387995179	0.281443683	0.31470375	0	0	0.004612489	0.845408953	0.004691982	0.02363605	0.001402918	0.068523679	0.299086192	0.537496856	0.373142941
DA_MAG_00125	0	16.66143219	2.90099679	6.975314638	0	0.003568209	0	0.139941543	0.635108147	0.791541387	0.498186298	0.677386847	0.471829145	4.108293594	0.74732579	0.287033394	0.265998389	3.741606624	1.693797868	0.148603596	0.190470172	3.789931545	0.036300574	0.071337105	0	0.13575344	0	0	0	0.104402222	0	0.003004808	0	0.286571669	0	0	0.010979688	0	0	0	0	0.006542882	0	0.004695388	0	0	0.013105515	0	0.007494793	0.009486337	11.6860873	0.078233893	0.178744619	0	0.02057544	0	0	0.06574153
DA_MAG_00126	0.005525157	0.991052019	0.021930194	0.012886639	0	0	0.022760695	0.601966278	2.122026469	0.387541732	0.059242195	0.055085593	0.008595571	0.01968268	0.528314763	1.091775779	1.28057732	6.663720077	0.105552276	1.3643353	0.076460547	0.781002345	0.021379411	0.034951834	0	0	0	0	0	0	0	0	0	0.696266339	0	0	0.00727214	0	0	0	0	0	0	0	0	0	0	0	0	0.053970724	31.66745678	0	0	0	0	0	0.003386063	0
DA_MAG_00127	5.219772458	0.537540514	2.187986378	6.192708204	0.053475642	16.02596385	0.632283098	0	0.017904509	0.076751412	0.026607618	0.019550765	0.728387303	0.071751471	0.209052777	0.038994443	0.037265605	0.39638715	0.528859353	0.030526667	0.063200638	2.593341986	11.39222369	33.2447533	0	0.375220357	1.324212074	0.016700184	0.088768644	0	0	0	0.550743042	0.090818149	0.003830214	0.279179133	0.148897874	0.000168385	0	0	0.021850227	0.004376988	0.012785274	0	0.015138064	0	0.025032773	0.320557007	0.086480508	0.95405745	0.186544929	1.228277709	1.166507082	0	12.62448478	29.03344078	25.94388205	42.53192903
DA_MAG_00128	0.053159601	0.004089707	0.019350859	0.152699565	0.012484072	0.91759213	0.142876675	0.048520848	0.066751968	0.049898084	0.027806734	0.100183017	3.160723819	0.269595859	0.049349088	0.221954745	0.072185821	0.412340677	0.048594171	0.257258591	37.53724558	0.109270533	0.154187712	0.120156173	0.00371591	2.86977404	0.050310846	0.182321794	0.373606728	0	0	0	0.120601445	0	0.21108738	0.325128947	0.062736834	0.001616003	0.012638392	0.002172684	0.044656254	0.005464241	0.368853403	0.459301121	0.258341667	0.000137372	0	0.181369529	0	0.012111101	0.654626185	0.010164762	0.052423411	0	0	0.010343736	0.006960639	0.057495661
