key	Acinetobacter	Actinomyces	Adlercreutzia	Akkermansia	Alcaligenes	Alistipes	Aminipila	Anaerobutyricum	Anaerocolumna	Anaerostipes	Arcobacter	Aspergillus	Atlantibacter	Bacillus	Bacteroides	Barnesiella	Bifidobacterium	Blautia	Brachyspira	Bradyrhizobium	Buchnera	Burkholderia	Butyricimonas	Butyrivibrio	Campylobacter	Candida	Caproiciproducens	Carnobacterium	Cedecea	Cellulosilyticum	Christensenella	Chryseobacterium	Citrobacter	Clostridiaceae bacterium 14S0207	Clostridioides	Clostridium	Collinsella	Corynebacterium	Cronobacter	Desulfovibrio	Dialister	Dickeya	Duncaniella	Dysosmobacter	Eggerthella	Eikenella	Enterobacter	Enterobacteriaceae bacterium strain FGI 57	Enterococcus	Erysipelotrichaceae bacterium GAM147	Escherichia	Eubacterium	Faecalibacterium	Faecalitalea	Finegoldia	Flavobacterium	Flavonifractor	Flintibacter sp. KGMB00164	Fusobacterium	Gemella sanguinis	Gordonibacter	Haemophilus	Hafnia	Hathewaya	Homo	Hungatella	Hydrogenophaga	Intestinibaculum	Intestinimonas butyriciproducens	Janibacter	Klebsiella	Kluyvera	Kosakonia	Lachnoanaerobaculum	Lachnoclostridium	Lachnospiraceae bacterium	Lachnospiraceae bacterium Choco86	Lachnospiraceae bacterium GAM79	Lachnospiraceae bacterium KGMB03038	Lachnospiraceae bacterium KM106-2	Lachnospiraceae bacterium oral taxon 500	Lactobacillus	Lactococcus	Leclercia	Lelliottia	Leptotrichia	Longibaculum	Lysinibacillus	Microvirgula	Mogibacterium	Mordavella	Morganella	Muribaculum	Mycoplasma	Nakaseomyces	Neisseria	Novosphingobium	Obesumbacterium	Odoribacter	Oscillibacter	Paenibacillus	Paeniclostridium	Parabacteroides	Paraclostridium	Paraprevotella	Pectobacterium	Pediococcus	Phascolarctobacterium	Plasmodium	Pluralibacter	Polaribacter	Porphyromonas	Prevotella	Proteus	Providencia	Pseudobutyrivibrio	Pseudomonas	Raoultella	Rhodococcus	Roseburia	Rothia	Ruminococcus	Ruthenibacterium	Saccharomyces	Salmonella	Schaalia	Selenomonas	Serratia	Shigella	Sphingobium	Sphingomonas	Sphingopyxis	Spiroplasma	Staphylococcus	Streptococcus	Streptomyces	Sutterella	Thermothielavioides	Toxoplasma	Treponema	Turicibacter	Unknown_t_class_Actinobacteria	Unknown_t_class_Alphaproteobacteria	Unknown_t_class_Bacilli	Unknown_t_class_Gammaproteobacteria	Unknown_t_domain_Bacteria	Unknown_t_family_Burkholderiales bacterium YL45	Unknown_t_family_Clostridiaceae	Unknown_t_family_Clostridiales bacterium CCNA10	Unknown_t_family_Enterobacter virus Eap3	Unknown_t_family_Enterobacteriaceae	Unknown_t_family_Erysipelotrichaceae	Unknown_t_family_Klebsiella virus KP15	Unknown_t_family_Klebsiella virus KP27	Unknown_t_family_Klebsiella virus Matisse	Unknown_t_family_Klebsiella virus PMBT1	Unknown_t_family_Lachnospiraceae	Unknown_t_family_Oscillospiraceae	Unknown_t_family_Peptostreptococcaceae	Unknown_t_family_Sphingomonadaceae	Unknown_t_order_Bacillales	Unknown_t_order_Bacteroidales	Unknown_t_order_Clostridiales	Unknown_t_order_Enterobacterales	Unknown_t_order_Lactobacillales	Unknown_t_order_Slopekvirus	Unknown_t_order_uncultured crAssphage	Unknown_t_phylum_Bacteroidetes	Unknown_t_phylum_Firmicutes	Unknown_t_phylum_Proteobacteria	Veillonella	Vibrio	Virgibacillus	Weissella	[Clostridium] hiranonis
DA_R04_UC_P_07_POST	0	0	0	0	0	1359113	0	219970	0	1476089	0	0	0	40922	5743611	0	276449	1105981	0	0	0	0	0	22056	25851	0	0.0	0	0	0	22657	0	0	0	42536	97851	0	0	0	0	33651	0	0.0	21786	66943	0	0	0	0	316450	18515	93598	206215	35888	0.0	0	56989	0	0	0	0	0	0	0	58795	0	0.0	0	0	0	0	0	0	0	226673	31375	116341	179641	25930	39241	0	31933	0	0	0	0	139688	0	0	0.0	21140	0.0	0	0	0.0	0	0	0	0	0	31415	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	717675	0	47069	39930	0	0	0	0	0	0	0	0	0	0	0	49494	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	38734	0	55074	78202	0	0	0	0	4173394	0	0	0	0	100144	152646	0	0	0	0	0	74144	0	0	0	0	0	0
DA_R04_UC_P_09_POST	0	0	0	672827	0	1293056	0	169028	0	790077	0	0	0	31796	3671625	0	89071	642323	0	0	0	0	0	14553	19088	0	0.0	0	0	0	19514	0	0	0	35311	70885	0	0	0	0	0	0	0.0	37696	83992	0	0	0	0	154143	0	62665	181136	21529	0.0	0	42753	0	0	0	0	0	0	0	36437	12061	0.0	0	0	0	0	0	0	0	192016	22109	76207	98136	16043	17697	0	15781	0	0	0	0	67313	0	0	0.0	15003	0.0	0	0	0.0	0	0	0	0	49577	24804	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	18739	0	0	354444	0	113903	39192	0	0	0	0	0	0	0	0	0	0	0	32253	18369	0.0	0	0	0	0	0	0	0	0	0	0.0	0	45927	0	0	44727	0	0	0	0	1028260	112716	0	0	0	93690	116424	0	0	0	0	0	49921	15533	0	0	0	0	0
DA_R05_UC_C_01_PRE	0	0	0	0	0	20461	0	0	0	0	0	0	0	0	6131317	0	74350	3956078	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	76044	0	0	0	0	0	0	0	0.0	0	0	0	0	0	40867	0	784567	0	0	0	0.0	0	0	0	0	0	0	76768	0	0	1550558	45701	0.0	0	0	0	734490	0	0	0	3331654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0	0	0	0	1573731	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24875	0	46829.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	652147	283000	0	0	0	0	34908	0	0	0	0	189299	63689	0	0	0	0	27527	31166	0	1446928	0	0	0	0
DA_R05_UC_C_02_POST	0	0	0	0	0	246568	0	307040	16021	699092	0	0	0	68643	3532741	0	1192728	1273369	0	0	0	0	0	49199	36289	0	0.0	0	0	0	45489	0	0	0	98195	158994	0	0	0	0	0	0	0.0	38950	41503	0	0	0	24071	1181811	0	126133	964043	51290	0.0	0	16202	0	0	0	0	20194	0	0	72205	17961	0.0	0	0	0	0	0	0	16637	309551	49727	224029	161892	31573	29287	0	35562	0	0	0	0	539789	0	0	0.0	31872	0.0	0	0	0.0	0	0	0	0	16460	57467	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0.0	15328	24502	0	0	360736	0	113798	23098	0	0	0	0	0	0	0	0	0	0	16945	139847	20231	0.0	0	0	0	0	0	0	0	0	0	0.0	0	25829	0	0	225172	0	0	0	0	486508	0	0	0	0	33630	225620	0	0	0	0	0	116265	19269	18415	0	0	0	0
DA_R05_UC_C_03_POST	0	0	0	0	0	315730	0	219564	0	851665	0	0	0	42306	8711686	0	713137	1102641	0	0	0	0	0	25510	0	0	0.0	0	0	0	31446	0	69653	0	71369	98043	0	0	0	0	0	0	0.0	35806	42888	0	0	0	0	1087744	0	105740	834954	71605	0.0	0	84315	0	0	0	0	60523	0	0	96778	0	0.0	0	0	0	0	0	0	0	238860	40083	158716	104107	26185	22191	0	23659	0	0	0	0	500913	0	0	0.0	25328	0.0	0	0	0.0	0	0	0	0	34843	30995	0	41072	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	911331	0	190150	0	0	0	0	0	0	0	0	0	0	0	0	388317	0	30379.0	0	0	0	0	0	0	0	0	0	0.0	0	52689	0	0	217805	0	0	0	0	483015	103928	0	0	0	215113	176309	0	0	0	0	0	86902	0	173330	0	0	0	0
DA_R05_UC_C_04_POST	0	0	0	0	0	264060	0	535125	0	1153948	0	0	0	47450	5726680	0	467294	1308748	0	0	0	0	0	28500	18660	0	0.0	0	0	0	50105	0	38254	0	81546	107794	0	0	0	0	0	0	0.0	31435	87870	0	0	0	0	18499	0	112997	2704882	260141	0.0	0	131019	0	0	0	0	0	0	0	149892	0	0.0	0	0	0	0	0	0	0	261136	39462	166753	120927	26913	23141	0	26355	0	0	0	0	20860	0	0	0.0	28732	0.0	0	0	0.0	0	0	0	0	0	40117	0	36196	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	23878	0	0	482068	0	168202	24340	0	0	0	0	0	0	0	0	0	0	0	175741	25423	21270.0	0	0	0	0	0	0	0	0	0	0.0	0	44390	0	0	93951	0	0	0	0	464086	19182	0	0	0	119972	202943	0	0	0	0	0	96914	18687	47449	0	0	0	0
DA_R05_UC_C_05_POST	0	0	0	0	0	236924	0	144255	0	968875	0	0	0	51289	6290609	0	1248082	688189	0	0	0	0	0	32451	0	0	0.0	0	0	0	38452	0	51207	0	91880	143017	975678	0	0	0	0	0	0.0	53902	57814	0	0	0	0	41872	0	139717	3721521	108661	0.0	0	82246	21772	0	0	0	0	0	0	243694	0	0.0	0	0	0	0	0	0	0	305473	42417	179315	167773	33520	26767	0	28831	0	0	0	0	31601	0	0	0.0	42277	0.0	0	0	0.0	0	0	0	0	38993	46372	0	41188	0	0	0.0	0	0	0	0	0	0	0	0	0.0	0	38105	0	0	390374	0	191444	38502	0	0	0	0	0	0	0	0	0	0	0	80407	42144	0.0	0	0	0	0	0	0	0	0	0	0.0	0	68003	0	0	46794	0	0	0	0	824524	55213	0	0	0	125479	250752	0	0	0	0	0	101222	26995	0	0	0	0	0
DB_D_01	17962	0	41041.0	75253	0.0	332053	0.0	322406	0	1490297	19999.0	0.0	0.0	113100	935250	0	39052	988172	0.0	0.0	0.0	0.0	0.0	45781	38353	0.0	0	0.0	0.0	0.0	42508	24887	0	0.0	129030	298420	203900	23975.0	0.0	0.0	0	0.0	0	60450	0	0	0	0.0	30080	53025	0	486105	1146098	59431	0	18637	40765	34641	30931	0.0	31887	0	0	0.0	150332	20237	0	0.0	0.0	0	0	0.0	0.0	0	288015	34442	147900	567190	31297	58946	0.0	69378	0	0.0	0	0.0	263510	0.0	0.0	0	66088	0	0	30558	0	0.0	0.0	0.0	0	55810	97453	0	48952	0	0	0	0	142422	34721	0.0	0.0	0	0	0	0	16899	72202	0.0	18338	612273	0	227501	115919	0	0	0	0.0	0.0	0	0	20958	0.0	0.0	37379	86871	66320	0	0.0	0.0	0.0	0	23977	0.0	0	21912	0.0	0	0.0	70536	0.0	0	38402	0.0	0.0	0.0	0.0	2267070	47873	0	0.0	0.0	23442	341853	0	0.0	0	0	0	165460	55676	17412	16595	0.0	0.0	0
DB_D_02	15704	0	33763.0	35873	0.0	149860	0.0	232101	14882	1097704	14229.0	0.0	0.0	96392	393243	0	30648	709033	0.0	0.0	0.0	13129.0	0.0	45356	34374	0.0	0	0.0	0.0	0.0	42832	20121	0	0.0	110732	239423	146614	20706.0	0.0	12346.0	0	0.0	0	45719	0	0	0	0.0	25482	40147	0	499669	726665	46093	0	14007	30058	26180	22825	0.0	23823	41395	0	0.0	125985	20309	0	0.0	13322.0	0	19833	0.0	0.0	12431	275017	30874	143571	336575	29821	43467	11741.0	57350	0	0.0	0	0.0	198794	0.0	0.0	0	53338	0	0	19455	0	0.0	0.0	0.0	12161	35769	92675	0	48467	0	0	0	0	104488	25800	0.0	0.0	0	0	0	0	16431	61445	0.0	15591	522613	0	189408	83199	0	0	0	12063.0	0.0	0	0	18137	0.0	0.0	27239	109416	50952	0	0.0	0.0	11733.0	0	19958	0.0	0	20085	0.0	0	0.0	55560	0.0	14726	32147	0.0	0.0	0.0	0.0	1173945	33319	0	0.0	12582.0	15895	294325	0	13509.0	0	0	0	154808	48540	99524	14596	0.0	0.0	0
DB_D_03	14968	0	23901.0	85104	0.0	382458	0.0	167793	12165	516288	19208.0	0.0	0.0	95666	851858	16481	25360	606365	0.0	0.0	0.0	11622.0	0.0	36016	32662	0.0	0	0.0	0.0	0.0	31623	22604	0	0.0	95867	263247	96321	15271.0	0.0	0.0	0	0.0	0	47284	0	0	0	0.0	23249	22876	0	632187	858439	39527	0	16795	29047	22459	29243	0.0	18195	38095	0	0.0	137628	14537	0	0.0	11730.0	0	16319	0.0	0.0	0	209946	25111	110081	462147	21225	42009	0.0	54126	0	0.0	0	11387.0	112661	0.0	0.0	0	38619	0	0	28922	0	0.0	0.0	0.0	0	46111	68619	0	98794	0	0	0	0	60771	32155	0.0	0.0	0	0	0	0	13602	46602	0.0	0	401243	0	304735	50207	0	0	0	0.0	0.0	0	0	0	0.0	14602.0	35981	67802	45380	0	0.0	0.0	0.0	0	16299	0.0	12194	15991	0.0	0	0.0	55218	0.0	11392	20979	0.0	0.0	0.0	0.0	1274394	47034	0	0.0	11523.0	27679	258106	0	12051.0	0	0	0	127058	37746	28618	13182	0.0	0.0	0
DB_D_04	0	0	16845.0	86025	0.0	580561	14663.0	120722	0	391744	0.0	0.0	0.0	74551	1560510	32091	23093	386511	0.0	0.0	0.0	0.0	0.0	34520	29864	0.0	0	0.0	0.0	0.0	29945	18835	0	0.0	82696	188028	41426	0.0	0.0	0.0	0	0.0	0	58108	0	0	0	0.0	21073	17884	0	2080441	771791	33318	0	0	29919	22762	20143	0.0	15456	74002	0	0.0	104468	0	0	0.0	0.0	0	0	0.0	0.0	0	191763	19962	120441	1313417	17565	61025	0.0	41785	0	0.0	0	0.0	92150	0.0	0.0	0	33084	0	0	19544	0	0.0	0.0	0.0	21280	51192	58061	0	181389	0	0	0	0	77776	22221	0.0	0.0	0	0	0	0	0	39242	0.0	0	550116	0	504914	38330	0	0	0	0.0	0.0	0	0	0	0.0	0.0	25079	53051	39706	0	0.0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	60630	0.0	0	16660	0.0	0.0	0.0	0.0	798972	53100	0	0.0	0.0	49069	262020	0	0.0	0	0	13804	109374	31012	41086	0	0.0	0.0	0
DB_D_05	0	0	32678.0	49496	0.0	541198	0.0	184934	0	990168	0.0	0.0	0.0	80138	2254921	25388	27812	519138	0.0	0.0	0.0	0.0	0.0	33750	32314	0.0	0	0.0	0.0	0.0	39289	18771	0	0.0	93540	180803	163903	16817.0	0.0	0.0	0	0.0	0	55903	0	0	0	0.0	21831	21657	0	827062	775901	42891	0	0	34172	26434	18813	0.0	18831	118421	0	0.0	102667	13858	0	0.0	13722.0	0	0	0.0	0.0	0	212715	24321	115492	425894	22541	43712	0.0	50030	0	0.0	0	0.0	107193	0.0	0.0	0	45887	0	0	23375	0	0.0	0.0	0.0	23087	52740	68150	0	80104	0	0	0	0	194083	23024	0.0	0.0	0	0	0	0	0	50520	0.0	0	418967	0	590172	71452	0	0	0	0.0	0.0	0	0	0	0.0	0.0	25572	75117	50418	0	0.0	0.0	0.0	0	17561	0.0	0	15971	0.0	0	0.0	59586	0.0	0	20914	0.0	0.0	0.0	0.0	1112891	54025	0	0.0	0.0	49196	263201	0	0.0	0	0	24785	116868	39947	136910	0	0.0	0.0	0
DB_D_06	14603	0	35806.0	28415	0.0	174328	0.0	236551	11988	1214307	13301.0	0.0	0.0	87636	482582	0	29126	712919	0.0	0.0	0.0	0.0	0.0	38804	28381	0.0	0	0.0	0.0	0.0	45946	18066	0	0.0	111639	212151	226551	17784.0	0.0	0.0	0	0.0	0	38601	12871	0	0	0.0	23894	41274	0	196613	619455	40262	0	12189	23679	23053	20544	0.0	26991	71732	0	0.0	105666	15034	0	0.0	0.0	0	0	0.0	0.0	0	248734	30304	125832	281581	26390	43341	0.0	60920	0	0.0	0	0.0	206326	0.0	0.0	0	57779	0	0	22262	0	0.0	0.0	0.0	0	31466	75651	12572	29708	11661	0	0	0	29544	23711	0.0	0.0	0	0	0	0	13668	50878	0.0	0	358336	0	176255	57681	0	0	0	0.0	0.0	0	0	0	0.0	0.0	27230	92336	43691	0	0.0	0.0	0.0	0	16243	0.0	0	17555	0.0	0	0.0	45617	0.0	0	30323	0.0	0.0	0.0	0.0	1909155	27573	0	0.0	0.0	11788	241113	0	12421.0	0	0	0	127255	40610	59010	12764	0.0	0.0	0
DB_D_07	17184	0	26468.0	26976	0.0	246033	0.0	204383	13181	816344	17373.0	0.0	0.0	98990	1129949	0	23039	620764	0.0	0.0	0.0	0.0	0.0	41127	33117	0.0	0	0.0	0.0	0.0	43422	22835	0	0.0	106975	243097	168282	13529.0	0.0	0.0	0	0.0	0	38262	0	0	0	0.0	24114	30485	0	398669	826465	39771	0	15094	19265	16363	27195	0.0	20070	44322	0	0.0	130067	14996	0	0.0	0.0	0	27983	0.0	0.0	0	223837	28124	119843	150034	23738	47568	0.0	56673	0	0.0	0	0.0	150959	0.0	0.0	0	44331	0	0	27860	0	0.0	0.0	0.0	0	30059	69517	13451	71153	13305	0	0	0	48924	30846	0.0	0.0	0	0	0	0	15503	39125	0.0	0	451335	0	537873	70526	0	0	0	0.0	0.0	0	0	0	0.0	12834.0	35052	87332	38200	0	0.0	0.0	0.0	0	13456	0.0	0	14791	0.0	0	0.0	41847	0.0	17259	25570	0.0	0.0	0.0	0.0	2431542	28435	0	0.0	0.0	23978	233227	0	13233.0	0	0	0	146315	33054	80422	13149	0.0	0.0	0
DB_D_08	18424	0	21112.0	21706	0.0	276087	0.0	161067	13860	721013	16873.0	0.0	0.0	100200	1496546	14373	21411	517602	0.0	0.0	0.0	0.0	0.0	45736	37953	0.0	0	0.0	0.0	0.0	46061	23323	0	0.0	94617	235505	99352	0.0	0.0	0.0	0	0.0	0	42252	0	0	0	0.0	23823	22526	0	832870	880716	37661	0	15148	21716	17152	26073	0.0	15387	22759	0	0.0	128441	14812	0	0.0	0.0	0	18876	0.0	0.0	0	212726	26625	116215	135746	21860	52053	0.0	57258	0	0.0	0	0.0	112284	0.0	0.0	0	39484	0	0	25920	0	0.0	0.0	0.0	19792	35605	68123	0	87125	0	0	0	0	180105	30237	0.0	0.0	0	0	0	0	16852	35836	0.0	0	456900	0	1285289	88151	0	0	0	0.0	0.0	0	0	0	0.0	0.0	34152	71306	34312	0	0.0	0.0	0.0	0	0	0.0	0	15158	0.0	0	0.0	44627	0.0	0	21500	0.0	0.0	0.0	0.0	1640857	31560	0	0.0	0.0	32001	252609	0	13601.0	0	0	16856	145655	30143	46540	13853	0.0	0.0	0
DB_D_09	0	0	18993.0	0	0.0	368535	0.0	163657	0	845499	13619.0	0.0	0.0	77878	2778362	0	20506	522706	0.0	0.0	0.0	0.0	0.0	33010	30699	0.0	0	0.0	0.0	0.0	26125	19034	0	0.0	97783	213638	72882	0.0	0.0	0.0	0	0.0	0	43524	0	0	0	0.0	19794	26967	0	500140	1106668	36466	0	0	20893	17946	20944	0.0	0	362679	0	0.0	106224	0	0	0.0	0.0	0	36327	0.0	0.0	0	184374	23196	97584	169125	18459	41428	0.0	43044	0	0.0	0	0.0	136025	0.0	0.0	0	36673	0	0	21064	0	0.0	0.0	0.0	16899	36421	54164	0	114206	0	0	0	0	93335	23619	0.0	0.0	0	0	0	0	0	32629	0.0	0	403150	0	659535	71626	0	0	0	0.0	0.0	0	0	0	0.0	0.0	26651	66814	33412	0	0.0	0.0	0.0	17697	0	0.0	0	0	0.0	0	0.0	47172	0.0	24254	22445	0.0	0.0	0.0	0.0	1410483	33865	0	0.0	0.0	64414	225973	0	0.0	0	0	25865	120108	27191	63625	0	0.0	0.0	0
DB_D_10	20705	0	37084.0	0	0.0	101213	0.0	312851	0	1468684	22853.0	0.0	0.0	129220	843714	0	33792	1155775	0.0	0.0	0.0	0.0	0.0	49057	43336	0.0	0	0.0	0.0	0.0	35862	29382	140247	0.0	202283	547392	288987	0.0	0.0	0.0	0	0.0	0	48476	0	0	566702	0.0	34469	39475	0	257013	1436030	63907	0	21771	0	0	41569	0.0	44656	1166125	0	0.0	759652	20202	0	0.0	0.0	0	157545	0.0	0.0	0	326358	41711	174455	268910	34774	55262	0.0	69460	0	0.0	0	0.0	183404	0.0	0.0	0	59253	0	0	31195	0	0.0	0.0	0.0	0	33561	89380	56470	37841	54158	0	0	0	66697	44312	0.0	0.0	0	90353	0	0	0	1075282	0.0	0	502348	0	411518	118770	0	0	0	0.0	0.0	0	0	0	0.0	0.0	45515	257847	46171	0	0.0	0.0	0.0	59572	0	0.0	0	20137	0.0	0	0.0	55382	0.0	94505	33119	0.0	0.0	0.0	0.0	2647824	25401	20536	0.0	0.0	25848	304263	0	0.0	0	0	0	198806	43124	281050	0	0.0	0.0	31053
DB_D_11	14190	0	13088.0	24667	0.0	396146	0.0	87759	0	458889	14931.0	0.0	0.0	76261	3361705	31419	17023	295353	0.0	0.0	0.0	0.0	0.0	26140	27222	0.0	0	0.0	0.0	0.0	27721	24705	0	0.0	71751	207675	49366	0.0	0.0	0.0	0	0.0	0	45514	0	0	0	0.0	18497	13163	0	897744	724028	27936	0	18212	21134	15751	24349	0.0	0	72853	0	0.0	124068	0	0	0.0	0.0	0	0	0.0	0.0	0	133640	15522	77532	232149	13718	36705	0.0	44133	0	0.0	0	0.0	64388	0.0	0.0	0	28070	0	0	23092	0	0.0	0.0	0.0	27481	40115	46526	0	338976	0	14265	0	0	134726	27720	0.0	0.0	0	255539	0	0	0	32328	0.0	0	369194	0	118642	42785	0	0	0	0.0	0.0	0	0	0	0.0	0.0	29986	57088	30096	0	0.0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	47213	0.0	0	14389	0.0	0.0	0.0	0.0	941868	42570	0	0.0	0.0	102891	207189	0	0.0	0	0	40438	102404	24079	89946	0	0.0	0.0	0
DB_D_12	17633	0	0.0	20983	0.0	842381	0.0	90882	0	377223	17866.0	0.0	0.0	94156	3255324	72903	30533	267287	0.0	0.0	0.0	16858.0	0.0	33390	31246	0.0	0	0.0	0.0	0.0	38907	29058	0	0.0	98924	237886	45156	18956.0	0.0	0.0	0	0.0	0	99080	0	0	0	0.0	23279	0	0	640393	2105343	39225	0	22916	51781	41029	27775	0.0	0	56447	0	0.0	143603	0	0	0.0	28016.0	0	59437	0.0	0.0	0	177378	18321	74096	409490	16610	46726	0.0	59034	0	0.0	0	0.0	40111	0.0	0.0	0	37448	0	0	28763	0	0.0	0.0	0.0	59977	106855	68384	0	379767	0	16743	0	0	172674	32093	0.0	0.0	0	334819	0	0	0	62393	0.0	0	554731	0	351298	71184	0	0	0	0.0	0.0	0	0	0	0.0	0.0	35991	106276	76347	0	0.0	0.0	0.0	0	23182	0.0	0	18354	0.0	0	0.0	120276	0.0	34252	0	0.0	0.0	0.0	0.0	992780	114214	0	0.0	0.0	125604	336937	0	0.0	0	0	40510	119086	47554	154599	17095	0.0	0.0	0
DB_D_13	17305	0	16652.0	38763	0.0	195614	0.0	208246	0	1952773	15022.0	0.0	0.0	93604	1601184	0	258555	626207	0.0	0.0	0.0	0.0	0.0	35503	30230	0.0	0	0.0	0.0	0.0	37931	23760	0	0.0	103087	216251	213850	0.0	0.0	0.0	69161	0.0	0	48498	0	0	75418	0.0	25285	16777	0	310764	1210711	40185	0	17149	22100	19839	25490	0.0	18284	138974	0	0.0	148924	0	0	0.0	0.0	0	25169	0.0	0.0	0	208748	26342	109168	253123	22358	36186	0.0	55557	0	0.0	0	0.0	80254	0.0	0.0	0	45618	0	0	24990	0	0.0	0.0	0.0	0	40274	65428	0	144019	0	0	0	0	159800	29871	0.0	0.0	0	163800	0	0	0	51044	0.0	43972	531557	0	113095	68530	0	0	0	0.0	0.0	0	0	49405	0.0	0.0	33108	84593	42233	0	0.0	0.0	0.0	0	0	0.0	0	15646	0.0	0	0.0	53958	0.0	18468	16586	0.0	0.0	0.0	0.0	1765273	35084	0	0.0	0.0	53673	242872	0	0.0	0	0	20526	132664	36801	43398	15854	0.0	0.0	0
DB_D_14	16535	0	0.0	40378	0.0	156572	0.0	183715	0	516427	20134.0	0.0	0.0	89458	2803238	21640	367228	350416	0.0	0.0	0.0	0.0	0.0	23828	26772	0.0	0	0.0	0.0	0.0	29835	25367	0	0.0	88637	266676	158439	0.0	0.0	0.0	18089	0.0	0	55430	0	0	0	0.0	23548	19522	0	761970	836808	35434	0	21538	26281	22855	33820	0.0	15570	0	0	0.0	161487	0	0	0.0	0.0	0	99462	0.0	0.0	0	156409	17618	87754	301264	17849	29979	0.0	64183	0	0.0	0	0.0	93900	0.0	0.0	0	44570	0	0	31683	0	0.0	0.0	0.0	36415	52927	54094	0	104761	0	0	0	0	631683	37169	0.0	0.0	0	252136	0	0	0	49384	0.0	50538	526621	0	909527	64310	0	0	0	0.0	0.0	0	0	55652	0.0	15717.0	36774	87634	39228	0	0.0	0.0	0.0	16611	0	0.0	0	0	0.0	0	0.0	60824	0.0	54149	17222	0.0	0.0	0.0	0.0	1443931	45336	0	0.0	0.0	78996	245991	0	0.0	0	183499	28100	119607	32889	197348	0	0.0	0.0	0
DB_D_15	14853	0	0.0	0	0.0	144305	0.0	152237	0	513266	13599.0	0.0	0.0	76376	2350101	15283	165335	301994	0.0	0.0	0.0	0.0	0.0	25531	21486	0.0	0	0.0	0.0	0.0	29317	21995	0	0.0	96287	219644	84270	0.0	0.0	0.0	13845	0.0	0	39268	0	0	0	0.0	20016	14576	0	520087	741942	28505	0	18486	18711	16429	26213	0.0	0	71195	0	0.0	134846	0	0	0.0	0.0	0	0	0.0	0.0	0	131638	15216	70251	440539	14073	28460	0.0	52710	0	0.0	0	0.0	73141	0.0	0.0	0	37636	0	0	23338	0	0.0	0.0	0.0	15575	36008	50228	13833	108894	13765	0	0	0	371216	30058	0.0	0.0	0	255104	0	0	0	35067	0.0	0	390549	0	892524	43182	0	0	0	0.0	0.0	0	0	0	0.0	0.0	28073	97542	30451	0	0.0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	42219	0.0	0	13506	0.0	0.0	0.0	0.0	1852605	31979	0	0.0	0.0	70246	224459	0	0.0	0	132740	23642	112686	26958	273983	14324	0.0	0.0	0
DB_R01_CDI_C_01_PRE	0	0	0.0	0	0.0	32982	0.0	79721	0	787437	0.0	0.0	0.0	76276	0	0	78181	767531	0.0	0.0	0.0	16882.0	0.0	33869	20862	0.0	0	0.0	0.0	0.0	53484	0	0	0.0	153446	119693	0	21179.0	0.0	0.0	15610	0.0	0	55709	156253	0	0	0.0	22298	0	0	106063	3670279	61346	0	0	896042	33597	0	0.0	0	0	0	0.0	71525	39275	0	0.0	0.0	0	0	0.0	0.0	0	558869	26482	115274	360089	49134	49452	0.0	43105	0	0.0	0	0.0	23673	0.0	0.0	0	66724	0	0	0	0	0.0	0.0	0.0	0	47077	81755	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	56539	0.0	0	1037208	0	933957	395657	0	0	16587	0.0	0.0	0	0	0	0.0	0.0	18489	80985	80990	0	0.0	0.0	0.0	0	25940	0.0	0	17075	0.0	0	0.0	223039	0.0	0	109462	0.0	0.0	0.0	0.0	408964	103571	0	0.0	0.0	0	425431	0	14983.0	0	0	0	153179	50972	0	0	0.0	0.0	0
