bins	DA_D_01	DA_D_02	DA_D_03	DA_D_04	DA_D_05	DA_D_06	DA_D_07	DA_D_08	DA_D_09	DA_D_10	DA_D_11	DA_D_12	DA_D_13	DA_D_14	DA_D_15	DA_D_16	DA_D_17	DA_D_18	DA_D_19	DA_D_20	DA_D_21	DA_D_22	DA_D_23	DA_D_24	DA_R01_CDI_P_01_PRE	DA_R01_CDI_P_02_POST	DA_R01_CDI_P_03_POST	DA_R01_CDI_P_04_POST	DA_R01_CDI_P_05_POST	DA_R01_CDI_P_06_POST	DA_R02_CDI_P_01_PRE	DA_R02_CDI_P_02_POST	DA_R02_CDI_P_03_POST	DA_R02_CDI_P_04_POST	DA_R02_CDI_P_05_POST	DA_R02_CDI_P_06_POST	DA_R02_CDI_P_08_PRE	DA_R03_CDI_C_01_PRE	DA_R03_CDI_C_02_PRE	DA_R03_CDI_C_03_POST	DA_R03_CDI_C_04_POST	DA_R03_CDI_C_05_POST	DA_R03_CDI_C_06_POST	DA_R03_CDI_C_07_POST	DA_R04_CDI_C_01_PRE	DA_R04_CDI_C_02_PRE	DA_R04_CDI_C_03_PRE	DA_R04_CDI_C_04_POST	DA_R04_CDI_C_05_POST	DA_R04_CDI_C_06_POST	DA_R04_CDI_C_07_POST	DA_R04_CDI_C_08_POST	DA_R05_UC_P_01_PRE	DA_R05_UC_P_02_PRE	DA_R05_UC_P_03_POST	DA_R05_UC_P_04_POST	DA_R05_UC_P_05_POST	DA_R05_UC_P_06_POST	DA_R05_UC_P_07_POST	DA_R05_UC_P_09_POST	DA_R06_UC_C_01_PRE	DA_R06_UC_C_02_POST	DA_R06_UC_C_03_POST	DA_R06_UC_C_04_POST	DA_R06_UC_C_05_POST
DA_MAG_00026	0.036198169002	0.0265666216852	0.0137884518473	0.0217246662058	0.00774261300338	0.0167899934521	0.00989336552656	0.00510233248799	0.00670446777162	0.00435386868832	0.144592349047	0.00436780029948	14.8746875596	1.42627511473	0.00605256444931	0.0641396965887	0.00416218893475	0.0100182696266	0.00303468923139	0.0752254158706	0.236229202867	0.272148259245	0.00467285454389	0.00629756864561	7.49584429647	0.512252371617	7.05799921887	83.2249561274	60.8063784681	194.818744935	0.127557831799	0.0235439424634	0.0455856729232	0.00520513817036	47.7692339103	136.341943229	1.27080361857	0.0660608177279	0.0427998310912	0.00741690154242	1.93082042297	244.297301543	636.951567474	43.4382947324	0.0373809147496	0.0584584816369	0.0947858783424	3.90471498566	0.00557840926942	0.00268015374734	0.00874761060859	0.00519889296535	0.0259445031867	6.30266281129	148.775891299	17.1052220963	102.738255772	12.1788237589	0.00888116191559	24.2335202251	0.0363927311579	0.00255284764534	0.00371157337371	0.00743083315358	0.00627114662444
DA_MAG_00027	29.4824891821	11.2511510433	33.9324883511	23.8263094033	34.7974836535	32.4905324362	29.9821337973	23.3886877592	25.309149617	20.016177531	6.20183011337	8.92130718313	30.9080582135	6.09582964955	17.0275003779	15.2008969313	14.6233620834	34.9838549207	35.1287712153	19.5355238444	7.71175120843	9.4144515794	29.8528564158	64.3458076853	3.8779233176	11.4278829905	6.4190988896	9.5566098816	2.61879273622	1.9559635402	0.0110086202598	8.3063714413	5.49766941925	0.000952969679892	14.1288365143	2.56199645565	0.0517100819285	0.00173893221489	0.0117831060005	11.1008184933	50.1116664384	3.32640359216	21.0556596822	14.3465113316	5.62440172263	0.0249137459544	0.659885200397	37.7684529044	0.530455454604	17.5416971725	18.2622328776	0.0153333929599	0.00271445973189	0.372173443648	8.40756312831	11.9644805088	8.78827214091	11.8287357559	11.6764414656	15.7568229542	0.00736731044887	14.2230930515	0.839358914184	3.4870256819	16.2429277223
DA_MAG_00028	0.0200587020798	0.0085909342695	0.012755472746	0.00907148560864	0.00494291654377	0.010091578122	0.00681440502996	0.0115296351982	0.00661477479551	0.0226754767746	0.00522203917788	0.00389332911292	0.128814735949	0.0447416317164	2.57052774321	2.42698784953	3.26090844346	1.50246606286	1.18200342429	13.9788176135	0.263775924953	2.01886883394	15.4671879833	42.256695706	0.263749307589	0.00963656506507	0.0249390318473	0.0241865517564	0.0834537109642	0.0073061068867	0.00461415612163	0.0735020538534	0.0207730545944	0.000108267928953	0.0150204665952	0.010478968685	0.00844561784658	0.0	0.000108627623069	0.011866668585	0.0194706021999	0.00257936650672	0.0605681728258	0.00599178458639	0.377001158215	0.00218658053192	0.00573820023452	2.06472983375	0.178735603243	5.65168156999	3.98439035444	0.0123457811477	0.000403936492407	0.100726582115	2.40290165243	0.0410903767436	0.222336644917	0.0593542051839	0.0220949304711	0.0321228427345	0.00764637752056	0.00638528994943	0.0146935046437	0.00655038954873	0.00649068032545
DA_MAG_00029	1.51092241907	0.957944119763	2.73439645542	4.61219633886	0.324664697454	74.6335795263	3.55995960091	5.23060414728	0.759648375027	21.8958368801	1.99094282366	3.1777280573	9.57732524689	0.185518956259	3.38435712502	0.502012188075	0.0986988036848	0.322242118697	0.448431816741	0.434592858891	0.677287531952	2.68698343898	1.33003705632	5.53854472544	0.991374029011	0.370889724513	2.33736661526	19.1819493961	0.215920797394	0.621999115221	0.00179503206701	3.30624185277	0.0720544760234	0.0	0.0186005460278	0.0132620498284	0.00130324671532	0.0	0.000516017352598	0.105656183944	0.0163811432782	0.0651719664331	1.68029261073	0.157812148558	0.0113374697566	0.00152133472346	0.00652834957706	0.0412105562052	0.0107058843997	0.124076853966	0.17742236129	0.0106434403974	0.00166983339567	0.0987457143532	1.64982428693	0.2241093497	1.62484202599	0.0362249773524	0.0450246110143	0.0366161067003	0.00361025746812	0.020839520778	0.0140915298594	0.0136767898439	0.0135783085069
DA_MAG_00030	0.338318176225	0.327961216308	0.427187931928	0.623871444065	0.569496867944	5.67816446369	0.582434661798	0.331110799511	0.11608852171	0.839659208301	0.835708010565	1.02064380986	0.837320539933	0.343685523865	0.522345407511	1.20073594009	0.580980952981	3.57306961491	0.508459340508	0.309362042175	0.482259315326	1.3223785309	1.38044890414	4.53444009317	0.41347749756	0.608217604185	0.740073715628	0.804780570094	0.554328432312	0.722120554813	0.0026616750274	10.9037171878	5.62495314078	0.000323364362958	3.66242191323	8.2877642359	0.00386427567814	0.0056946467459	0.00254720976618	0.84138620293	1.86518102681	0.793658481447	9.14195838615	2.36138149555	3.41474126559	0.0145513963331	0.0193321095089	0.776578475952	0.271423604454	1.71703328936	0.791423189517	1.32190135384	0.00228465507324	0.184492961817	3.46762993953	1.00948273148	0.447345622133	2.48015673156	2.59916590595	4.21413982218	0.199638504397	0.271267287831	1.5383083036	0.774779582831	2.11234693848
DA_MAG_00031	112.014426936	62.2145974057	80.951853283	114.68376077	80.8815898184	61.4827817178	124.022296611	112.068546493	181.085391706	197.042506383	54.3647558133	67.3048160594	82.7260477955	98.8783106539	243.590618409	193.016893782	235.689385626	120.054819795	79.4087197809	250.651793186	10.1319175213	228.661928495	172.890624066	78.9181927448	4.52174207749	7.94780396318	10.4523346968	51.5009334731	15.7123968856	32.4978048171	0.0323315798912	41.0429835273	18.4664253905	0.0031532070058	50.14701374	0.598284202796	0.148514021844	0.0418675226083	0.0426793079597	165.12962787	217.729400613	31.8181131141	126.229627443	44.2229506289	0.0521560079588	0.0503237534478	0.0316596287029	50.4058211574	0.28113871976	7.69216896664	13.5037605783	7.23678727274	0.009096158937	2.08251816777	48.6249028633	35.2717292683	19.4026455343	96.77549465	52.3258039931	25.0407782038	0.029688073747	205.871153493	180.33756981	2.60365180653	6.39111348556
DA_MAG_00032	1.35140808475	0.903313521048	1.04581745191	2.29866161137	0.659165207694	0.903769835517	0.689062503485	1.29916386953	1.89933649289	1.20183150265	0.874211095623	0.675651407862	1.13222681907	1.91061455255	2.25962553666	0.992708335657	1.06593097296	0.94697608029	0.713306495679	0.980415946473	0.243501533315	0.946289601338	0.667023808196	0.680456760524	0.13669316978	0.165014106496	0.264956788403	0.336821633677	0.284254920546	0.360552216337	0.00133147477	0.633798048509	0.229600669083	0.000403233900195	0.161346640647	0.364065793142	0.00469785335935	0.000268079174798	0.000134708670198	0.414499024254	0.0599935321996	0.108029662671	0.463070420965	0.216077167549	0.0133111792584	0.00118115416783	0.00887025369389	0.172858433231	0.00231725676052	0.235935098968	0.195739726791	0.0857166434346	0.000134708670198	0.0252413716197	0.641587510454	0.0791828268748	0.0461800947867	0.0589564538612	0.0094652913298	0.00867086701979	0.035701366044	0.0219169222191	0.0184809590187	0.0112967939783	0.0104176191804
DA_MAG_00033	1.89960703516	0.951094050336	1.16779785033	2.10628245556	0.125389618294	7.78732462032	0.520892204775	0.0831823957296	0.634541830546	3.35188959728	5.61154314187	4.55451883576	5.27798612775	2.39373465624	1.89189199727	9.0105070767	1.60524643371	6.73433349983	1.15445671343	0.723516244727	3.20823411018	0.556714777531	1.14891032509	9.89888184152	0.83370408894	1.74678049116	2.10388203863	2.82376581704	0.329615669034	0.836182916881	0.00715359765789	10.1654507182	33.5675116718	0.00026165887394	5.83423173879	4.70217415131	0.0052162822866	0.00261009058855	0.00234799850456	0.496496413671	0.00966318351341	1.61062170408	2.32683619331	5.63159600216	0.038323927621	0.0265276177909	0.00526566823301	0.259149721294	0.00633136497124	10.188047388	2.35503600192	3.78967825056	0.0116745778043	0.358016487108	9.17363968793	0.0886884955438	0.225676879883	0.173425248955	0.111377872237	0.578381778492	0.00319059206385	0.0690913722318	0.10222674301	0.0689800372474	0.462599459614
DA_MAG_00034	104.904959713	129.758780172	125.850937873	116.108156138	58.6144415975	73.7465848042	80.1236703835	155.437697625	54.1291439988	65.8882205857	76.1673173454	49.0646039317	12.6711103491	64.08940701	77.7413277734	54.5783830725	66.5206511832	55.3804606861	47.7432360763	82.9098234907	0.565649715004	52.3246874278	32.3359439157	17.5901508247	4.48175658274	4.41559074435	14.7717599634	15.6536124819	9.28565537952	19.2357500311	0.0101221966378	18.146177459	0.561117408873	0.00130297727183	0.311729502751	0.156161166557	0.0460977670288	0.00517129951331	0.0295141359497	38.1115350627	62.3498584218	32.1908754105	55.8789400832	18.3098340422	0.225403614044	0.0205303957455	0.129745853485	208.517517304	0.161056529221	72.7821403953	140.517548542	0.0842305041071	0.00695777367903	1.32855575	33.1749515982	42.1182057927	22.1687723483	65.4635527338	48.6228675635	21.4439348386	0.218744685179	160.935478329	25.3779578174	23.2533263406	14.5988332904
DA_MAG_00035	1.71520498671	0.399469322617	1.01182117888	1.71394152196	0.830247575494	0.685601752359	1.08258444914	1.62974640484	1.18536030007	1.29279399867	0.751436881486	0.692115048135	1.34962772715	1.03611542085	2.35673781313	0.979772731643	1.52417924708	2.4031624704	1.50606699728	2.9219125536	0.647718146415	1.06321317168	0.911577434083	0.826590664042	0.331357220718	1.94110338891	0.616574867959	0.951841175418	0.236307843169	0.514220171952	0.00276024711699	1.1668379881	1.12185058207	0.0	0.0683494868492	0.170690132033	0.00785588884764	0.000223334127082	0.00118174812939	3.39730401691	1.68310773135	0.165502420439	1.15624921426	0.443608872429	0.0576183559946	0.00325165614827	0.0137139725817	0.393814606052	0.143270321557	1.01251188774	0.467079662248	0.0370379682806	0.000557595800727	0.146785615507	3.52487291401	0.651533684259	0.586324556253	0.476623128837	1.10907690533	1.97887532779	0.0658510287421	0.299196736659	0.135911388118	0.264838408145	0.627904637807
DA_MAG_00036	2.16716353985	1.08298133548	0.929101447669	1.10206241024	0.697076530317	1.07853357252	1.37578642304	0.794258358794	0.682195635307	3.20467480458	2.09513158656	0.950214391391	5.27352010303	2.01851693445	3.33051574412	1.31390387507	1.01642783823	1.96817260706	0.826364056943	1.63254405897	0.0192973335711	1.1142298295	0.863816889632	1.30766279047	0.109325754436	0.24727839195	0.368670363749	0.73477062109	0.487226875367	0.341375671065	0.00036113413588	1.70427963529	0.825486371478	9.09612252176e-05	2.13829630228	1.90251637302	0.000181018862105	0.0015403169065	0.000544863762976	0.211945377483	0.0209111423284	0.254681491138	0.498069935327	0.300628054129	0.0155724412788	0.0047718499706	0.0047507662429	0.208538849479	0.00514593553921	0.00955273582451	0.00698865334014	0.00323093067188	9.09612252176e-05	0.0537165190404	1.37309885015	0.0430180332135	0.0392639248986	0.0213276965485	0.30982718572	0.388464068509	0.111326901391	0.713352866905	0.0880935370544	0.0153341951558	0.0110716678072
DA_MAG_00037	0.763976519847	0.0108547424184	0.0105764156898	0.011765943431	0.0152189882979	0.0167885855001	0.00962727670919	0.0451189355296	0.531395737842	3.38334488717	0.288286479943	2.6917288332	12.1343252388	0.139946955823	1.53615522837	2.46497049461	2.35724701411	1.21700655637	0.0644038393224	0.0498629059794	2.37826188924	0.0799439207855	0.0377017179002	0.0344314650609	0.369981065505	0.119321462198	0.720810010105	0.389388405467	0.127869921055	0.0810292915602	0.0057479470386	4.69891738835	9.07096676289	0.000622527565383	0.379111009943	9.62447688716	0.00103881054124	0.0102304904	0.000273498260027	0.0173890400659	0.137916239865	0.0085912252929	0.0551745663863	0.551036913643	0.0343135124695	0.00658775569328	0.0867913791141	0.0341807295816	0.00197036010029	0.0110723683984	0.0150144681614	0.00303572721911	0.000277636947442	0.017298678724	0.280914787875	0.204260778694	0.737778628508	0.114795462619	0.0739262692837	0.0166871876584	0.0107074741246	0.032038269063	0.0366887741553	0.0214359865769	0.0172697079121
DA_MAG_00038	13.7362064896	0.623734084945	3.00277927091	11.7965288866	0.343187196154	10.43544701	2.85478289673	1.43020027333	1.21161573386	5.2175860489	3.49441309423	5.65354480017	11.0921701599	1.76238741196	8.18124408671	5.91457490762	2.2466585079	13.6654223552	8.17341365159	6.79476794119	0.338461324855	3.9994616799	6.96222198861	2.90510094989	11.7925813381	9.52047897398	27.9291024097	40.7343324851	6.58116554037	1.1721549267	0.00270072457013	16.7039243416	19.0786701074	0.000119802999439	6.07452539962	25.9697088827	0.00237741515111	0.0120925656685	0.00209496569548	6.57858937919	0.142786927192	1.20651379222	2.84187908228	3.79309982327	0.0859907846898	0.0138154280081	0.0298194425987	0.756445659224	0.0070108556592	0.301947988837	0.547031206301	0.0554791029056	0.00253292103118	0.143114996995	2.61233336176	0.276790152352	3.38305739635	0.097155075462	0.491069717808	1.62070211698	0.00365637167492	0.421124997769	0.612686820282	0.110661475203	0.128038463903
DA_MAG_00039	0.0846340888078	0.0577718342397	0.111926955572	0.0525898119946	0.0304839787565	0.0569073883102	0.194140953725	0.0418427624757	0.0478477086098	0.0594717322602	0.0506951899222	0.0392802082688	3.4738291232	36.9216851362	47.9291379845	45.7565369473	44.7849151143	111.871793183	91.0908301795	15.5574072636	1.57605602898	0.231487165573	0.0726388724332	0.0964277801064	68.7186201653	54.8012504577	211.53171049	147.657379451	69.7928436763	66.3595554564	0.0805899852418	3.22183973423	23.2145508264	0.00275548851576	0.0616172763188	0.0810689205021	0.0949480204904	0.00242331219169	0.0558467865341	0.0475831845759	0.109262028058	0.0195074841688	1.107625129	0.0684583904411	0.24184691468	0.059811783454	0.0785926319139	1.53668955509	4.00398539999	6.13598181907	8.88935092102	3.16048089682	0.0273508544413	2.34233490604	53.7429467118	17.5682813848	57.452357217	2.70817379265	66.1529750721	0.25755047881	0.032613415127	0.0235215200503	0.136906758321	0.0851566938004	0.0816147921553
DA_MAG_00040	0.926959337805	0.320745001965	0.223737494558	0.880802270048	0.164932013203	6.80313417179	1.22184788638	0.164775622696	0.399728503429	0.350772973335	2.17970959078	2.09414741661	9.54439171051	0.294293800773	0.733055983163	1.2425514051	0.625028577714	0.954316411129	0.0780285916306	0.332896080496	1.10294670198	0.173220047408	0.502395226644	3.40974080924	2.53292086442	4.57067326776	4.16599361317	4.91754343647	5.2544062694	1.63656270895	0.00452173993717	0.622795042951	6.94045497709	0.000715354035637	1.91133585988	4.45392974223	0.00717076981902	0.00369439439433	0.00271065834439	53.1850981052	0.377477315093	1.38395625572	46.2075964701	53.8110693333	0.0169123742663	0.00705314560288	0.00420100686329	0.189149348296	0.0080170015036	6.22213416052	0.343515724867	0.133212903807	0.00226600567379	0.899347467236	13.3546761093	0.0515985959313	4.90962252235	1.73672320802	1.68041599875	16.4236247741	0.0359850580799	0.504281852803	11.0153590719	1.28053740019	5.30147683002
DA_MAG_00041	132.776892054	170.311068061	78.7233851053	78.4572373905	276.26831777	115.613422232	97.5946530006	283.209958274	99.7160951983	164.298237841	48.9703443592	78.6921186554	55.6437516784	46.5903215131	56.7569694287	101.501834179	120.62539757	22.2964028411	46.9385375512	72.2659469283	99.7784236161	58.2311435143	56.4429363782	231.77113453	55.1509914914	72.4311782517	130.407625044	196.054973635	111.342829703	168.493406892	0.245882233141	17.1025662082	0.607328421933	0.0219534848581	1.10310204967	0.195795636239	1.12253892755	0.000863915986634	0.256683646612	106.541192861	40.9888869362	239.024166654	934.133385508	483.849173983	0.329459124538	0.30283211698	0.1344075072	9.59377964065	0.111118319536	5.90607993194	61.740697916	2.25596713834	0.0584280670865	1.51911660484	4.19936093211	31.705880952	82.1302197319	37.236958523	409.680013156	90.6673697618	0.0884614658158	8.48004493677	21.9092654168	17.7207699528	53.5093162499
DA_MAG_00042	0.0851735731782	0.0299392005581	0.0121706398247	0.00736593690214	0.00378092609394	0.000455144657755	0.0	0.000894759445297	0.00518697665084	0.00197826654394	0.00720108135681	0.00148489451336	18.1018018831	1.39340804794	0.00797339374851	0.0908180836976	0.00203082918158	0.00202963457618	0.00208996214893	0.000833834569849	103.943766937	0.006680233402	0.00209115675433	0.00123283277376	12.2684965234	0.00026998082061	0.00204396984099	0.0922336910977	0.00583146626464	0.00250926864465	0.140484997847	0.0242397381903	0.157094791341	0.00702248784937	0.383733536098	0.00491221740863	0.0343795488334	0.0	0.0103847047503	0.0	0.00789693900285	0.0	0.103627837412	0.0518494582166	0.0694483849831	0.106864023443	0.100749435698	0.0382094537488	0.090406542137	0.00395892229868	0.00297874856722	0.000177398902038	0.00477364318212	0.0310555593053	0.000646878824604	0.0159366333511	0.00630094618721	0.567465041366	0.00855636118416	0.00149743787007	0.0217788510644	0.00017978811284	0.00262156155234	17.4644416743	64.914329471
DA_MAG_00043	7.29310788594	0.994429614419	4.46783461549	3.69613114192	1.08606196897	3.48647545815	4.08221131613	0.559861416954	6.13221679165	1.85566521327	8.9079313474	3.89639438553	9.5596357696	3.4206509525	6.11024599397	3.13103414843	7.38165476583	18.0119153659	2.92038450029	11.207695307	0.114080952643	15.4181329094	8.35197498976	105.370965289	11.3554964137	24.1069408009	29.466901684	25.9619398836	8.36524528599	9.22425963605	0.0144940930616	15.3169741911	6.0546157264	0.000209953175559	0.976468503885	14.7449616469	0.0444078867062	0.0128950310849	0.00663410183636	0.674454697197	0.00919504231498	0.670184138003	5.12987905721	1.21319419692	0.0299260002246	0.00734068843716	0.015113141046	0.112915747395	0.00533915808079	0.00501655561004	0.00932478082214	0.00133644612748	0.00828931408088	1.05451528368	14.7082986608	0.889518942171	18.3001999089	0.128396829637	1.10170801442	0.0055396947518	0.0096299453215	0.00521813855933	0.0130596455349	0.00745717408606	0.00840440469207
DA_MAG_00044	0.939437125949	14.2291861069	6.61237458169	8.87487234004	7.25913528613	5.00850230548	0.348107820996	1.35569409026	0.353706242268	3.58551773714	0.242238578233	12.4199332673	0.686159380424	2.70323124082	2.02798944678	3.76886897833	0.537326101295	0.962757865525	1.64909999726	0.172272560099	0.837597530692	0.971094896945	5.50445632054	1.29331586114	0.616257572211	7.04202254414	1.4149362916	20.1758762945	1.0356441053	1.44596450141	0.012236359381	0.722151131158	23.9825679561	0.000571050367934	10.2708043945	73.0342086906	0.00896279319998	0.053530937784	0.00330662099277	2.19079655257	0.0452919309785	0.45475898103	24.0717562971	85.2605699409	0.042929841732	0.0172063592898	0.0246239350272	0.693447776437	0.00716073605087	0.143542989492	0.224273857975	0.01029676382	0.00160220851735	0.0835530655108	1.38900118237	0.116156888015	0.567818975134	0.176131614382	0.128260648209	0.0461893501196	0.0158932853899	0.693410922222	0.177395296034	0.155532387636	2.86989778084
DA_MAG_00045	0.554038956144	0.273042406522	0.202515255694	0.365472653966	0.245571253983	1.14125833391	0.326734559742	0.297314977006	0.29884028687	0.696436340378	1.04996973262	0.394377223978	0.633694084518	0.570690168968	1.45596173954	0.823581145135	0.706385119455	1.79613958506	0.167710363489	0.864241192088	0.0118920176143	0.583920077501	0.44170647805	0.920156414349	0.244719821656	0.735965643667	0.644963622035	0.679888960765	0.570541687477	0.592660757173	0.000431426990197	4.11513908978	0.799688604201	0.0	0.699970822868	2.5595743046	0.000933460563627	0.00218724658207	0.0	4.22957107539	0.0272499877996	0.419062531474	2.09218987356	0.469750270745	0.0109938603423	0.00176360708267	0.00187003612357	1.38223289166	0.558111813831	3.53942339341	0.926384330323	1.08446364436	0.00176049208635	0.0560367071166	1.06032242289	0.710446555489	0.306774182495	0.799631495935	0.839832080932	1.06002130657	0.0436551159142	0.36767547553	0.31248241325	0.00635978415152	0.00651397646932
DA_MAG_00046	1.16870277154	1.13976023002	0.838037315915	1.01016734035	0.590627090165	1.14647241918	0.825139826974	0.608271174278	1.02985647562	1.04801826738	1.0656065549	0.227325217165	0.235364164601	0.590056764207	0.443500650136	0.425303897216	0.920799205004	0.68975256682	0.448110578964	0.576805779115	0.0376669395285	0.653023575121	0.745011678439	0.416364435109	0.0921950451211	0.0655242725784	0.0430700275522	0.0496896932388	0.0598704530189	0.149338174689	0.000106649188442	0.26596259368	1.48144727893	0.0	8.04945979714	0.431385372958	0.00148531949201	0.000106649188442	0.00212839290974	20.9119992344	1.73545810064	0.306420069258	0.809207427021	0.321660308915	0.086996073756	0.00541721374404	0.0136560401227	1.28556803406	0.0075770363815	0.412530008327	0.844292184875	3.10994048128	0.00243774618482	0.0401618948806	1.21100824448	0.182195306447	0.289354433393	2.0712886259	1.02265094568	0.822753639668	0.0474973814446	0.342536357838	7.07107320866	0.36670405274	0.21469964834
DA_MAG_00047	0.045852710047	0.0178118046247	0.00940631762568	0.00994869566513	0.00566653672601	0.0100471315928	0.00528495044084	0.00845999932546	0.00765525620401	0.00756897770171	0.0266004466089	0.00988555548845	4.62224683338	0.269067745096	0.0120358510708	0.0935188373423	0.0129770710958	0.016998433653	0.00921258317052	0.00828979537092	53.7866536569	0.0741010760498	0.0117750546888	0.0106365706335	14.9904407341	0.0041425446354	0.0119256498928	0.0657901032283	1.89615558681	0.00778741918253	0.0623475909866	3.2231687584	0.13113979392	0.00306837728177	0.180110687475	0.0153630638594	0.103253797627	0.000117260328125	0.00834705292245	0.00408842448396	0.0102236103475	0.00202283870391	5.43876579387	2.21805754149	0.0364954142976	0.0813292536674	0.0365075717229	0.0266173101344	0.044690303316	0.00826508834526	0.00835842599775	0.00541397601928	0.0208072373545	0.0441898880027	0.00704071796264	0.0122189968006	0.0267008434116	1.4869617496	0.0232304867441	0.00989575203872	0.0263831816531	0.00665246470229	0.014146929152	0.0510890307865	0.0177270948224
DA_MAG_00048	0.523521989771	0.894405161919	0.457621520437	0.502818786594	0.344590548018	0.479664709981	0.374337342508	0.58767016924	0.494442931327	0.383988103389	1.23724680578	0.478581660921	0.157827973137	0.378590915178	0.825287897689	0.303816515915	0.408339214426	0.997366674742	0.804526761356	0.376220922446	0.0698854428275	0.497162780129	0.443807472324	0.198797247498	0.0575325140431	0.302748514428	0.203467261748	0.27884770201	0.676050207732	0.557049486953	0.00150438110085	0.17805040636	0.36426901148	0.0	0.504990527553	0.146143908968	0.00487014696964	0.000408541604282	0.00145585267824	1.60111780895	0.863367285674	0.687341154059	1.12706396272	0.2069146607	0.1249858929	0.00466963806073	0.00556384008041	0.895675177072	0.071111820019	0.363650932423	0.332460699501	0.192370805301	0.0025648588011	0.0189298467104	0.415269750316	0.0863501209072	0.0487308124636	1.02960083303	0.503262313805	0.250026709442	0.00708176399688	0.172556913683	0.0790738670306	0.242898297969	0.403999118212
DA_MAG_00049	13.2159101907	4.18628926196	4.44755508169	9.82970566207	3.31880819143	8.52925810137	2.97045858407	4.67268674967	8.04620858457	13.7568297683	5.62640788863	15.4199384378	6.75792567962	6.50717000681	7.950692424	12.4428879211	14.6481755225	14.6516985822	7.77354753601	4.24488256802	1.23411460686	3.91497270261	4.91040392906	6.16985741909	0.482907759124	1.36769210072	1.17010479225	1.10803982869	1.50301245098	2.44292125221	0.00656703471457	3.33684273934	12.7320735775	0.000483903677066	10.4278953403	5.73818923646	0.0576869404236	0.00230024918028	0.00489606110438	12.1370206392	2.00339294786	11.2868444461	17.4560886528	7.48379525052	0.00730031945674	0.00630881889353	0.00157057865643	2.32763130154	0.00260223720115	4.68935994201	3.45405023362	12.9343565587	0.0124453600464	0.28786526194	7.53086642853	0.688108217729	0.391540319617	2.64724144786	1.7929173368	2.14680874561	0.00269660845767	0.0485104400712	0.252239108653	0.259339039783	0.409266855811
DA_MAG_00050	0.0429912668188	0.0160335521221	0.00960852957129	0.00576372553854	0.0040194096474	0.00181450618806	0.00244563877521	0.00506414290976	0.00446607517323	0.00855625520264	0.0034816707611	0.00261734396436	0.313348628244	0.059072385919	0.00993511748173	0.00949309263669	0.00324267570053	0.0013765419387	0.00208134533336	0.00506124248427	101.280579621	0.0187274673195	0.00648245097556	0.0019502461011	6.89400743089	21.7920795181	14.7272329651	0.0047050702338	0.109314716469	0.537979041525	0.033120538783	0.352183585332	0.151844235549	3.83801529684	0.481360995658	0.0122763409392	0.0303825371182	0.00506588316506	0.00132723470533	0.00115320917579	0.00306516966039	0.0164657155205	0.00167702601972	0.0100598357779	0.205463821543	0.808555095032	0.482882558871	0.296736731278	7.43914298228	0.373683859422	0.125472986887	0.283485847374	0.0031759659142	0.0213859973258	0.000349211229287	0.00682006050288	0.00266143043184	0.435674653472	0.0037479298213	0.0188736487643	2.28252058577	0.00705673522306	7.79509248007	7.05695797574	8.39009852745
DA_MAG_00051	0.36809012921	0.0425123404752	0.0655476732041	0.313579957266	0.0504455030831	7.25671237017	0.0679223199563	0.0854362510405	0.185796391438	0.169240139549	0.475118898026	0.927810208529	4.43943358412	0.180625586537	0.312425440201	1.14512584369	0.553950807764	3.48203871012	0.288556363231	0.260386677059	10.3210087643	0.183165921731	0.335953861734	16.063839094	1.02299623026	0.442751329484	1.27976626	6.83418430917	0.343588785146	0.441346954249	0.0176968511243	2.25527618275	0.600077807292	0.000990816883785	0.0266864432391	4.7550833214	0.00665404783492	0.0029903450031	0.00306854994778	0.236518262843	0.0168518400696	0.0139834417598	0.184809551077	1.56240953411	0.0199005074043	0.012334510384	0.00670971915146	0.894078029978	0.208689894861	2.53559385389	0.944343264036	0.524501344065	0.00281935453085	0.146410260489	2.15465889389	0.0975904923995	6.12229729013	0.854942419953	0.0707337214419	0.0837747273431	0.00716171722152	0.200667923248	0.739619287725	0.252521778089	9.80392694863
DA_MAG_00052	3.67021610073	0.00834189344946	0.0507000004823	0.0108430147041	10.3573324026	66.4119429293	27.7795384289	32.7617056574	5.9231886312	9.38547107163	29.9264511205	11.5802788187	43.1798757698	25.7867644931	18.4581464576	30.9644851633	17.7583623895	34.2426913487	32.1745697035	34.1186564717	0.386192050425	17.9070280965	23.9488731994	20.6581246353	15.4716871145	11.5027934914	56.3034446631	21.9904614988	66.0573690543	62.7293845879	0.0110702797591	7.31365109449	1.0279138153	0.00109111339381	21.0429283796	0.000727609870899	0.00558758566144	0.0	0.0202205616401	21.7176258819	75.1980021171	10.5983069055	17.2968726641	6.25927506667	0.111978978284	0.016699460351	0.00499500860834	5.46707248851	0.00937573846072	0.0213707518917	0.110620210555	11.765091123	0.023490284871	0.240424123613	5.9897314776	7.51545703786	2.80803457322	25.213004022	5.05740884079	3.05176700087	0.107505413369	92.732207015	40.8903268276	44.9216894052	60.1371939457
