bins	DB_D_01	DB_D_02	DB_D_03	DB_D_04	DB_D_05	DB_D_06	DB_D_07	DB_D_08	DB_D_09	DB_D_10	DB_D_11	DB_D_12	DB_D_13	DB_D_14	DB_D_15	DB_R01_CDI_C_01_PRE	DB_R01_CDI_C_02_PRE	DB_R01_CDI_C_03_POST	DB_R01_CDI_C_04_POST	DB_R01_CDI_C_05_POST	DB_R01_CDI_C_06_POST	DB_R01_CDI_C_07_POST	DB_R02_CDI_C_01_PRE	DB_R02_CDI_C_02_PRE	DB_R02_CDI_C_03_POST	DB_R02_CDI_C_04_POST	DB_R02_CDI_C_05_POST	DB_R02_CDI_C_06_POST	DB_R03_CDI_P_01_PRE	DB_R03_CDI_P_02_PRE	DB_R03_CDI_P_03_POST	DB_R03_CDI_P_04_POST	DB_R03_CDI_P_05_POST	DB_R03_CDI_P_06_POST	DB_R03_CDI_P_07_POST	DB_R03_CDI_P_08_POST	DB_R04_CDI_P_01_PRE	DB_R04_CDI_P_02_PRE	DB_R04_CDI_P_03_POST	DB_R04_CDI_P_04_POST	DB_R04_CDI_P_05_POST	DB_R04_CDI_P_06_POST	DB_R04_CDI_P_07_POST	DB_R04_CDI_P_08_POST	DB_R04_CDI_P_09_POST	DB_R05_UC_P_01_PRE	DB_R05_UC_P_02_POST	DB_R05_UC_P_03_POST	DB_R05_UC_P_04_POST	DB_R05_UC_P_05_POST	DB_R05_UC_P_06_POST	DB_R06_UC_C_01_PRE	DB_R06_UC_C_02_POST	DB_R06_UC_C_03_POST
DB_MAG_00047	4.86655844756	3.92548707842	2.75971882754	1.88704217957	3.75541841229	4.23720691173	3.02264946994	2.38502139115	2.04543575446	4.13490879644	1.3431912557	0.560114110761	1.7286626559	1.19437655072	0.718299875388	0.455770802288	0.861617592137	1.98309304501	2.38393759776	2.54037250544	4.03443881984	2.7221728375	0.000111300515088	0.0171717097016	1.151629018	0.00356087694452	0.240494899035	0.00055391419137	0.0300171203118	0.0593753119927	1.31725897522	1.02283398474	0.971281139185	0.857019882487	0.747422893887	0.341455929063	1.56266034115	0.282004814394	2.2616911762	1.91495457386	2.81676015663	2.69541929973	10.4568449817	6.75994401695	4.3087783197	0.0111370771228	1.85611172945	4.90338782498	9.43748275951	3.79609117028	1.81277108701	0.0209440946017	0.000556132806289	0.0208231800887
DB_MAG_00048	1.73343873541	1.69740274656	0.926731212347	1.04855628954	0.804925589398	0.878966186658	0.846855465089	0.547933940879	0.587467951944	1.00488151806	0.120955248137	0.755735166422	0.495743823559	0.625293730983	0.257384100423	0.117236869229	0.0230641252943	0.115104385098	0.397030759026	0.223066444838	0.0258516935852	0.0329210655387	0.0	0.0160594761048	0.0120863214611	0.000452311107736	0.00452423343743	0.00297836950263	0.00941211153715	0.0171354452907	0.427136571392	0.324974868487	0.275563714698	0.478005296791	0.168576237617	0.247943181644	0.120828795569	0.0199316183422	0.231068123889	0.0328526015745	2.11264192711	1.46036778243	0.187460694015	0.127307432006	0.116359557775	0.0382137415033	0.116691028115	0.918394695876	0.639236435998	0.236233224926	0.026386311098	0.000225594373833	0.000185563531379	0.00561516742432
DB_MAG_00049	14.915259515	3.8966226946	2.12070735312	2.89924189285	9.68781653553	1.78475843314	3.48481453862	4.5464957153	5.02967325502	5.27302786384	2.7162028032	18.9150602486	34.5007101513	42.9381025981	21.1393083715	0.350764820022	0.555579999312	6.82484017473	0.409185189093	0.136023538867	0.0309894492476	0.226063189571	0.0	0.310198338317	0.0861758622038	0.00269645517897	0.115533023332	0.00695265233865	0.19738720842	0.664391670007	35.0149666453	40.3180483958	96.1662865846	38.3002505668	30.6644081578	3.4432696262	0.404973744422	0.283529152948	10.7832231873	1.39950310606	5.92426607097	13.5437422596	1.17606147013	0.559439077025	1.62243409254	0.0534189252148	7.29232042593	19.5326271548	0.269449078028	10.8124055781	1.14230867251	0.0118579961155	0.00361600104014	0.139439802486
DB_MAG_00050	1.00525837827	0.29819127529	0.441325231258	1.69047753795	1.89426499453	0.189523121685	1.02336099198	1.91312169641	1.36324299892	2.51764817439	0.0783693255521	2.00376032139	0.223248703302	0.248707049862	0.306347196138	0.128043946999	0.445865126908	2.41205596594	0.265293991319	0.815062873788	0.381708789287	0.0978170796474	0.000152916488483	0.0678165886655	0.0450294083144	0.00223565405343	0.0203903643123	0.00431276968865	0.100302722176	0.060876129024	0.257250509066	0.0398377436123	4.63610410764	13.8782687305	0.346128720453	0.324757891596	0.122809930427	0.0518488090691	2.18372503816	0.452030509838	1.17491397511	2.26707764222	0.144575043954	0.0688813821552	0.287907266644	0.00615751222863	10.2783526097	2.62731215915	3.9488576801	0.964421055551	0.328242363639	0.00490382190026	0.00067650554341	0.0233950983519
DB_MAG_00051	20.4922158556	18.1533093268	8.83674526864	6.20368653144	14.7889069451	19.8949646979	15.6579618938	10.8651883486	7.46248034092	20.4696363065	4.91012939809	4.379703858	15.5854963445	10.8228075886	6.50204906415	0.193415243039	0.725933655279	13.2759245171	11.5814616486	9.66233278134	5.19185123838	9.42096305421	0.0580652092813	0.384508464457	31.9024758848	2.5153682785	46.0380855949	9.23682321118	0.92451784452	0.208298462042	7.36298109993	6.61492222992	3.02676767216	5.62061528617	3.25009445478	0.609732668192	2.11656770554	0.408653207637	14.4750724616	7.20746234396	4.5470206405	13.9012940602	37.9168342008	18.3571885341	11.5563551119	0.149990227449	10.6923303511	9.60259850752	13.6098500181	8.06645572757	8.85666858682	0.0821516739607	0.0643723702818	0.0979384079503
DB_MAG_00052	1.81560478212	2.13189232282	0.924308515308	1.1089372698	1.47793562034	0.194814479102	0.624823429939	0.514284586205	1.16018343545	1.12839599409	1.06786002756	1.15241288265	0.616945349492	0.483254878752	0.173917572496	0.0222746046154	0.036999592151	1.61722550942	2.75242724767	1.55904633056	0.238322014228	0.0531875437619	7.8965617614e-05	0.0331773202346	0.0265916717315	0.000126428994159	0.00440905366008	0.000758993994833	0.0172430666718	0.0443072720193	1.52450895357	1.27238769766	0.957156532116	1.12089300033	0.455700078504	0.538354818562	0.0806549777951	0.0282541500002	1.43451797161	0.129894240676	0.980545896035	0.642442843384	0.0711757434424	0.144827563033	0.0491628174428	0.0014995066749	0.875553126849	1.19445787373	0.536267270054	0.617805570688	0.499308840831	0.00442585485531	0.000253278018198	0.00829937041721
DB_MAG_00053	1.64973924426	1.55939899719	1.29746206302	0.64595236402	1.29810212171	1.33103279378	1.26993740044	0.937956015081	1.02151976776	2.49036837329	0.562353319883	0.369903124952	1.10209176741	0.896315839287	0.713217345644	0.251480503342	0.0620514709853	0.759016031412	0.268387784664	0.416982997539	0.499555915837	0.252315734482	0.0	0.0165447418136	0.507316293263	0.0974947878262	0.873413822808	0.0200327141109	0.0294111513517	0.0314462920176	1.15555083815	1.10213401022	0.409787818138	1.15151210524	0.962365404534	0.252788426113	0.705758015037	0.0614231761135	2.42878371203	1.26333148142	0.929087699804	1.66737106988	2.31024024392	5.58001776337	1.35998355204	0.284506355403	1.20681007475	0.714471261793	2.4588552414	1.18760991818	1.0019068081	0.00752135801525	0.00112290998379	0.00777160652593
DB_MAG_00054	1.72297704649	1.14589464881	0.25067952936	0.116822793557	1.48213580836	1.71925991072	0.907238499569	1.70091425882	1.24659907158	1.97847586651	0.54654787834	0.0849010873407	2.08230814019	1.34308708383	1.26454624128	0.088398823493	0.0456332444796	0.132767238575	0.499974215857	0.00493227208928	0.0288149514274	0.21054252649	0.0	0.0116938118995	0.00685623793419	0.0	0.00244011750068	0.000598660912271	0.0211036175621	0.0532011247512	3.70650988658	0.948107303288	0.712745429878	0.949831090425	0.935475417398	0.282510287873	0.187554322501	0.0811295704737	2.77668213403	3.2332630442	2.82365521632	3.16190425738	12.80399973	5.99620269899	4.88150404999	0.00703110130168	1.52133661245	0.769493515054	0.434285127613	2.02505281061	0.252620372098	0.00225962850207	0.0	0.013440570364
DB_MAG_00055	5.20776445704	4.68876286931	9.90765676011	4.19206815967	9.05498178304	2.92111684733	4.73940521904	8.9280139136	28.667868809	4.18507552309	32.7531745574	22.3304839555	18.2567949593	17.7635545305	19.5155702978	0.00713982388014	0.616491198966	86.2625868811	69.7253482681	32.2413145967	24.5080290335	199.648183127	0.0206618965659	0.391265098532	43.61547892	147.27029607	12.9006979338	68.6269034046	0.557393130298	0.768314788785	40.0389593294	27.7708492054	63.3994834695	34.4566004827	22.0962449431	49.9964821558	0.483645529698	0.420197208445	20.1205903541	59.1448787384	11.50765667	15.1141718156	14.6482926724	1.477358175	5.94309554056	0.00911073624306	17.6174378861	42.8252916022	3.63234505212	4.31823675472	59.2733613072	0.360957587517	0.0053994974444	0.145676209573
DB_MAG_00056	4.30663886975	4.80527489319	3.61970037167	1.48759167595	3.37696747152	2.90988753661	4.31267098433	1.24325666148	1.84945618123	6.82765877977	1.09084176029	0.824368438809	1.05268833437	0.507470154818	0.292527435455	1.34510768646	0.92392384411	0.401417699306	0.374657676966	2.23495550509	0.233957240097	0.0278844436507	0.000853326982993	0.014666734706	14.196079161	0.0477324465537	0.0876708425824	0.00288564851433	0.0133059474906	0.0239275295759	1.02263938855	2.27143523362	0.453217623895	0.29577808679	0.650079946249	0.926780434148	7.97214709543	0.0476683052813	5.90100166696	0.962216538101	2.07502331766	3.07784801424	3.20808846251	11.694674786	2.13436108205	70.1043231218	0.359158168834	0.614455316567	4.21668020366	1.04380352784	0.771413616944	0.00703215143294	0.0157486314166	0.00827670474036
DB_MAG_00057	1.01354429453	1.53624608401	1.04595781525	0.867489080964	1.11008876695	0.787715876001	0.527897657751	0.674953209668	0.436877332007	0.394152690933	0.908780846834	1.88634125374	1.0118025198	0.547323833284	0.0912734140606	0.596749694879	0.0882534076811	0.00666401305052	0.0477096670048	0.00764225947017	0.00152899450298	0.0379678984794	0.0	0.0408289979524	0.00953480196905	0.000233321848111	0.00713492010277	0.0053152422342	0.0208377339565	0.0297624884356	0.658366041672	0.769730327228	0.34356332072	0.241544311578	0.152768061417	0.531262995969	0.0782957583096	0.011044417581	2.18547614129	0.352823717592	1.66080351859	0.778369049275	0.198227839172	0.0862949769527	0.0869418443356	0.000578266108606	0.100208245563	0.179295050205	0.0163046237646	0.211582220565	0.122547455997	0.000700353122153	0.0	0.00498347561961
DB_MAG_00058	3.47016423866	2.90041810456	2.93234366936	3.3001052005	3.27937944292	3.28824577714	5.21709571088	3.2301902061	3.37891817919	2.5805406047	1.92741057508	2.65966289084	2.38002269454	1.81873719836	1.27849971497	3.92566190897	2.36041116312	0.0812579462345	0.0669006853318	0.0725325986682	0.0490029330259	0.189562671625	0.0	0.0332228578211	0.105203378644	0.00686698520539	0.13155925126	0.0279660696913	0.0160901019815	0.0127244052575	0.345194315217	0.28970455743	0.538551038428	1.06371481852	0.150323783765	0.151171501993	0.0851861509384	0.0320154797592	0.682886126302	0.140110883127	0.648498689939	1.18102902275	0.0476304711004	2.1541782582	0.535023135119	0.0043900079305	0.34131538391	2.5301306824	0.648909421469	2.32638698319	1.31154597981	0.0140396812695	0.000835489793753	0.0080283268085
DB_MAG_00059	0.0565291261286	0.0597081064972	0.533140024145	0.922854382779	2.42641288773	0.679154860424	3.6451991794	8.11354107133	0.65272781104	0.089030903144	2.35552757807	4.7367219892	0.0382952168231	0.0338541372848	0.0369280724081	0.124125352437	0.223362762861	0.0496502187859	0.0398934607779	0.0314458777717	0.0312171125708	0.0994696771337	0.0	0.0724777177637	0.189093113273	0.00821259290182	0.0781003617836	0.0193314375909	0.0258263462035	0.00143367307041	0.0325897037763	0.0399825547081	0.0289757582808	0.020588868083	0.017961958837	0.00959685580128	0.0521572986409	0.00473014849118	0.069125996325	0.0348649059787	0.0348843588019	0.0316205641241	0.0466307515676	0.0653836621963	0.039006801096	0.000702635974262	17.4548416326	4.48599493993	0.0589533369567	0.0325504090734	0.0394771703612	0.000234211991421	0.00113059808483	0.00272378430554
DB_MAG_00060	5.52112922998	10.2823161701	5.18263317089	4.38122736322	7.70048719579	6.1826364244	4.77822162149	6.23780591626	5.49798372447	11.6548523103	5.99228013198	15.2175137434	9.21588228638	9.3106821211	12.2540933737	0.202327781511	0.64993154966	4.41959281176	0.847602828244	21.7503368292	5.21265769154	9.20451667408	0.0033757025333	0.237980883069	6.28343067971	0.0286041806221	0.486815492081	0.0732246924434	0.116554643326	0.262338142149	6.17662465174	27.7146135963	9.92562753978	5.56377521971	22.5924831513	0.307610079968	2.86464365516	0.391624151059	22.2107934275	3.78639192058	8.7082681576	14.1598094019	11.2374863488	12.1649354955	18.1738327744	0.0361848705047	14.1943902895	6.72483107931	20.8754572544	4.98563067038	12.2582701639	0.0773693090149	0.00893306760551	0.0653501017085
DB_MAG_00061	5.19591965232	3.26022499989	1.55669735711	0.950403990586	2.63384552853	1.49633600353	3.22748667314	4.59818911867	3.23304874726	6.20033567119	1.52595301988	2.07566978458	2.55932424282	2.23440739698	1.45618497185	20.0488873612	4.71209984283	8.46620338449	162.170928398	8.04986032706	2.27475391783	3.20156643842	0.000368985806265	0.106608389173	0.397381015314	0.899668442224	40.851244146	0.0758115142306	0.239843217687	0.0371103605594	0.95172150613	1.33805331071	0.416570313585	0.993644565666	0.853097627698	1.11816546448	6.39802083507	0.0733182127891	4.35233745992	2.21929730604	6.38596566966	11.2212261325	26.067694641	8.83730739735	9.16353035519	575.031376012	1.31354548524	1.47262113099	5.53704336479	3.05051969574	1.12517049303	0.0050326242914	0.000867075917811	0.0204856358224
DB_MAG_00062	3.28499835846	2.92238866394	1.35925926209	0.489899341622	1.45026850142	2.03080094314	4.32341889512	1.05644001632	3.22615342348	6.21924363491	0.447837562955	0.391023703276	0.33374760943	0.941925327754	1.1868987225	0.234437287298	0.731125884578	0.0630153738778	0.164663269297	0.0797533781741	0.0866811510243	0.221883879736	0.0897698548325	0.310200834623	0.478191577696	0.0231086472227	0.151988180887	0.0365341008665	0.869066049742	0.0189209893342	0.530777219202	0.0874510311113	0.0560340308427	0.0799351341589	0.0369871515738	0.0155981072888	0.557797255217	0.0344368281247	0.145365375447	0.1048073884	0.0750537423749	0.0947419332868	0.239586147362	0.318805736908	0.12417951522	0.0312796310086	0.488839799892	0.0540909637047	0.274178711668	0.129277100965	0.0717978230607	0.0172786805204	0.0114031791609	0.0306176565799
DB_MAG_00063	2.55365097162	1.49304059243	1.30823649182	9.71174087591	1.97640442616	0.250871204006	1.20388832104	2.96604309947	3.36172937731	0.246137114313	0.0143957476247	0.0281827456776	1.3974936506	0.040206729467	0.0347638476371	0.060486741686	0.157191408798	0.0156752228228	0.288123217205	1.63224258623	0.0360241322802	0.497096720712	0.00122819551841	0.327942045782	0.226540097092	0.00813522231314	0.0674780810829	0.11302104323	0.123967524547	0.00212323041848	0.0703959892369	0.0857232652761	0.0599871580581	0.0459465930001	0.0302993695116	0.0245950556951	0.0369213693751	0.0218127398229	0.145711052533	0.0359888971628	0.0726708564996	0.0248023766087	0.0151523588495	0.0348078915337	0.0121630366631	0.000657197858082	1.26202437704	22.9863010897	0.0416063815831	0.888026886911	0.0354484156309	0.000469382098736	0.00227612565975	0.00650433973952
DB_MAG_00064	1.00366003458	1.26654108652	1.57985428845	1.69202191459	0.989395969122	0.339519806133	0.470827649589	0.556201196757	1.27559131338	1.62425035771	2.27251485933	1.85273910112	1.95266989481	0.00688780789575	0.0260519470116	0.0290149116229	0.0782142547193	0.00511425716708	0.0316179366729	0.00568059174731	0.0185866781195	0.0427632676949	0.0	0.0189399418311	0.0265303829045	0.000840044416653	0.0120031777044	0.00162390043193	0.00741520001958	0.0134234647215	0.0165143831181	0.0151625235602	0.196775675874	1.78515724964	0.728318509238	0.20067381576	0.127049764009	0.0113255789631	2.75634595143	2.41730068694	5.47705065412	8.82315674227	1.29068262788	1.30438592197	0.451971155879	0.00100527169596	0.0369246808388	2.00764273523	0.287097696609	0.981226954411	0.0176375948249	0.00050291400838	7.95538752195e-05	0.00434486549276
DB_MAG_00065	60.8584836515	32.0528267168	76.864778211	122.167439574	37.945633994	13.8387556039	60.8406378356	73.6286740694	33.6100497624	27.0539632084	67.7542328569	49.9464034504	57.4442981741	41.6237253056	74.6383359415	0.599939542716	3.69964286534	0.429920558526	0.937399606463	0.353819669397	0.330911779421	1.07817134408	0.00169137346829	0.880523456184	1.46756707615	0.120523817573	1.93926715682	0.255204653178	0.383708757008	0.526335245806	23.8506426504	9.98061978881	14.0644269112	15.2536326132	32.0974149052	0.851412859633	0.551649757324	0.166697974455	64.9659037479	64.503029452	22.1977186598	26.962535306	10.9762778566	15.2566987688	28.7565352028	0.0472869323048	35.0340924876	41.9655585466	1.67672819933	0.824276724209	0.806111305399	0.0161262089104	0.0449179553994	0.155350375562
DB_MAG_00066	0.890090217747	2.58283007763	4.24246624638	1.62120751906	1.52504400053	2.86352294657	2.89104563779	5.33808190658	0.510396330963	6.58745495601	5.01683278957	4.69015208856	0.693134093414	2.04781659863	0.670721005422	0.00021114642689	0.0376689434471	0.000629931864942	0.0202462065545	0.00228964098794	0.0292890257872	0.0256160600357	0.00210444943745	0.117000373891	0.0262593200804	0.00125635631416	0.0362091570207	0.00590157770574	0.0239780968903	0.0185051253866	0.0367268515823	2.61697617272	0.804296724565	0.348286381897	0.190852519482	5.96718461844	0.0663532907627	0.0172165008477	0.207614459251	0.065580256336	2.26763686462	4.58476827557	0.0415804134682	0.61503797479	14.6261200055	0.00739082642431	0.891135427635	2.62832336409	2.26522165815	0.264203104624	6.27379518516	0.0335322973363	0.00105432916816	0.00720984377269
DB_MAG_00067	2.22526065245	1.6293492465	2.13198600527	1.60107248455	1.60247993259	2.25046855011	2.20470393582	1.60137973053	2.43449712006	3.82134529283	0.992842476298	0.380003451614	1.81499379951	1.02016742944	0.994813426518	0.204559464843	0.677614320016	0.971476133852	0.561756440235	0.373716349212	0.892695325089	0.656549993822	0.000491920411527	0.0103594189521	1.71057723673	0.12086010568	0.0807187463841	0.0174018888436	0.0260319052061	0.0650478944172	2.07403058993	1.36640585624	1.69442753865	1.92340717478	2.05969233565	0.540634913994	0.880086473398	0.159212247478	7.48305505782	5.08359868708	2.99023709583	1.68378865661	9.28421952006	11.5798885285	8.49150824432	0.0195369214869	4.54312426008	3.53919804879	3.62125331515	5.39319639751	1.04438691028	0.0124401932643	0.00275017830072	0.0182749250026
DB_MAG_00068	7.62906813495	4.78789636052	6.42317499615	3.13401950102	7.29437094504	8.4171819569	7.48196602264	3.4108449332	5.01087340088	9.82361472952	2.77047638221	1.50737177766	4.91835575438	0.0214281878116	0.0754241898161	0.0916586738609	0.160096421079	8.73732109267	8.75037569757	2.80818155789	4.84205051629	4.31950058995	0.000197692207072	0.0571234927205	6.36618626362	0.000695876568894	0.0115893761526	0.00203062845364	0.0594990940755	0.0475113681256	0.0220110503354	0.0215975441356	2.79127393188	2.35509507183	1.10358346779	1.13253812741	0.499964580146	0.145804921943	9.33650903898	9.99024224215	5.8683949798	4.2798919678	4.68161373513	20.7917961688	12.7023641682	0.00742235391452	6.02912105056	7.82197684958	5.39478969009	4.31054084963	2.84463633036	0.0332047125868	0.00313342148209	0.020881239372
DB_MAG_00069	0.727759666111	1.32356459085	0.794702426114	0.70384416607	1.3360706962	1.48038192942	0.489037944223	1.32790966184	1.04241187888	26.6390541478	2.32325116694	4.35423672405	0.193688603519	2.13511327899	2.1749342233	0.210177212826	1.6880252683	0.116578950745	0.135199006435	0.21025584182	0.27287591826	0.218283370705	0.00213444957383	0.102208136954	0.0348364667079	0.000163537387404	0.0250042931977	0.00120127630147	0.0403923696021	0.0130226541599	0.505346089068	0.19759875788	0.203230832613	0.298496684614	1.54884949127	0.71978100733	50.0529287799	0.042216398459	1.0312798698	0.0310912148207	0.500481466081	0.28119857889	6.35286290079	0.179359561381	5.34885910148	0.0201574163386	0.364804133264	0.0191633601991	15.1690850998	0.0211140691023	0.0208170262351	0.000327620809491	0.292238035083	44.5264396819
DB_MAG_00070	1.74186266931	1.58375835977	2.39030380151	1.25602756921	1.4941356368	2.05093547266	2.233822226	1.71593622911	1.90540648831	2.01796509567	0.60939569219	0.921508444918	2.23691709549	5.86185725329	2.77402616961	0.131978568029	1.28930087036	1.2247652424	1.53314170012	0.367165507127	1.09154354544	1.0854570839	0.00114434181176	0.0160912489111	4.03531190827	0.0821090292127	0.339092692032	0.0596021434735	0.0681783169851	0.232323148588	16.6099811614	3.71771646989	0.685267661308	1.3366734436	2.96112553772	0.13577634594	1.5502380908	0.121671201894	53.1429553379	5.80617930762	7.04143912813	8.31966029662	11.2326509422	9.10112624235	10.1399969051	0.030070663884	4.44894881514	0.281701515035	2.61816080472	1.19808235531	0.56971987977	0.00818413368178	0.00515281954355	0.0615454175552
DB_MAG_00071	1.72019644765	1.71431341916	2.25286946611	1.09796650899	3.18301960793	4.14212551761	1.22571381829	0.541664409519	0.6737042711	1.68834033591	0.570803277161	0.283890252808	1.17864579835	0.577712856205	0.610000715064	0.000523297009515	0.0152547037142	0.643623360499	0.5282434122	0.159189550528	0.370528952518	0.742181964346	0.0	0.00739224740356	0.0140873071764	0.0	0.00287542497568	0.000451790585854	0.0082541164948	0.0100558616849	0.187049969989	0.0298420141409	0.0952855598195	0.101834356453	0.0327385660145	0.0701001306617	0.450779203332	0.0691830066068	0.15919280082	0.299720799919	0.184200547349	0.144756628971	3.70466871941	1.82989705242	1.93437931341	0.00506178805063	3.09685436742	1.84378771693	2.30978857934	0.882595119795	0.548155242613	0.00733590900916	0.00016359802989	0.00391497669541
DB_MAG_00072	2.4537061053	1.77476210254	0.769381717899	0.801223843988	0.712573428617	0.253215435477	0.486229877714	0.661736476686	0.638014606872	0.527738672973	0.415100083588	0.541098940964	0.431326154481	0.035678408506	0.0287625866283	0.0025631057193	0.00676505095306	1.70574194603	0.699353533556	0.342224581668	0.273838125172	0.412456682242	0.0015695195491	0.0177332024726	0.00643866944948	0.000174455246164	0.00242850945322	0.000518166741089	0.0126104570323	0.00785857340667	0.021395029643	0.0213748113197	0.0318981597282	0.0354300119635	0.0307942392798	0.0154866579285	0.0254612232779	0.0153613043245	1.26924741047	0.205430872686	0.813786932378	0.633210733272	0.76589030231	0.843351897605	1.07419546959	0.00104442081147	0.416510167217	0.243329253083	0.198378721543	0.821221498663	0.230827974996	0.000696087985521	0.000173877579786	0.00191496404316
DB_MAG_00073	1.72856510906	11.8248121402	7.62699511065	2.00566257606	3.01074431902	3.71849344868	34.2340903112	12.5128020132	24.6964604163	36.1331251954	2.86886217202	7.28109698018	6.52262151764	10.3374596532	21.9548028775	0.0119642871458	0.0179883352391	0.00205951607931	0.0342276122367	0.0148145233051	0.00219069544742	0.0620580439553	0.0	0.0827953157305	0.0306617197469	0.000220089828716	0.0133875832898	0.00238454940251	0.0380558634627	0.00680019268792	0.0188985742989	2.31063711633	4.00189481309	0.0609444768749	0.0371113720123	0.0351699173643	0.0174767357035	0.00558969862998	0.0525511836387	0.0256135003975	0.0238899492554	0.0192301665905	0.0191456287755	0.137509501395	0.027100928677	0.00153844247821	0.128090822764	1.32330467064	0.0618481569663	0.0226087640936	0.0247717661188	0.0	0.0	0.001202477541
DB_MAG_00074	0.00465106181702	0.00767787022156	0.0040149123436	0.00466290327568	0.00342152369311	0.00504117209389	0.0061049297966	0.00417806132955	0.00204923020651	0.00635491614603	6.07719973186	3.83515505403	4.3916128264	0.787257011624	0.311371155391	0.000226303432115	0.049713732737	0.0	0.0103020690318	0.000992051091947	0.000496025545973	0.00206238738279	0.0	0.00759432215215	0.00541417804159	0.0	0.00824823381355	0.000396031006202	0.0131446769683	0.0603565726345	0.020627163122	2.70951125695	2.35381291679	6.05302013114	1.09756572503	4.21513430517	0.0390136591226	0.0186970053609	0.0189469917103	0.847054404266	0.67584533213	4.47129268599	3.01224998898	3.42160658332	2.74689934694	0.00843638143443	0.00871268213644	0.0125604983412	0.00493920397768	0.0112467542891	0.0105500818047	0.00059207293286	0.000594704368117	0.0153123217614
DB_MAG_00075	0.00952144123398	0.00872769091334	0.0123038424926	0.0102638899181	0.00745156270485	0.00367519223863	0.17894295828	3.92527132866	3.68903513022	1.89952788244	1.34183847965	0.602922483227	0.0130170777448	0.0133348628821	0.00718222911311	0.000351986228361	0.0109300986701	0.000283584046331	0.000606356842783	0.000807288252495	0.000592106388194	0.00221167055229	0.0	0.0109108605565	0.00648039422458	0.0	0.00226368471154	0.000642695501987	0.00468412442357	0.00057001818358	0.00716655361306	0.0056324921765	0.00629442579218	0.00552062610797	0.0107997070107	0.0188932526948	0.0022843478707	0.00516293969778	0.0525863150034	0.0162127421865	0.00909250255083	0.00702547411262	0.00831799034389	0.039584200236	0.00803583134302	0.0	1.46386797239	14.5641170703	0.0393804187354	0.0656425814983	0.013208746359	0.000214469341572	0.000426088592226	0.00380344632994
DB_MAG_00076	0.483822613622	1.13545174155	1.57180305343	3.93015746614	3.34669141082	0.225071228996	0.451911012894	0.909774767576	1.55329178079	0.254583271335	0.397026568278	8.09864687869	0.203777846358	0.00593437196324	0.0227873086553	0.00293733501601	0.100142641691	0.00074857036837	0.102072391806	0.0104620745778	0.0	0.162265715845	0.0	0.136008806494	0.0212699611111	0.000138232933055	0.0156712976995	0.00130517606559	0.0294371853019	0.00437661080403	0.00239955838941	0.00121516392313	0.000540072854726	0.00782416770915	7.13037661815	0.552379718978	0.034160067307	0.107951195049	0.852251038354	0.00160552270419	0.00646755613359	0.00274858506423	0.000793576439597	0.0026645431149	0.000501036976621	0.00041423955354	0.00446937842023	50.5126471653	0.144247213757	4.93744799043	38.3332042853	0.125451668072	0.00303974679033	0.0305614185914
DB_MAG_00077	5.16646152907	3.30348524444	1.98328390451	1.60796225286	5.35741206974	1.51428882371	0.874702596026	0.457444081223	0.54771964863	0.670597294187	0.412885281867	3.19568259363	2.10364389025	3.70141620072	2.55170446344	0.18948793923	0.314447014167	2.81553645188	5.91417917414	0.219332385283	0.170332049687	0.187807677929	0.0	0.0805951676778	0.112964103881	0.0024448029609	0.00838445835707	0.000958523045763	0.0565933863276	0.233061804928	8.8676532396	8.80256019001	7.50982315364	10.1112710926	4.98696089909	2.03082755829	0.0911179748343	0.0705623228952	4.4413445369	4.47890680105	2.49386158199	7.89376058417	1.10689148472	0.831710219131	0.320428562256	0.00546972865829	1.96830407903	1.49745934473	0.24231553668	1.05550372094	0.492389873443	0.00259051667807	0.000505899811802	0.0297551964016
DB_MAG_00078	4.20194052526	2.59370635101	1.31924558343	2.88865844576	4.44528066382	1.30266493519	0.79582968982	2.38608824941	2.91306090213	0.545207628458	2.43130893598	26.8469481395	3.57658761857	4.52029455495	2.90746347556	0.194473987794	0.320456385461	21.3447606809	81.3775545491	10.5452283413	0.101596601649	0.182096700261	0.00119234056272	0.180577006379	0.0587871627068	0.0141482374703	0.0579302804972	0.0285643913435	0.268385594293	0.469371976935	17.1196005839	6.90577537709	21.6883988145	8.67020661533	8.15997040762	2.24248460719	0.126085061432	0.166098713911	32.8173197373	7.32967946392	21.103996142	23.0029092569	0.66207681591	0.166466592401	0.285923537109	0.00270888248691	8.95819198304	55.5672987993	0.193082623618	4.00015894872	3.34921664846	0.0180854828934	0.0118540625583	0.0478462673166
